,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
80,abolitionist,a b ɔ ʎ i ʃ ɔ n i s t,/b/ʎ/ʃ/n/st,5,11,1.2
81,abomination,a b a mʲ i n e ʃ ɔ n,/b/mʲ/n/ʃ/n,5,11,1.2
82,aboriginal,a b ɔ ɹ i dʒ i n a ɫ,/b/ɹ/dʒ/n/ɫ,5,11,1.2
83,abort,a b ɔ t,/b/t,2,4,1
84,aborted,a b ɔ t ɛ d,/b/t/d,3,6,1
85,abortion,a b ɔ ʃ ɔ n,/b/ʃ/n,3,6,1
86,abound,a b aw n d,/b/wnd,2,6,2
87,abounds,a b aw n d z,/b/wndz,2,7,2.5
88,about,a b aw,/b/w,2,4,1
89,about,a b aw t,/b/wt,2,5,1.5
90,above,a b ɔ f,/b/f,2,4,1
91,above,a b ɔ v,/b/v,2,4,1
92,abraham,a b ɹ a h a m,/bɹ/h/m,3,7,1.3333333333333333
93,abrahamic,e b ɹ a h a mʲ i k,/bɹ/h/mʲ/k,4,10,1.5
94,abramoff,eː b ɹ ə m ɒ f,/ːbɹ/m/f,3,8,1.6666666666666667
95,abrams,e b ɹ a m z,/bɹ/mz,2,6,2
96,abrasions,ə b ɹ eː ʃ ə n z,/bɹ/ːʃ/nz,3,9,2
97,abreu,ə b ɹ ʉː,/bɹ/ː,2,5,1.5
98,abroad,a b ɹ ɔ d,/bɹ/d,2,5,1.5
99,abrupt,ə b ɹ ɐ p t,/bɹ/pt,2,6,2
100,abruptly,ə b ɹ ɐ p t ʎ i,/bɹ/ptʎ/,3,8,2.5
101,abruzzo,ə b ɹ ʉ t s əw,/bɹ/ts/w,3,8,1.6666666666666667
102,abscess,æ b s ɛ s,/bs/s,2,5,1.5
103,absence,a b s ə n s,/bs/ns,2,6,2
104,absent,a b s ə n t,/bs/nt,2,6,2
105,absentee,æ b s ə n tʲ iː,/bs/ntʲ/ː,3,9,2
106,absolute,a b s ɔ l j uː t,/bs/lj/ːt,3,9,2
107,absolutely,a b s ɔ l j uː t ʎ i,/bs/lj/ːtʎ/,4,11,2.3333333333333335
108,absolutely,a p s ɔ l j uː t ʎ i,/ps/lj/ːtʎ/,4,11,2.3333333333333335
109,absolutely,a p s ɔ ɹ j uː t ɹ i,/ps/ɹj/ːtɹ/,4,11,2.3333333333333335
110,absolution,a b s ɔ l j uː ʃ ɔ n,/bs/lj/ːʃ/n,4,11,1.75
111,absorb,a b s ɔ b,/bs/b,2,5,1.5
112,absorb,a p s ɔ b,/ps/b,2,5,1.5
113,absorbed,a b z ɔ b ɛ d,/bz/b/d,3,7,1.3333333333333333
114,absorbent,a b s ɔ b ɛ n t,/bs/b/nt,3,8,1.6666666666666667
115,absorbing,a b s ɔ bʲ i ŋ ɡ,/bs/bʲ/ŋɡ,3,9,2
116,absorbs,ə b s ɒː bʲ iː ɛ s,/bs/ːbʲ/ː/s,4,11,1.75
117,absorption,a b s ɔ p ʃ ɔ n,/bs/pʃ/n,3,8,1.6666666666666667
118,abstain,a b s t e n,/bst/n,2,6,2
119,abstained,æ b s t ej n d,/bst/jnd,2,8,3
120,abstract,a b s t ɹ a k t,/bstɹ/kt,2,8,3
121,abstracted,a b s t ɹ a k t ɛ d,/bstɹ/kt/d,3,10,2.3333333333333335
122,abstraction,a b s t ɹ a c ʃ ɔ n,/bstɹ/cʃ/n,3,10,2.3333333333333335
123,abstractions,æ b s t ɹ æ c ʃ ə n z,/bstɹ/cʃ/nz,3,11,2.6666666666666665
124,abstractions,æ p s t ɹ æ c ʃ ə n z,/pstɹ/cʃ/nz,3,11,2.6666666666666665
125,abstractions,æ p ʃ t ɹ æ c ʃ ə n z,/pʃtɹ/cʃ/nz,3,11,2.6666666666666665
126,absurd,a b s aː d,/bs/ːd,2,6,2
127,absurdity,a b s aː dʲ i tʲ i,/bs/ːdʲ/tʲ/,4,11,2.3333333333333335
128,absurdity,a p s aː dʲ i tʲ i,/ps/ːdʲ/tʲ/,4,11,2.3333333333333335
129,abu,a b uː,/b/ː,2,4,1
130,abundance,a b ɔ n d a n s,/b/nd/ns,3,8,1.6666666666666667
131,abundant,a b ɔ n d a n t,/b/nd/nt,3,8,1.6666666666666667
132,abundantly,a b ɔ n d a n t ʎ i,/b/nd/ntʎ/,4,10,2
133,abuse,a bʲ uː s,/bʲ/ːs,2,6,2
134,abused,a bʲ uː z d,/bʲ/ːzd,2,7,2.5
135,abuses,a bʲ uː s ɛ z,/bʲ/ːs/z,3,8,1.6666666666666667
136,abusive,a bʲ uː s i f,/bʲ/ːs/f,3,8,1.6666666666666667
137,abusive,a bʲ uː s i v,/bʲ/ːs/v,3,8,1.6666666666666667
138,abyss,a bʲ i s,/bʲ/s,2,5,1.5
139,acacia,a cʰ e ʃ a,/cʰ/ʃ/,3,6,1.5
140,academia,a k a dʲ iː mʲ i a,/k/dʲ/ːmʲ/,4,11,2
141,academic,a k a d ɛ mʲ i k,/k/d/mʲ/k,4,9,1.25
142,academical,a k a d ɛ mʲ i k a ɫ,/k/d/mʲ/k/ɫ,5,11,1.2
143,academically,a k a d ɛ mʲ i k a ʎ i,/k/d/mʲ/k/ʎ/,6,12,1.2
144,academician,a k ə d ɛ mʲ ɪ s i ə n,/k/d/mʲ/s/n,5,12,1.2
145,academics,a k a d ɛ mʲ i k s,/k/d/mʲ/ks,4,10,1.5
146,academies,a kʰ a d ɛ mʲ i z,/kʰ/d/mʲ/z,4,10,1.5
147,academy,a kʰ a d ɛ mʲ i,/kʰ/d/mʲ/,4,9,1.6666666666666667
148,acadia,ə c eː ɖ i ə,/c/ːɖ/,3,7,1.5
149,acadian,a cʰ e dʲ i a n,/cʰ/dʲ/n,3,9,1.6666666666666667
150,acceded,æ k s i dʲ ɪ d,/ks/dʲ/d,3,8,1.6666666666666667
151,accelerate,a k s ɛ l ə ɹ eː ʈ,/ks/l/ɹ/ːʈ,4,10,1.5
152,accelerated,a k s ɛ l ə ɹ eː ʈʲ i ɖ,/ks/l/ɹ/ːʈʲ/ɖ,5,13,1.6
153,accelerated,a k s ɛ l ə ɹ eː ʈʲ ɪ ɖ,/ks/l/ɹ/ːʈʲ/ɖ,5,13,1.6
154,acceleration,a k s ɛ l ə ɹ eː ʃ ə n,/ks/l/ɹ/ːʃ/n,5,12,1.4
155,accelerator,a k s ɛ l ə ɹ eː ʈ ə,/ks/l/ɹ/ːʈ/,5,11,1.5
156,accent,a k s ɛ n t,/ks/nt,2,6,2
157,accented,ə k s ɛ n tʲ ɪ d,/ks/ntʲ/d,3,9,2
158,accents,a k s ɛ n t s,/ks/nts,2,7,2.5
159,accentuated,a k s ɛ n ʈʲ ʉ eː ʈʲ ɪ ɖ,/ks/nʈʲ/ːʈʲ/ɖ,4,14,2.25
160,accept,a k s ɛ p t,/ks/pt,2,6,2
161,accept,a k s ɛ t,/ks/t,2,5,1.5
162,acceptable,a k s ɛ p t a b u ɫ,/ks/pt/b/ɫ,4,10,1.5
163,acceptable,a k s ɛ p t a b ʊ ɫ,/ks/pt/b/ɫ,4,10,1.5
164,acceptance,a k s ɛ p t a n s,/ks/pt/ns,3,9,2
165,acceptation,a k s ɛ p ʈ eː ʃ ə n,/ks/pʈ/ːʃ/n,4,11,1.75
166,accepted,a k s ɛ p t ɛ d,/ks/pt/d,3,8,1.6666666666666667
167,accepting,a k s ɛ p tʲ i ŋ ɡ,/ks/ptʲ/ŋɡ,3,10,2.3333333333333335
168,accepts,a k s ɛ p s,/ks/ps,2,6,2
169,access,a k s ɛ s,/ks/s,2,5,1.5
170,accessed,a k s ɛ s t,/ks/st,2,6,2
171,accessibility,a k s ɛ s ə bʲ ɪ ʎ ɪ tʲ i,/ks/s/bʲ/ʎ/tʲ/,6,14,1.6
172,accessible,a k s ɛ s ə b ə l,/ks/s/b/l,4,9,1.25
173,accessing,a k s ɛ s ɪ ŋ,/ks/s/ŋ,3,7,1.3333333333333333
174,accession,a k s ɛ ʃ ɔ n,/ks/ʃ/n,3,7,1.3333333333333333
175,accessories,a k s ɛ s ɔ ɹ i z,/ks/s/ɹ/z,4,9,1.25
176,accessory,a k s ɛ s ɔ ɹ i,/ks/s/ɹ/,4,8,1.3333333333333333
177,accident,a k s ə d ɛ n,/ks/d/n,3,7,1.3333333333333333
178,accident,a k s ə d ɛ n t,/ks/d/nt,3,8,1.6666666666666667
179,accidental,a k s i d ɛ n t a ɫ,/ks/d/nt/ɫ,4,10,1.5
180,accidentally,a k s ə d ɛ n t ə ʎ i,/ks/d/nt/ʎ/,5,11,1.5
181,accidents,a k s ɪ d ə n t s,/ks/d/nts,3,9,2
182,acclaim,a k l e m,/kl/m,2,5,1.5
183,acclaimed,a k l e m d,/kl/md,2,6,2
184,accolade,a k ɔ l a d,/k/l/d,3,6,1
185,accolades,a k ɔ l e d z,/k/l/dz,3,7,1.3333333333333333
186,accommodate,a kʰ ɔ m ɔ d e t,/kʰ/m/d/t,4,9,1.25
187,accommodates,a kʰ ɔ m ɔ d e t s,/kʰ/m/d/ts,4,10,1.5
188,accommodation,a kʰ ɔ m ɔ d e ʃ ɔ n,/kʰ/m/d/ʃ/n,5,11,1.2
189,accommodations,ə k ɒ m ə ɖ eː ʃ ə n z,/k/m/ɖ/ːʃ/nz,5,12,1.4
190,accompanied,a kʰ ɔ m p a ɲ i d,/kʰ/mp/ɲ/d,4,10,1.5
191,accompanies,ə k ə m p ə ɲ i z,/k/mp/ɲ/z,4,9,1.25
192,accompaniment,a kʰ ɔ m p a ɲ i m ɛ n t,/kʰ/mp/ɲ/m/nt,5,13,1.6
193,accompaniments,ə kʰ ɐ m p ɲ i m ə n t s,/kʰ/mpɲ/m/nts,4,13,2.25
194,accompanist,ə k ə m p ə ɲ ɪ s ʈ,/k/mp/ɲ/sʈ,4,10,1.5
195,accompany,a kʰ ɔ m p a ɲ i,/kʰ/mp/ɲ/,4,9,1.6666666666666667
196,accompanying,a kʰ ɔ m p a ɲ i i ŋ ɡ,/kʰ/mp/ɲ/ŋɡ,4,12,1.75
197,accomplice,a kʰ ɔ m p ʎ i s,/kʰ/mpʎ/s,3,9,2
198,accomplices,ə kʰ ɑ m pʲ ʎ ɪ s ɪ z,/kʰ/mpʲʎ/s/z,4,12,2
199,accomplish,a kʰ ɔ m p ʎ i ʃ,/kʰ/mpʎ/ʃ,3,9,2
200,accomplished,a kʰ ɔ m p ʎ i ʃ t,/kʰ/mpʎ/ʃt,3,10,2.3333333333333335
201,accomplishment,a kʰ ɔ m p ʎ i ʃ m ɛ n t,/kʰ/mpʎ/ʃm/nt,4,13,2.25
202,accomplishments,a kʰ ɔ m p ʎ i ʃ m ɛ n t s,/kʰ/mpʎ/ʃm/nts,4,14,2.5
203,accord,a kʰ ɔ d,/kʰ/d,2,5,1.5
204,accordance,a kʰ ɔ d a n s,/kʰ/d/ns,3,8,1.6666666666666667
205,accorded,a kʰ ɔ d ɛ d,/kʰ/d/d,3,7,1.3333333333333333
206,according,a kʰ ɔ dʲ i ŋ ɡ,/kʰ/dʲ/ŋɡ,3,9,2
207,accordingly,a kʰ ɔ dʲ i ɲ ʎ i,/kʰ/dʲ/ɲʎ/,4,10,2
208,accordion,a kʰ ɔ dʲ i u n,/kʰ/dʲ/n,3,9,1.6666666666666667
209,accords,ə k ɒː ɖ z,/k/ːɖz,2,6,2
210,account,a kʰ aw n,/kʰ/wn,2,6,2
211,account,a kʰ aw n t,/kʰ/wnt,2,7,2.5
212,accountability,a kʰ aw n t a bʲ i ʎ i tʲ i,/kʰ/wnt/bʲ/ʎ/tʲ/,6,16,2
213,accountancy,a kʰ aw n t a n s i,/kʰ/wnt/ns/,4,11,2.3333333333333335
214,accountant,a kʰ aw n t a n t,/kʰ/wnt/nt,3,10,2.3333333333333335
215,accounted,a kʰ aw n t ɛ d,/kʰ/wnt/d,3,9,2
216,accounting,a kʰ aw ɲ tʲ i ŋ ɡ,/kʰ/wɲtʲ/ŋɡ,3,11,2.6666666666666665
217,accounts,a kʰ aw n s,/kʰ/wns,2,7,2.5
218,accounts,a kʰ aw n t s,/kʰ/wnts,2,8,3
219,accra,æ k ɹ ə,/kɹ/,2,4,2
220,accreditation,a c ɹ ɛ dʲ i tʰ e ʃ ɔ n,/cɹ/dʲ/tʰ/ʃ/n,5,13,1.6
221,accredited,a c ɹ ɛ dʲ i t ɛ d,/cɹ/dʲ/t/d,4,10,1.5
222,accumulate,a cʰ uː mʲ ʊ l e t,/cʰ/ːmʲ/l/t,4,11,1.75
223,accumulated,a cʰ uː mʲ ʊ l e t ɛ d,/cʰ/ːmʲ/l/t/d,5,13,1.6
224,accumulating,ə c ʉ m ə l ej tʲ ɪ ŋ,/c/m/l/jtʲ/ŋ,5,12,1.4
225,accumulation,a cʰ uː mʲ u l e ʃ ɔ n,/cʰ/ːmʲ/l/ʃ/n,5,13,1.6
226,accuracy,a c ʊ ɹ a s i,/c/ɹ/s/,4,7,1
227,accurate,a c ə ɹ ɪ t,/c/ɹ/t,3,6,1
228,accurately,a c ə ɹ ɪ ʈ ʎ i,/c/ɹ/ʈʎ/,4,8,1.3333333333333333
229,accusation,a c ə z eː ʃ ə n,/c/z/ːʃ/n,4,9,1.25
230,accusations,a c u z e ʃ ɔ n z,/c/z/ʃ/nz,4,9,1.25
231,accusations,a c ʊ z e ʃ ɔ n z,/c/z/ʃ/nz,4,9,1.25
232,accuse,a cʰ uː z,/cʰ/ːz,2,6,2
233,accused,a cʰ uː z d,/cʰ/ːzd,2,7,2.5
234,accuses,a cʰ uː z ɛ z,/cʰ/ːz/z,3,8,1.6666666666666667
235,accusing,a cʰ uː z i ŋ ɡ,/cʰ/ːz/ŋɡ,3,9,2
236,accustomed,a kʰ ɔ s t ɔ m d,/kʰ/st/md,3,9,2
237,ace,e s,/s,1,2,1
238,acephalous,a s ɛ f a l u s,/s/f/l/s,4,8,1
239,aces,e s ɛ z,/s/z,2,4,1
240,acetate,a s ɪ ʈ eː ʈ,/s/ʈ/ːʈ,3,7,1.3333333333333333
241,acetone,æ s ə tʰ ow n,/s/tʰ/wn,3,8,1.6666666666666667
242,acetylation,ə s iː ʈʲ ɪ l eː ʃ ə n,/s/ːʈʲ/l/ːʃ/n,5,13,1.6
243,ache,e k,/k,1,2,1
244,aches,e k s,/ks,1,3,2
245,achievable,a tʃ iː v a b ʊ ɫ,/tʃ/ːv/b/ɫ,4,10,1.5
246,achieve,a tʃ iː f,/tʃ/ːf,2,6,2
247,achieve,a tʃ iː v,/tʃ/ːv,2,6,2
248,achieved,a tʃ iː v d,/tʃ/ːvd,2,7,2.5
249,achievement,a tʃ iː v m ɛ n,/tʃ/ːvm/n,3,9,2
250,achievement,a tʃ iː v m ɛ n t,/tʃ/ːvm/nt,3,10,2.3333333333333335
251,achievements,a tʃ iː v m ɛ n s,/tʃ/ːvm/ns,3,10,2.3333333333333335
252,achievements,a tʃ iː v m ɛ n t s,/tʃ/ːvm/nts,3,11,2.6666666666666665
253,achieves,a tʃ iː v z,/tʃ/ːvz,2,7,2.5
254,achieving,a tʃ iː vʲ i ŋ ɡ,/tʃ/ːvʲ/ŋɡ,3,10,2.3333333333333335
255,achilles,a c i ʎ i z,/c/ʎ/z,3,6,1
256,aching,e c i ŋ ɡ,/c/ŋɡ,2,5,1.5
257,acid,a s i d,/s/d,2,4,1
258,acidic,ə s ɪ dʲ ɪ k,/s/dʲ/k,3,7,1.3333333333333333
259,acidity,a s i dʲ i tʲ i,/s/dʲ/tʲ/,4,9,1.6666666666666667
260,acids,a s i d z,/s/dz,2,5,1.5
261,acids,a s i t s,/s/ts,2,5,1.5
262,ackermann,a k ə m a n,/k/m/n,3,6,1
263,acknowledge,a k n ɔ ʎ i dʒ,/kn/ʎ/dʒ,3,8,1.6666666666666667
264,acknowledged,a k n ɔ ʎ i dʒ d,/kn/ʎ/dʒd,3,9,2
265,acknowledges,a k n ɔ ʎ i dʒ ɛ z,/kn/ʎ/dʒ/z,4,10,1.5
266,acme,a k mʲ i,/kmʲ/,2,5,3
267,acne,a c ɲ i,/cɲ/,2,4,2
268,acorn,e kʰ ɔ n,/kʰ/n,2,5,1.5
269,acorns,eː k ɒː n z,/ːk/ːnz,2,7,2.5
270,acosta,ə k ɒ s ʈ ə,/k/sʈ/,3,6,1.5
271,acoustic,a kʰ uː s tʲ i k,/kʰ/ːstʲ/k,3,10,2.3333333333333335
272,acoustical,ə k ʉː s ʈʲ ɪ k ə l,/k/ːsʈʲ/k/l,4,11,1.75
273,acoustics,a kʰ uː s tʲ i k s,/kʰ/ːstʲ/ks,3,11,2.6666666666666665
274,acquaintance,a kʷ e n t a n s,/kʷ/nt/ns,3,9,2
275,acquaintances,ə k ʋ eː n ʈ ə n s ɪ z,/kʋ/ːnʈ/ns/z,4,12,2
276,acquainted,a kʷ e n t ɛ d,/kʷ/nt/d,3,8,1.6666666666666667
277,acquiescence,a cʷ iː ɛ s ə n s,/cʷ/ː/s/ns,4,10,1.5
278,acquire,a kʷ aj a,/kʷ/j/,3,6,1.5
279,acquired,a kʷ aj a d,/kʷ/j/d,3,7,1.3333333333333333
280,acquires,a kʷ aj a z,/kʷ/j/z,3,7,1.3333333333333333
281,acquiring,a kʷ aj i ɹ i ŋ ɡ,/kʷ/j/ɹ/ŋɡ,4,10,1.5
282,acquisition,a cʷ i z i ʃ ɔ n,/cʷ/z/ʃ/n,4,9,1.25
283,acquisitions,a cʷ i z i ʃ ɔ n z,/cʷ/z/ʃ/nz,4,10,1.5
284,acquittal,a cʷ i t a ɫ,/cʷ/t/ɫ,3,7,1.3333333333333333
285,acquitted,ə cʷ ɪ tʲ ɪ d,/cʷ/tʲ/d,3,8,1.6666666666666667
286,acre,a k a,/k/,2,3,1
287,acres,e k ɛ z,/k/z,2,4,1
288,acrimonious,a c ɹ ɪ m əw ɲ ɪ ə s,/cɹ/m/wɲ/s,4,11,1.5
289,acrobat,a k ɹ əw b a t,/kɹ/wb/t,3,8,1.6666666666666667
290,acrobatics,æ k ɹ ə b æ tʲ ɪ k s,/kɹ/b/tʲ/ks,4,11,1.75
291,acronym,a k ɹ ɔ ɲ i m,/kɹ/ɲ/m,3,7,1.3333333333333333
292,acropolis,a k ɹ ɔ p ɔ ʎ i s,/kɹ/p/ʎ/s,4,9,1.25
293,across,a k ɹ ɔ s,/kɹ/s,2,5,1.5
294,acrylic,a c ɹ i ʎ i k,/cɹ/ʎ/k,3,7,1.3333333333333333
295,act,a k t,/kt,1,3,2
296,acta,a k t ə,/kt/,2,4,2
297,acted,a k t ɛ d,/kt/d,2,5,1.5
298,acting,a k tʲ i n,/ktʲ/n,2,6,2
299,acting,a k tʲ ɪ n,/ktʲ/n,2,6,2
300,acting,a k tʲ ɪ ŋ,/ktʲ/ŋ,2,6,2
301,acting,a tʲ i n,/tʲ/n,2,5,1.5
302,action,a c ʃ ɔ n,/cʃ/n,2,5,1.5
303,actions,a c ʃ ɔ n z,/cʃ/nz,2,6,2
304,activate,a k tʲ i v e t,/ktʲ/v/t,3,8,1.6666666666666667
305,activated,a k tʲ i v e t ɛ d,/ktʲ/v/t/d,4,10,1.5
306,activates,a k ʈʲ ɪ ʋ eː ʈ s,/kʈʲ/ʋ/ːʈs,3,10,2.3333333333333335
307,activating,a k ʈʲ ɪ ʋ eː ʈʲ ɪ ŋ,/kʈʲ/ʋ/ːʈʲ/ŋ,4,12,2
308,activation,a k tʲ i v e ʃ ɔ n,/ktʲ/v/ʃ/n,4,10,1.5
309,active,a k tʲ i f,/ktʲ/f,2,6,2
310,active,a k tʲ i v,/ktʲ/v,2,6,2
311,actively,a k tʲ i v ʎ i,/ktʲ/vʎ/,3,8,2.5
312,activision,a k tʲ ɪ v ɪ ʒ ə n,/ktʲ/v/ʒ/n,4,10,1.5
313,activism,a k tʲ ɪ v ɪ z ə m,/ktʲ/v/z/m,4,10,1.5
314,activist,a k tʲ ɪ v ɪ s t,/ktʲ/v/st,3,9,2
315,activists,a k tʲ ɪ v ɪ s t s,/ktʲ/v/sts,3,10,2.3333333333333335
316,activities,a k tʲ i v i tʲ i z,/ktʲ/v/tʲ/z,4,11,1.75
317,activities,a k tʲ ɪ v ɪ tʲ i z,/ktʲ/v/tʲ/z,4,11,1.75
318,activity,a k tʲ i v ə tʲ i,/ktʲ/v/tʲ/,4,10,2
319,activity,a k tʲ ɪ v ə tʲ i,/ktʲ/v/tʲ/,4,10,2
320,actor,a k t ɔ,/kt/,2,4,2
321,actors,a k t ɔ s,/kt/s,2,5,1.5
322,actors,a k t ɔ z,/kt/z,2,5,1.5
323,actress,a k t ɹ i s,/ktɹ/s,2,6,2
324,actress,a k tʃ ɹ i s,/ktʃɹ/s,2,7,2.5
325,actresses,a k ʈ ɹ ɪ s ɪ z,/kʈɹ/s/z,3,8,1.6666666666666667
326,acts,a k s,/ks,1,3,2
327,actual,a k ʈ w ə l,/kʈw/l,2,6,2
328,actual,a k ʈ w ə ɹ,/kʈw/ɹ,2,6,2
329,actual,a k ʈ ʉ ə l,/kʈ/l,2,6,1.5
330,actual,a ʈ ʉ ə ɹ,/ʈ/ɹ,2,5,1
331,actually,a k ʈ w ə ɹ i,/kʈw/ɹ/,3,7,2
332,actually,a k ʈ w ə ʎ i,/kʈw/ʎ/,3,7,2
333,actually,a k ʈ ʉ ə ɹ i,/kʈ/ɹ/,3,7,1.5
334,actually,a k ʈ ʉ ə ʎ i,/kʈ/ʎ/,3,7,1.5
335,actually,a ʈ ʉ ə ɹ i,/ʈ/ɹ/,3,6,1
336,actually,a ʈ ʉ ə ʎ i,/ʈ/ʎ/,3,6,1
337,acuity,a cʰ uː i tʲ i,/cʰ/ː/tʲ/,4,9,1.6666666666666667
338,acute,a cʰ uː t,/cʰ/ːt,2,6,2
339,ad,a d,/d,1,2,1
340,ada,e d a,/d/,2,3,1
341,adair,ə d ɛ ɹ,/d/ɹ,2,4,1
342,adalbert,ə d a ɫ b ə t,/d/ɫb/t,3,7,1.3333333333333333
343,adam,a d a m,/d/m,2,4,1
344,adamantium,a d ə m a n tʲ i ə m,/d/m/ntʲ/m,4,11,1.5
345,adams,a d a m z,/d/mz,2,5,1.5
346,adapt,a d a p t,/d/pt,2,5,1.5
