,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
64,가디언,k ɐ dʲ i ʌ n,k/dʲ/n,2,7,1.3333333333333333
65,가뜩이나,k ɐ t͈ ɨ ɟ i n ɐ,k/t͈/ɟ/n/,4,9,1.25
66,가라사대,k ɐ ɾ ɐ sʰ ɐ d ɛː,k/ɾ/sʰ/d/ː,4,10,1.2
67,가라앉,k ɐ ɾ ɐ ɐ n,k/ɾ/n,2,6,1
68,가라앉히,k ɐ ɾ ɐ ɐ n ʝ i,k/ɾ/nʝ/,3,8,1.3333333333333333
69,가라앉히,k ɐ ɾ ɐ ɐ ɲ i,k/ɾ/ɲ/,3,7,1
70,가래,k ɐ ɾ ɛː,k/ɾ/ː,2,5,1
71,가량,k ɐ ɾʲ ɐ ŋ,k/ɾʲ/ŋ,2,6,1.3333333333333333
72,가려,k ɐ ɾʲ ʌ,k/ɾʲ/,2,5,1.5
73,가려내,k ɐ ɾʲ ʌ n ɛː,k/ɾʲ/n/ː,3,8,1.25
74,가려낸,k ɐ ɾʲ ʌ n ɛː n,k/ɾʲ/n/ːn,3,9,1.5
75,가려서,k ɐ ɾʲ ʌ sʰ ʌ,k/ɾʲ/sʰ/,3,8,1.6666666666666667
76,가려야,k ɐ ɾʲ ʌ j ɐ,k/ɾʲ/j/,3,7,1.3333333333333333
77,가려운,k ɐ ɾʲ ʌ u n,k/ɾʲ/n,2,7,1.3333333333333333
78,가려워,k ɐ ɾʲ ʌ w ʌ,k/ɾʲ/w/,3,7,1.3333333333333333
79,가령,k ɐ ɾʲ ʌ ŋ,k/ɾʲ/ŋ,2,6,1.3333333333333333
80,가로,k ɐ ɾ o,k/ɾ/,2,4,1
81,가로등,k ɐ ɾ o d ɨ ŋ,k/ɾ/d/ŋ,3,7,1
82,가로막,k ɐ ɾ o m ɐ,k/ɾ/m/,3,6,1
83,가로막,k ɐ ɾ o m ɐ k̚,k/ɾ/m/k̚,3,8,1.25
84,가로막혀,k ɐ ɾ o m ɐ cʰ ʌ,k/ɾ/m/cʰ/,4,9,1.25
85,가로지르,k ɐ ɾ o dʑ i ɾ ɨ,k/ɾ/dʑ/ɾ/,4,9,1.25
86,가로질러,k ɐ ɾ o dʑ i ɭː ʌ,k/ɾ/dʑ/ɭː/,4,10,1.5
87,가로축,k ɐ ɾ o tɕʰ u k̚,k/ɾ/tɕʰ/k̚,3,10,1.75
88,가루,k ɐ ɾ u,k/ɾ/,2,4,1
89,가르,k ɐ ɾ ɨ,k/ɾ/,2,4,1
90,가르쳐,k ɐ ɾ ɨ tɕʰ ʌ,k/ɾ/tɕʰ/,3,8,1.6666666666666667
91,가르쳤,k ɐ ɾ ɨ tɕʰ ʌ t̚,k/ɾ/tɕʰ/t̚,3,10,1.75
92,가르치,k ɐ ɾ ɨ tɕʰ i,k/ɾ/tɕʰ/,3,8,1.6666666666666667
93,가르칠,k ɐ ɾ ɨ tɕʰ i ɭ,k/ɾ/tɕʰ/ɭ,3,9,1.5
94,가르침,k ɐ ɾ ɨ tɕʰ i m,k/ɾ/tɕʰ/m,3,9,1.5
95,가르칩니다,k ɐ ɾ ɨ tɕʰ i m ɲ i d ɐ,k/ɾ/tɕʰ/mɲ/d/,5,13,1.6
96,가름,k ɐ ɾ ɨ m,k/ɾ/m,2,5,1
97,가리,k ɐ ɾʲ i,k/ɾʲ/,2,5,1.5
98,가리켜,k ɐ ɾʲ i cʰ ʌ,k/ɾʲ/cʰ/,3,8,1.6666666666666667
99,가리켰,k ɐ ɾʲ i cʰ ʌ t̚,k/ɾʲ/cʰ/t̚,3,10,1.75
100,가리키,k ɐ ɾʲ i cʰ i,k/ɾʲ/cʰ/,3,8,1.6666666666666667
101,가린,k ɐ ɾʲ i n,k/ɾʲ/n,2,6,1.3333333333333333
102,가릴,k ɐ ɾʲ i ɭ,k/ɾʲ/ɭ,2,6,1.3333333333333333
103,가림막,k ɐ ɾʲ i mː ɐ,k/ɾʲ/mː/,3,8,1.6666666666666667
104,가림막,k ɐ ɾʲ i mː ɐ k̚,k/ɾʲ/mː/k̚,3,10,1.75
105,가마,k ɐ m ɐ,k/m/,2,4,1
106,가마솥,k ɐ m ɐ sʰ o,k/m/sʰ/,3,7,1.3333333333333333
107,가마솥,k ɐ m ɐ sʰ o t̚,k/m/sʰ/t̚,3,9,1.5
108,가만,k ɐ m ɐ n,k/m/n,2,5,1
109,가만히,k ɐ m ɐ n ʝ i,k/m/nʝ/,3,7,1.3333333333333333
110,가만히,k ɐ m ɐ ɲ i,k/m/ɲ/,3,6,1
111,가망,k ɐ m ɐ ŋ,k/m/ŋ,2,5,1
112,가맹,k ɐ m ɛː ŋ,k/m/ːŋ,2,6,1.3333333333333333
113,가맹점,k ɐ m ɛː ɲ dʑ ʌ m,k/m/ːɲdʑ/m,3,10,1.75
114,가명,k ɐ mʲ ʌ ŋ,k/mʲ/ŋ,2,6,1.3333333333333333
115,가문,k ɐ m u n,k/m/n,2,5,1
116,가뭄,k ɐ m u m,k/m/m,2,5,1
117,가발,k ɐ b ɐ ɭ,k/b/ɭ,2,5,1
118,가방,k ɐ b ɐ ŋ,k/b/ŋ,2,5,1
119,가벼운,k ɐ bʲ ʌ u n,k/bʲ/n,2,7,1.3333333333333333
120,가벼워,k ɐ bʲ ʌ w ʌ,k/bʲ/w/,3,7,1.3333333333333333
121,가벼워졌,k ɐ bʲ ʌ w ʌ dʑ ʌ t̚,k/bʲ/w/dʑ/t̚,4,12,1.6
122,가볍,k ɐ bʲ ʌ,k/bʲ/,2,5,1.5
123,가볍,k ɐ bʲ ʌ p̚,k/bʲ/p̚,2,7,1.6666666666666667
124,가본,k ɐ b o n,k/b/n,2,5,1
125,가비,k ɐ bʲ i,k/bʲ/,2,5,1.5
126,가비아,k ɐ bʲ i ɐ,k/bʲ/,2,6,1.5
127,가사,k ɐ sʰ ɐ,k/sʰ/,2,5,1.5
128,가산점,k ɐ sʰ ɐ ɲ dʑ ʌ m,k/sʰ/ɲdʑ/m,3,10,1.75
129,가상,k ɐ sʰ ɐ ŋ,k/sʰ/ŋ,2,6,1.3333333333333333
130,가설,k ɐ sʰ ʌ ɭ,k/sʰ/ɭ,2,6,1.3333333333333333
131,가성,k ɐ sʰ ʌ ŋ,k/sʰ/ŋ,2,6,1.3333333333333333
132,가세,k ɐ sʰ e,k/sʰ/,2,5,1.5
133,가속,k ɐ sʰ o k̚,k/sʰ/k̚,2,7,1.6666666666666667
134,가수,k ɐ sʰ u,k/sʰ/,2,5,1.5
135,가수요,k ɐ sʰ u j o,k/sʰ/j/,3,7,1.3333333333333333
136,가스,k ɐ sʰ ɨ,k/sʰ/,2,5,1.5
137,가스공사,k ɐ sʰ ɨ ɡ o ŋ sʰ ɐ,k/sʰ/ɡ/ŋsʰ/,4,11,1.75
138,가스프롬,k ɐ sʰ ɨ pʰ ɨ ɾ o m,k/sʰ/pʰ/ɾ/m,4,11,1.4
139,가슴,k ɐ sʰ ɨ m,k/sʰ/m,2,6,1.3333333333333333
140,가슴뼈,k ɐ sʰ ɨ m p͈ʲ ʌ,k/sʰ/mp͈ʲ/,3,10,2.3333333333333335
141,가슴살,k ɐ sʰ ɨ m sʰ ɐ ɭ,k/sʰ/msʰ/ɭ,3,10,1.75
142,가슴속,k ɐ sʰ ɨ m sʰ o k̚,k/sʰ/msʰ/k̚,3,11,2
143,가습기,k ɐ sʰ ɨ cʰ i,k/sʰ/cʰ/,3,8,1.6666666666666667
144,가습기,k ɐ sʰ ɨ p̚ cʰ i,k/sʰ/p̚cʰ/,3,10,2.3333333333333335
145,가시,k ɐ ɕʰ i,k/ɕʰ/,2,5,1.5
146,가신,k ɐ ɕʰ i n,k/ɕʰ/n,2,6,1.3333333333333333
147,가실,k ɐ ɕʰ i ɭ,k/ɕʰ/ɭ,2,6,1.3333333333333333
148,가업,k ɐ ʌ p̚,k/p̚,1,5,1.5
149,가연,k ɐ j ʌ n,k/j/n,2,5,1
150,가열,k ɐ j ʌ ɭ,k/j/ɭ,2,5,1
151,가엾,k ɐ j ʌ p̚,k/j/p̚,2,6,1.3333333333333333
152,가외,k ɐ w e,k/w/,2,4,1
153,가요,k ɐ j o,k/j/,2,4,1
154,가용,k ɐ j o ŋ,k/j/ŋ,2,5,1
155,가운데,k ɐ u n d e,k/nd/,2,6,1.5
156,가위,k ɐ ɥ i,k/ɥ/,2,4,1
157,가위개미,k ɐ ɥ i k ɛː mʲ i,k/ɥ/k/ːmʲ/,4,10,1.5
158,가위바위보,k ɐ ɥ i b ɐ ɥ i b o,k/ɥ/b/ɥ/b/,5,10,1
159,가을,k ɐ ɨ ɭ,k/ɭ,1,4,1
160,가의,k ɐ ɰ i,k/ɰ/,2,4,1
161,가이드,k ɐ i d ɨ,k/d/,2,5,1
162,가이드라인,k ɐ i d ɨ ɾ ɐ i n,k/d/ɾ/n,3,9,1
163,가입,k ɐ i,k/,1,3,1
164,가입,k ɐ i p̚,k/p̚,1,5,1.5
165,가입자,k ɐ i p̚ tɕʰ ɐ,k/p̚tɕʰ/,2,9,3
166,가입자,k ɐ i tɕʰ ɐ,k/tɕʰ/,2,7,2
167,가장,k ɐ dʑ ɐ ŋ,k/dʑ/ŋ,2,6,1.3333333333333333
168,가장자리,k ɐ dʑ ɐ ɲ dʑ ɐ ɾʲ i,k/dʑ/ɲdʑ/ɾʲ/,4,12,2
169,가전,k ɐ dʑ ʌ n,k/dʑ/n,2,6,1.3333333333333333
170,가전제품,k ɐ dʑ ʌ ɲ dʑ e pʰ u m,k/dʑ/ɲdʑ/pʰ/m,4,13,1.8
171,가정,k ɐ dʑ ʌ ŋ,k/dʑ/ŋ,2,6,1.3333333333333333
172,가정주부,k ɐ dʑ ʌ ɲ dʑ u p u,k/dʑ/ɲdʑ/p/,4,11,1.75
173,가져,k ɐ dʑ ʌ,k/dʑ/,2,5,1.5
174,가져가,k ɐ dʑ ʌ ɡ ɐ,k/dʑ/ɡ/,3,7,1.3333333333333333
175,가져간,k ɐ dʑ ʌ ɡ ɐ n,k/dʑ/ɡ/n,3,8,1.25
176,가져갈,k ɐ dʑ ʌ ɡ ɐ ɭ,k/dʑ/ɡ/ɭ,3,8,1.25
177,가져다,k ɐ dʑ ʌ t͈ ɐ,k/dʑ/t͈/,3,8,1.6666666666666667
178,가져다준,k ɐ dʑ ʌ t͈ ɐ dʑ u n,k/dʑ/t͈/dʑ/n,4,12,1.6
179,가져라,k ɐ dʑ ʌ ɾ ɐ,k/dʑ/ɾ/,3,7,1.3333333333333333
180,가져야,k ɐ dʑ ʌ j ɐ,k/dʑ/j/,3,7,1.3333333333333333
181,가져오,k ɐ dʑ ʌ o,k/dʑ/,2,6,1.5
182,가져온,k ɐ dʑ ʌ o n,k/dʑ/n,2,7,1.3333333333333333
183,가져온다고,k ɐ dʑ ʌ o n d ɐ ɡ o,k/dʑ/nd/ɡ/,4,11,1.5
184,가져온다는,k ɐ dʑ ʌ o n d ɐ n ɨ n,k/dʑ/nd/n/n,4,12,1.4
185,가져올,k ɐ dʑ ʌ o ɭ,k/dʑ/ɭ,2,7,1.3333333333333333
186,가져올게요,k ɐ dʑ ʌ o ɭ ɡ e j o,k/dʑ/ɭɡ/j/,4,11,1.5
187,가져와,k ɐ dʑ ʌ w ɐ,k/dʑ/w/,3,7,1.3333333333333333
188,가져와라,k ɐ dʑ ʌ w ɐ ɾ ɐ,k/dʑ/w/ɾ/,4,9,1.25
189,가져왔,k ɐ dʑ ʌ w ɐ,k/dʑ/w/,3,7,1.3333333333333333
190,가져왔,k ɐ dʑ ʌ w ɐ t̚,k/dʑ/w/t̚,3,9,1.5
191,가졌,k ɐ dʑ ʌ,k/dʑ/,2,5,1.5
192,가졌,k ɐ dʑ ʌ t̚,k/dʑ/t̚,2,7,1.6666666666666667
193,가족,k ɐ dʑ o,k/dʑ/,2,5,1.5
194,가족,k ɐ dʑ o k̚,k/dʑ/k̚,2,7,1.6666666666666667
195,가족사,k ɐ dʑ o k s ɐ,k/dʑ/ks/,3,8,1.6666666666666667
196,가죽,k ɐ dʑ u k̚,k/dʑ/k̚,2,7,1.6666666666666667
197,가중,k ɐ dʑ u ŋ,k/dʑ/ŋ,2,6,1.3333333333333333
198,가중치,k ɐ dʑ u ɲ tɕʰ i,k/dʑ/ɲtɕʰ/,3,10,2.3333333333333335
199,가지,k ɐ dʑ i,k/dʑ/,2,5,1.5
200,가진,k ɐ dʑ i n,k/dʑ/n,2,6,1.3333333333333333
201,가진다,k ɐ dʑ i n d ɐ,k/dʑ/nd/,3,8,1.6666666666666667
202,가질,k ɐ dʑ i ɭ,k/dʑ/ɭ,2,6,1.3333333333333333
203,가짜,k ɐ tɕ͈ ɐ,k/tɕ͈/,2,6,2
204,가처분,k ɐ tɕʰ ʌ b u n,k/tɕʰ/b/n,3,9,1.5
205,가축,k ɐ tɕʰ u,k/tɕʰ/,2,6,2
206,가축,k ɐ tɕʰ u k̚,k/tɕʰ/k̚,2,8,2
207,가치,k ɐ tɕʰ i,k/tɕʰ/,2,6,2
208,가치관,k ɐ tɕʰ i ɡʷ ɐ n,k/tɕʰ/ɡʷ/n,3,10,1.75
209,가토,k ɐ tʰ o,k/tʰ/,2,5,1.5
210,가톨릭,k ɐ tʰ o ʎː i k̚,k/tʰ/ʎː/k̚,3,10,1.75
211,가톨릭교,k ɐ tʰ o ʎː i cʰː o,k/tʰ/ʎː/cʰː/,4,12,2
212,가톨릭교도,k ɐ tʰ o ʎː i cʰː o d o,k/tʰ/ʎː/cʰː/d/,5,14,1.8
213,가톨릭교회,k ɐ tʰ o ʎː i cʰː o βʷ e,k/tʰ/ʎː/cʰː/βʷ/,5,15,2
214,가파르,k ɐ pʰ ɐ ɾ ɨ,k/pʰ/ɾ/,3,7,1.3333333333333333
215,가평,k ɐ pʲ ʌ ŋ,k/pʲ/ŋ,2,6,1.3333333333333333
216,가하,k ɐ ɦ ɐ,k/ɦ/,2,4,1
217,가한,k ɐ ɦ ɐ n,k/ɦ/n,2,5,1
218,가해,k ɐ ʝ ɛː,k/ʝ/ː,2,5,1
219,가해자,k ɐ ʝ ɛː dʑ ɐ,k/ʝ/ːdʑ/,3,8,1.6666666666666667
220,가했,k ɐ ʝ ɛː,k/ʝ/ː,2,5,1
221,가했,k ɐ ʝ ɛː t̚,k/ʝ/ːt̚,2,7,1.6666666666666667
222,가혹,k ɐ β o k̚,k/β/k̚,2,6,1.3333333333333333
223,각,k ɐ,k/,1,2,1
224,각,k ɐ k̚,k/k̚,1,4,1.5
225,각각,k ɐ kʰː ɐ,k/kʰː/,2,6,2
226,각각,k ɐ kʰː ɐ k̚,k/kʰː/k̚,2,8,2
227,각개,k ɐ kʰː ɛː,k/kʰː/ː,2,7,1.6666666666666667
228,각계,k ɐ cʰː e,k/cʰː/,2,6,2
229,각광,k ɐ kʷː ɐ ŋ,k/kʷː/ŋ,2,7,1.6666666666666667
230,각국,k ɐ kʰː u,k/kʰː/,2,6,2
231,각국,k ɐ kʰː u k̚,k/kʰː/k̚,2,8,2
232,각급,k ɐ kʰː ɨ,k/kʰː/,2,6,2
233,각급,k ɐ kʰː ɨ p̚,k/kʰː/p̚,2,8,2
234,각기,k ɐ cʰː i,k/cʰː/,2,6,2
235,각도,k ɐ k̚ tʰ o,k/k̚tʰ/,2,7,2.5
236,각동,k ɐ k̚ tʰ o ŋ,k/k̚tʰ/ŋ,2,8,2
237,각론,k ɐ ŋ n o n,k/ŋn/n,2,6,1.3333333333333333
238,각료,k ɐ ŋ ɲ o,k/ŋɲ/,2,5,1.5
239,각별,k ɐ k̚ pʲ ʌ ɭ,k/k̚pʲ/ɭ,2,8,2
240,각별히,k ɐ k̚ pʲ ʌ ɾ ʝ i,k/k̚pʲ/ɾʝ/,3,10,2.3333333333333335
241,각본,k ɐ k̚ pʰ o n,k/k̚pʰ/n,2,8,2
242,각성,k ɐ k s ʌ ŋ,k/ks/ŋ,2,6,1.3333333333333333
243,각시탈,k ɐ k ɕ͈ i tʰ ɐ ɭ,k/kɕ͈/tʰ/ɭ,3,10,1.75
244,각양각색,k ɐ ɟ ɐ ŋ ɡ ɐ k ɕ͈ ɛː,k/ɟ/ŋɡ/kɕ͈/ː,4,12,1.6
245,각양각색,k ɐ ɟ ɐ ŋ ɡ ɐ k ɕ͈ ɛː k̚,k/ɟ/ŋɡ/kɕ͈/ːk̚,4,14,2
246,각오,k ɐ ɡ o,k/ɡ/,2,4,1
247,각자,k ɐ k̚ tɕʰ ɐ,k/k̚tɕʰ/,2,8,3
248,각종,k ɐ k̚ tɕʰ o ŋ,k/k̚tɕʰ/ŋ,2,9,2.3333333333333335
249,각지,k ɐ k̚ tɕʰ i,k/k̚tɕʰ/,2,8,3
250,각층,k ɐ k̚ tɕʰ ɨ ŋ,k/k̚tɕʰ/ŋ,2,9,2.3333333333333335
251,각하,k ɐ kʰ ɐ,k/kʰ/,2,5,1.5
252,간,k ɐ n,k/n,1,3,1
253,간간히,k ɐ ŋ ɡ ɐ n ʝ i,k/ŋɡ/nʝ/,3,8,1.6666666666666667
254,간간히,k ɐ ŋ ɡ ɐ ɲ i,k/ŋɡ/ɲ/,3,7,1.3333333333333333
255,간격,k ɐ ɲ c ʌ k̚,k/ɲc/k̚,2,7,1.6666666666666667
256,간곡히,k ɐ ŋ ɡ o cʰ i,k/ŋɡ/cʰ/,3,8,1.6666666666666667
257,간과,k ɐ ŋ ɡʷ ɐ,k/ŋɡʷ/,2,6,2
258,간난,k ɐ nː ɐ n,k/nː/n,2,6,1.3333333333333333
259,간다,k ɐ n d ɐ,k/nd/,2,5,1.5
260,간다고,k ɐ n t ɐ ɡ o,k/nt/ɡ/,3,7,1.3333333333333333
261,간다는,k ɐ n t ɐ n ɨ n,k/nt/n/n,3,8,1.25
262,간다면서,k ɐ n t ɐ mʲ ʌ n sʰ ʌ,k/nt/mʲ/nsʰ/,4,12,2
263,간단,k ɐ n d ɐ n,k/nd/n,2,6,1.3333333333333333
264,간단히,k ɐ n d ɐ n ʝ i,k/nd/nʝ/,3,8,1.6666666666666667
265,간단히,k ɐ n d ɐ ɲ i,k/nd/ɲ/,3,7,1.3333333333333333
266,간담회,k ɐ n t ɐ m βʷ e,k/nt/mβʷ/,3,9,2
267,간디,k ɐ n dʲ i,k/ndʲ/,2,6,2
268,간만,k ɐ n m ɐ n,k/nm/n,2,6,1.3333333333333333
269,간만에,k ɐ n m ɐ n e,k/nm/n/,3,7,1.3333333333333333
270,간몰,k ɐ n m o ɭ,k/nm/ɭ,2,6,1.3333333333333333
271,간밤,k ɐ m b ɐ m,k/mb/m,2,6,1.3333333333333333
272,간부,k ɐ m b u,k/mb/,2,5,1.5
273,간사,k ɐ n sʰ ɐ,k/nsʰ/,2,6,2
274,간사이,k ɐ n sʰ ɐ i,k/nsʰ/,2,7,2
275,간사인,k ɐ n sʰ ɐ i n,k/nsʰ/n,2,8,1.6666666666666667
276,간사장,k ɐ n sʰ ɐ dʑ ɐ ŋ,k/nsʰ/dʑ/ŋ,3,10,1.75
277,간선제,k ɐ n sʰ ʌ ɲ dʑ e,k/nsʰ/ɲdʑ/,3,10,2.3333333333333335
278,간섭,k ɐ n sʰ ʌ,k/nsʰ/,2,6,2
279,간섭,k ɐ n sʰ ʌ p̚,k/nsʰ/p̚,2,8,2
280,간소,k ɐ n sʰ o,k/nsʰ/,2,6,2
281,간수,k ɐ n sʰ u,k/nsʰ/,2,6,2
282,간식,k ɐ n ɕʰ i,k/nɕʰ/,2,6,2
283,간식,k ɐ n ɕʰ i k̚,k/nɕʰ/k̚,2,8,2
284,간식거리,k ɐ n ɕʰ i kʰː ʌ ɾʲ i,k/nɕʰ/kʰː/ɾʲ/,4,13,2.25
285,간신히,k ɐ n ɕʰ i n ʝ i,k/nɕʰ/nʝ/,3,9,2
286,간신히,k ɐ n ɕʰ i ɲ i,k/nɕʰ/ɲ/,3,8,1.6666666666666667
287,간여,k ɐ ɲ ʌ,k/ɲ/,2,4,1
288,간절,k ɐ ɲ dʑ ʌ ɭ,k/ɲdʑ/ɭ,2,7,1.6666666666666667
289,간절히,k ɐ ɲ dʑ ʌ ɾ ʝ i,k/ɲdʑ/ɾʝ/,3,9,2
290,간접,k ɐ ɲ dʑ ʌ,k/ɲdʑ/,2,6,2
291,간접,k ɐ ɲ dʑ ʌ p̚,k/ɲdʑ/p̚,2,8,2
292,간접세,k ɐ ɲ dʑ ʌ p s e,k/ɲdʑ/ps/,3,9,2
293,간주,k ɐ ɲ dʑ u,k/ɲdʑ/,2,6,2
294,간지,k ɐ ɲ dʑ i,k/ɲdʑ/,2,6,2
295,간지러워,k ɐ ɲ dʑ i ɾ ʌ w ʌ,k/ɲdʑ/ɾ/w/,4,10,1.5
296,간직,k ɐ ɲ dʑ i,k/ɲdʑ/,2,6,2
297,간직,k ɐ ɲ dʑ i k̚,k/ɲdʑ/k̚,2,8,2
298,간첩,k ɐ ɲ tɕʰ ʌ,k/ɲtɕʰ/,2,7,2.5
299,간첩,k ɐ ɲ tɕʰ ʌ p̚,k/ɲtɕʰ/p̚,2,9,2.3333333333333335
300,간청,k ɐ ɲ tɕʰ ʌ ŋ,k/ɲtɕʰ/ŋ,2,8,2
301,간탄,k ɐ n tʰ ɐ n,k/ntʰ/n,2,7,1.6666666666666667
302,간통,k ɐ n tʰ o ŋ,k/ntʰ/ŋ,2,7,1.6666666666666667
303,간파,k ɐ m pʰ ɐ,k/mpʰ/,2,6,2
304,간판,k ɐ m pʰ ɐ n,k/mpʰ/n,2,7,1.6666666666666667
305,간편,k ɐ m pʲ ʌ n,k/mpʲ/n,2,7,1.6666666666666667
306,간호,k ɐ n β o,k/nβ/,2,5,1.5
307,간호부,k ɐ n β o b u,k/nβ/b/,3,7,1.3333333333333333
308,간호사,k ɐ n β o sʰ ɐ,k/nβ/sʰ/,3,8,1.6666666666666667
309,간혹,k ɐ n β o k̚,k/nβ/k̚,2,7,1.6666666666666667
310,갇혀,k ɐ tɕʰ ʌ,k/tɕʰ/,2,6,2
311,갇힌,k ɐ tɕʰ i n,k/tɕʰ/n,2,7,1.6666666666666667
312,갈,k ɐ ɭ,k/ɭ,1,3,1
313,갈게,k ɐ ɭ k e,k/ɭk/,2,5,1.5
314,갈게요,k ɐ ɭ ɡ e j o,k/ɭɡ/j/,3,7,1.3333333333333333
315,갈고,k ɐ ɭ ɡ o,k/ɭɡ/,2,5,1.5
316,갈까,k ɐ ɭ k͈ ɐ,k/ɭk͈/,2,6,2
317,갈까요,k ɐ ɭ k͈ ɐ j o,k/ɭk͈/j/,3,8,1.6666666666666667
318,갈대,k ɐ ɭ t ɛː,k/ɭt/ː,2,6,1.3333333333333333
319,갈등,k ɐ ɭ t ɨ ŋ,k/ɭt/ŋ,2,6,1.3333333333333333
320,갈라,k ɐ ɭː ɐ,k/ɭː/,2,5,1.5
321,갈래,k ɐ ɭː ɛː,k/ɭː/ː,2,6,1.3333333333333333
322,갈래요,k ɐ ɭː ɛː j o,k/ɭː/ːj/,3,8,1.6666666666666667
323,갈려,k ɐ ʎː ʌ,k/ʎː/,2,5,1.5
324,갈리,k ɐ ʎː i,k/ʎː/,2,5,1.5
325,갈망,k ɐ ɭ m ɐ ŋ,k/ɭm/ŋ,2,6,1.3333333333333333
326,갈무리,k ɐ ɭ m u ɾʲ i,k/ɭm/ɾʲ/,3,8,1.6666666666666667
