,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
60,абынмыйлар,ɑ b ɤ n m ɤ j l ɑ r,/b/nm/jl/r,4,10,1.5
61,абынсаң,ɑ b ɤ n s ɑ ŋ,/b/ns/ŋ,3,7,1.3333333333333333
62,абынып,ɑ b ɤ n ɤ p,/b/n/p,3,6,1
63,абыныр,ɑ b ɤ n ɤ r,/b/n/r,3,6,1
64,абынырмын,ɑ b ɤ n ɤ r m ɤ n,/b/n/rm/n,4,9,1.25
65,абыстай,ɑ b ɤ s t ɑ j,/b/st/j,3,7,1.3333333333333333
66,абыстайлар,ɑ b ɤ s t ɑ j l ɑ r,/b/st/jl/r,4,10,1.5
67,абыстайлары,ɑ b ɤ s t ɑ j l ɑ r ɤ,/b/st/jl/r/,5,11,1.5
68,абыстам,ɑ b ɤ s t ɑ m,/b/st/m,3,7,1.3333333333333333
69,ава,ɑ w ɑ,/w/,2,3,1
70,ава-түнә,ɑ w ɑ t y n a,/w/t/n/,4,7,1
71,аваз,ɑ w ɑ z,/w/z,2,4,1
72,аваздаш,ɑ w ɑ z d ɑ ʃ,/w/zd/ʃ,3,7,1.3333333333333333
73,авазлар,ɑ w ɑ z l ɑ r,/w/zl/r,3,7,1.3333333333333333
74,авазларны,ɑ w ɑ z l ɑ r n ɤ,/w/zl/rn/,4,9,1.6666666666666667
75,авазларның,ɑ w ɑ z l ɑ r n ɤ ŋ,/w/zl/rn/ŋ,4,10,1.5
76,авазлары,ɑ w ɑ z l ɑ r ɤ,/w/zl/r/,4,8,1.3333333333333333
77,авазы,ɑ w ɑ z ɤ,/w/z/,3,5,1
78,авазың,ɑ w ɑ z ɤ ŋ,/w/z/ŋ,3,6,1
79,авам-авам,ɑ w ɑ m ɑ w ɑ m,/w/m/w/m,4,8,1
80,авар,ɑ w ɑ r,/w/r,2,4,1
81,аварга,ɑ w ɑ r ɡ ɑ,/w/rɡ/,3,6,1.5
82,авариясенә,ɑ w ɑ r i j ɑ s e n a,/w/r/j/s/n/,6,11,1
83,аварларны,ɑ w ɑ r l ɑ r n ɤ,/w/rl/rn/,4,9,1.6666666666666667
84,август,ɑ w ɡ u s t,/wɡ/st,2,6,2
85,августта,ɑ w ɡ u s t t ɑ,/wɡ/stt/,3,8,2.5
86,авиатөзелеш,ɑ w i ɑ t ø z e l e ʃ,/w/t/z/l/ʃ,5,11,1
87,авиация,ɑ w i ɑ t s i j ɑ,/w/ts/j/,4,9,1.3333333333333333
88,австралиядәге,ɑ w s t r ɑ l i j ɑ d a ɡ e,/wstr/l/j/d/ɡ/,6,14,1.6
89,австрия,ɑ w s t r i j ɑ,/wstr/j/,3,8,2.5
90,австриядә,ɑ w s t r i j ɑ d a,/wstr/j/d/,4,10,2
91,австриянең,ɑ w s t r i j ɑ n e ŋ,/wstr/j/n/ŋ,4,11,1.75
92,автобиография,ɑ w t o b i o ɡ r ɑ f i j ɑ,/wt/b/ɡr/f/j/,6,14,1.4
93,автобус,ɑ w t o b u s,/wt/b/s,3,7,1.3333333333333333
94,автобуска,ɑ w t o b u s k ɑ,/wt/b/sk/,4,9,1.6666666666666667
95,автобуслар,ɑ w t o b u s l ɑ r,/wt/b/sl/r,4,10,1.5
96,автобусларда,ɑ w t o b u s l ɑ r d ɑ,/wt/b/sl/rd/,5,12,1.75
97,автобуслардагы,ɑ w t o b u s l ɑ r d ɑ ɡ ɤ,/wt/b/sl/rd/ɡ/,6,14,1.6
98,автобусларның,ɑ w t o b u s l ɑ r n ɤ ŋ,/wt/b/sl/rn/ŋ,5,13,1.6
99,автобуслары,ɑ w t o b u s l ɑ r ɤ,/wt/b/sl/r/,5,11,1.5
100,автобусның,ɑ w t o b u s n ɤ ŋ,/wt/b/sn/ŋ,4,10,1.5
101,автобуста,ɑ w t o b u s t ɑ,/wt/b/st/,4,9,1.6666666666666667
102,автобустан,ɑ w t o b u s t ɑ n,/wt/b/st/n,4,10,1.5
103,автобусы,ɑ w t o b u s ɤ,/wt/b/s/,4,8,1.3333333333333333
104,автограф,ɑ w t o ɡ r ɑ f,/wt/ɡr/f,3,8,1.6666666666666667
105,автодорияләр,ɑ w t o d o r i j ɑ l a r,/wt/d/r/j/l/r,6,13,1.1666666666666667
106,автоматы,ɑ w t o m ɑ t ɤ,/wt/m/t/,4,8,1.3333333333333333
107,автоматымны,ɑ w t o m ɑ t ɤ m n ɤ,/wt/m/t/mn/,5,11,1.5
108,автоматын,ɑ w t o m ɑ t ɤ n,/wt/m/t/n,4,9,1.25
109,автомобиле,ɑ w t o m o b i l e,/wt/m/b/l/,5,10,1.25
110,автомобиль,ɑ w t o m o b i l ʔ,/wt/m/b/lʔ,4,10,1.5
111,автомобильсез,ɑ w t o m o b i l ʔ s e z,/wt/m/b/lʔs/z,5,13,1.6
112,автомәктәптә,ɑ w t o m a k t a p t a,/wt/m/kt/pt/,5,12,1.75
113,автономия,ɑ w t o n o m i j ɑ,/wt/n/m/j/,5,10,1.25
114,автопарк,ɑ w t o p ɑ r k,/wt/p/rk,3,8,1.6666666666666667
115,автор,ɑ w t o r,/wt/r,2,5,1.5
116,автор-башкаручы,ɑ w t o r b ɑ ʃ k ɑ r u ɕ ɤ,/wt/rb/ʃk/r/ɕ/,6,14,1.6
117,автор-хикәяләүченең,ɑ w t o r x i k a j ɑ l a y ɕ e n e ŋ,/wt/rx/k/j/l/ɕ/n/ŋ,8,19,1.25
118,авторда,ɑ w t o r d ɑ,/wt/rd/,3,7,2
119,авторлар,ɑ w t o r l ɑ r,/wt/rl/r,3,8,1.6666666666666667
120,авторлары,ɑ w t o r l ɑ r ɤ,/wt/rl/r/,4,9,1.6666666666666667
121,авторлык,ɑ w t o r l ɤ k,/wt/rl/k,3,8,1.6666666666666667
122,авторны,ɑ w t o r n ɤ,/wt/rn/,3,7,2
123,авторның,ɑ w t o r n ɤ ŋ,/wt/rn/ŋ,3,8,1.6666666666666667
124,авторы,ɑ w t o r ɤ,/wt/r/,3,6,1.5
125,авторына,ɑ w t o r ɤ n ɑ,/wt/r/n/,4,8,1.3333333333333333
126,автосервиска,ɑ w t o s e r w i s k ɑ,/wt/s/rw/sk/,5,12,1.75
127,автоспорт,ɑ w t o s p o r t,/wt/sp/rt,3,9,2
128,автотрактодром,ɑ w t o t r ɑ k t o d r o m,/wt/tr/kt/dr/m,5,14,1.8
129,автохәрәкәт,ɑ w t o x a r a k a t,/wt/x/r/k/t,5,11,1.2
130,автоярыш,ɑ w t o j ɑ r ɤ ʃ,/wt/j/r/ʃ,4,9,1.25
131,аву,ɑ w u,/w/,2,3,1
132,авы,ɑ w ɤ,/w/,2,3,1
133,авыз,ɑ w ɤ z,/w/z,2,4,1
134,авызга,ɑ w ɤ z ɡ ɑ,/w/zɡ/,3,6,1.5
135,авызда,ɑ w ɤ z d ɑ,/w/zd/,3,6,1.5
136,авыздагы,ɑ w ɤ z d ɑ ɡ ɤ,/w/zd/ɡ/,4,8,1.3333333333333333
137,авыздан,ɑ w ɤ z d ɑ n,/w/zd/n,3,7,1.3333333333333333
138,авызларын,ɑ w ɤ z l ɑ r ɤ n,/w/zl/r/n,4,9,1.25
139,авызларына,ɑ w ɤ z l ɑ r ɤ n ɑ,/w/zl/r/n/,5,10,1.25
140,авызларыннан,ɑ w ɤ z l ɑ r ɤ n n ɑ n,/w/zl/r/nn/n,5,12,1.4
141,авызлыга,ɑ w ɤ z l ɤ ɡ ɑ,/w/zl/ɡ/,4,8,1.3333333333333333
142,авызлык-,ɑ w ɤ z l ɤ k,/w/zl/k,3,7,1.3333333333333333
143,авызны,ɑ w ɤ z n ɤ,/w/zn/,3,6,1.5
144,авызы,ɑ w ɤ z ɤ,/w/z/,3,5,1
145,авызы-йөзе,ɑ w ɤ z ɤ j ø z e,/w/z/j/z/,5,9,1
146,авызыма,ɑ w ɤ z ɤ m ɑ,/w/z/m/,4,7,1
147,авызымнан,ɑ w ɤ z ɤ m n ɑ n,/w/z/mn/n,4,9,1.25
148,авызын,ɑ w ɤ z ɤ n,/w/z/n,3,6,1
149,авызына,ɑ w ɤ z ɤ n ɑ,/w/z/n/,4,7,1
150,авызында,ɑ w ɤ z ɤ n d ɑ,/w/z/nd/,4,8,1.3333333333333333
151,авызыннан,ɑ w ɤ z ɤ n n ɑ n,/w/z/nn/n,4,9,1.25
152,авызың,ɑ w ɤ z ɤ ŋ,/w/z/ŋ,3,6,1
153,авызың-борының,ɑ w ɤ z ɤ ŋ b o r ɤ n ɤ ŋ,/w/z/ŋb/r/n/ŋ,6,13,1.1666666666666667
154,авызыңа,ɑ w ɤ z ɤ ŋ ɑ,/w/z/ŋ/,4,7,1
155,авызыңа-борыныңа,ɑ w ɤ z ɤ ŋ ɑ b o r ɤ n ɤ ŋ ɑ,/w/z/ŋ/b/r/n/ŋ/,8,15,1
156,авызыңда,ɑ w ɤ z ɤ ŋ d ɑ,/w/z/ŋd/,4,8,1.3333333333333333
157,авызыңнан,ɑ w ɤ z ɤ ŋ n ɑ n,/w/z/ŋn/n,4,9,1.25
158,авызыңны,ɑ w ɤ z ɤ ŋ n ɤ,/w/z/ŋn/,4,8,1.3333333333333333
159,авыл,ɑ w ɤ l,/w/l,2,4,1
160,авыл-шәһәрләр,ɑ w ɤ l ʃ a h a r l a r,/w/lʃ/h/rl/r,5,12,1.4
161,авылга,ɑ w ɤ l ɡ ɑ,/w/lɡ/,3,6,1.5
162,авылда,ɑ w ɤ l d ɑ,/w/ld/,3,6,1.5
163,авылдагы,ɑ w ɤ l d ɑ ɡ ɤ,/w/ld/ɡ/,4,8,1.3333333333333333
164,авылдан,ɑ w ɤ l d ɑ n,/w/ld/n,3,7,1.3333333333333333
165,авылдашлар,ɑ w ɤ l d ɑ ʃ l ɑ r,/w/ld/ʃl/r,4,10,1.5
166,авылдашлары,ɑ w ɤ l d ɑ ʃ l ɑ r ɤ,/w/ld/ʃl/r/,5,11,1.5
167,авылдашларымның,ɑ w ɤ l d ɑ ʃ l ɑ r ɤ m n ɤ ŋ,/w/ld/ʃl/r/mn/ŋ,6,15,1.5
168,авылдашларын,ɑ w ɤ l d ɑ ʃ l ɑ r ɤ n,/w/ld/ʃl/r/n,5,12,1.4
169,авыллар,ɑ w ɤ l l ɑ r,/w/ll/r,3,7,1.3333333333333333
170,авылларга,ɑ w ɤ l l ɑ r ɡ ɑ,/w/ll/rɡ/,4,9,1.6666666666666667
171,авылларда,ɑ w ɤ l l ɑ r d ɑ,/w/ll/rd/,4,9,1.6666666666666667
172,авыллардан,ɑ w ɤ l l ɑ r d ɑ n,/w/ll/rd/n,4,10,1.5
173,авылларның,ɑ w ɤ l l ɑ r n ɤ ŋ,/w/ll/rn/ŋ,4,10,1.5
174,авылларына,ɑ w ɤ l l ɑ r ɤ n ɑ,/w/ll/r/n/,5,10,1.25
175,авылларында,ɑ w ɤ l l ɑ r ɤ n d ɑ,/w/ll/r/nd/,5,11,1.5
176,авылларындагы,ɑ w ɤ l l ɑ r ɤ n d ɑ ɡ ɤ,/w/ll/r/nd/ɡ/,6,13,1.4
177,авылны,ɑ w ɤ l n ɤ,/w/ln/,3,6,1.5
178,авылның,ɑ w ɤ l n ɤ ŋ,/w/ln/ŋ,3,7,1.3333333333333333
179,авылы,ɑ w ɤ l ɤ,/w/l/,3,5,1
180,авылыбыз,ɑ w ɤ l ɤ b ɤ z,/w/l/b/z,4,8,1
181,авылыбызга,ɑ w ɤ l ɤ b ɤ z ɡ ɑ,/w/l/b/zɡ/,5,10,1.25
182,авылыбызда,ɑ w ɤ l ɤ b ɤ z d ɑ,/w/l/b/zd/,5,10,1.25
183,авылыбыздагы,ɑ w ɤ l ɤ b ɤ z d ɑ ɡ ɤ,/w/l/b/zd/ɡ/,6,12,1.2
184,авылыбызның,ɑ w ɤ l ɤ b ɤ z n ɤ ŋ,/w/l/b/zn/ŋ,5,11,1.2
185,авылыгызга,ɑ w ɤ l ɤ ɡ ɤ z ɡ ɑ,/w/l/ɡ/zɡ/,5,10,1.25
186,авылыгызда,ɑ w ɤ l ɤ ɡ ɤ z d ɑ,/w/l/ɡ/zd/,5,10,1.25
187,авылым,ɑ w ɤ l ɤ m,/w/l/m,3,6,1
188,авылыма,ɑ w ɤ l ɤ m ɑ,/w/l/m/,4,7,1
189,авылымда,ɑ w ɤ l ɤ m d ɑ,/w/l/md/,4,8,1.3333333333333333
190,авылымны,ɑ w ɤ l ɤ m n ɤ,/w/l/mn/,4,8,1.3333333333333333
191,авылымның,ɑ w ɤ l ɤ m n ɤ ŋ,/w/l/mn/ŋ,4,9,1.25
192,авылын,ɑ w ɤ l ɤ n,/w/l/n,3,6,1
193,авылына,ɑ w ɤ l ɤ n ɑ,/w/l/n/,4,7,1
194,авылында,ɑ w ɤ l ɤ n d ɑ,/w/l/nd/,4,8,1.3333333333333333
195,авылындагы,ɑ w ɤ l ɤ n d ɑ ɡ ɤ,/w/l/nd/ɡ/,5,10,1.25
196,авылыннан,ɑ w ɤ l ɤ n n ɑ n,/w/l/nn/n,4,9,1.25
197,авылыңа,ɑ w ɤ l ɤ ŋ ɑ,/w/l/ŋ/,4,7,1
198,авылыңда,ɑ w ɤ l ɤ ŋ d ɑ,/w/l/ŋd/,4,8,1.3333333333333333
199,авын,ɑ w ɤ n,/w/n,2,4,1
200,авына,ɑ w ɤ n ɑ,/w/n/,3,5,1
201,авыр,ɑ w ɤ r,/w/r,2,4,1
202,авыр-авыр,ɑ w ɤ r ɑ w ɤ r,/w/r/w/r,4,8,1
203,авырайту,ɑ w ɤ r ɑ j t u,/w/r/jt/,4,8,1.3333333333333333
204,авырган,ɑ w ɤ r ɡ ɑ n,/w/rɡ/n,3,7,1.3333333333333333
205,авырлаша,ɑ w ɤ r l ɑ ʃ ɑ,/w/rl/ʃ/,4,8,1.3333333333333333
206,авырлыгы,ɑ w ɤ r l ɤ ɡ ɤ,/w/rl/ɡ/,4,8,1.3333333333333333
207,авырлыгын,ɑ w ɤ r l ɤ ɡ ɤ n,/w/rl/ɡ/n,4,9,1.25
208,авырлыгында,ɑ w ɤ r l ɤ ɡ ɤ n d ɑ,/w/rl/ɡ/nd/,5,11,1.5
209,авырлык,ɑ w ɤ r l ɤ k,/w/rl/k,3,7,1.3333333333333333
210,авырлыкка,ɑ w ɤ r l ɤ k k ɑ,/w/rl/kk/,4,9,1.6666666666666667
211,авырлыклар,ɑ w ɤ r l ɤ k l ɑ r,/w/rl/kl/r,4,10,1.5
212,авырлыкларга,ɑ w ɤ r l ɤ k l ɑ r ɡ ɑ,/w/rl/kl/rɡ/,5,12,1.75
213,авырлыклары,ɑ w ɤ r l ɤ k l ɑ r ɤ,/w/rl/kl/r/,5,11,1.5
214,авырмый,ɑ w ɤ r m ɤ j,/w/rm/j,3,7,1.3333333333333333
215,авыррак,ɑ w ɤ r r ɑ k,/w/rr/k,3,7,1.3333333333333333
216,авырсаң,ɑ w ɤ r s ɑ ŋ,/w/rs/ŋ,3,7,1.3333333333333333
217,авырта,ɑ w ɤ r t ɑ,/w/rt/,3,6,1.5
218,авырткан,ɑ w ɤ r t k ɑ n,/w/rtk/n,3,8,1.6666666666666667
219,авыртмаган,ɑ w ɤ r t m ɑ ɡ ɑ n,/w/rtm/ɡ/n,4,10,1.5
220,авыртмас,ɑ w ɤ r t m ɑ s,/w/rtm/s,3,8,1.6666666666666667
221,авыртмый,ɑ w ɤ r t m ɤ j,/w/rtm/j,3,8,1.6666666666666667
222,авыртмыйның,ɑ w ɤ r t m ɤ j n ɤ ŋ,/w/rtm/jn/ŋ,4,11,1.75
223,авыртса,ɑ w ɤ r t s ɑ,/w/rts/,3,7,2
224,авырту,ɑ w ɤ r t u,/w/rt/,3,6,1.5
225,авырту-газапларын,ɑ w ɤ r t u ɡ ɑ z ɑ p l ɑ r ɤ n,/w/rt/ɡ/z/pl/r/n,7,16,1.2857142857142858
226,авыртып,ɑ w ɤ r t ɤ p,/w/rt/p,3,7,1.3333333333333333
227,авыру,ɑ w ɤ r u,/w/r/,3,5,1
228,авыруга,ɑ w ɤ r u ɡ ɑ,/w/r/ɡ/,4,7,1
229,авырудан,ɑ w ɤ r u d ɑ n,/w/r/d/n,4,8,1
230,авырулар,ɑ w ɤ r u l ɑ r,/w/r/l/r,4,8,1
231,авыруларга,ɑ w ɤ r u l ɑ r ɡ ɑ,/w/r/l/rɡ/,5,10,1.25
232,авыруларны,ɑ w ɤ r u l ɑ r n ɤ,/w/r/l/rn/,5,10,1.25
233,авыруларның,ɑ w ɤ r u l ɑ r n ɤ ŋ,/w/r/l/rn/ŋ,5,11,1.2
234,авыруны,ɑ w ɤ r u n ɤ,/w/r/n/,4,7,1
235,авыруның,ɑ w ɤ r u n ɤ ŋ,/w/r/n/ŋ,4,8,1
236,авыручылар,ɑ w ɤ r u ɕ ɤ l ɑ r,/w/r/ɕ/l/r,5,10,1
237,авыруы,ɑ w ɤ r u ɤ,/w/r/,3,6,1
238,авыруым,ɑ w ɤ r u ɤ m,/w/r/m,3,7,1
239,авыруын,ɑ w ɤ r u ɤ n,/w/r/n,3,7,1
240,авыруына,ɑ w ɤ r u ɤ n ɑ,/w/r/n/,4,8,1
241,авыруың,ɑ w ɤ r u ɤ ŋ,/w/r/ŋ,3,7,1
242,авыры,ɑ w ɤ r ɤ,/w/r/,3,5,1
243,авырый,ɑ w ɤ r ɤ j,/w/r/j,3,6,1
244,авырыйдыр,ɑ w ɤ r ɤ j d ɤ r,/w/r/jd/r,4,9,1.25
245,авырыйм,ɑ w ɤ r ɤ j m,/w/r/jm,3,7,1.3333333333333333
246,авырыймы,ɑ w ɤ r ɤ j m ɤ,/w/r/jm/,4,8,1.3333333333333333
247,авырыйсыңмы,ɑ w ɤ r ɤ j s ɤ ŋ m ɤ,/w/r/js/ŋm/,5,11,1.5
248,авырын,ɑ w ɤ r ɤ n,/w/r/n,3,6,1
249,авырып,ɑ w ɤ r ɤ p,/w/r/p,3,6,1
250,авышты,ɑ w ɤ ʃ t ɤ,/w/ʃt/,3,6,1.5
251,авышып,ɑ w ɤ ʃ ɤ p,/w/ʃ/p,3,6,1
252,ага,ɑ ɡ ɑ,/ɡ/,2,3,1
253,агабыз,ɑ ɡ ɑ b ɤ z,/ɡ/b/z,3,6,1
254,агага,ɑ ɡ ɑ ɡ ɑ,/ɡ/ɡ/,3,5,1
255,агаебыз,ɑ ɡ ɑ e b ɤ z,/ɡ/b/z,3,7,1
256,агаеның,ɑ ɡ ɑ e n ɤ ŋ,/ɡ/n/ŋ,3,7,1
257,агай,ɑ ɡ ɑ j,/ɡ/j,2,4,1
258,агай-энеләрем,ɑ ɡ ɑ j e n e l a r e m,/ɡ/j/n/l/r/m,6,12,1
259,агайлар,ɑ ɡ ɑ j l ɑ r,/ɡ/jl/r,3,7,1.3333333333333333
260,агайның,ɑ ɡ ɑ j n ɤ ŋ,/ɡ/jn/ŋ,3,7,1.3333333333333333
261,агалар,ɑ ɡ ɑ l ɑ r,/ɡ/l/r,3,6,1
262,агалары,ɑ ɡ ɑ l ɑ r ɤ,/ɡ/l/r/,4,7,1
263,агаларым,ɑ ɡ ɑ l ɑ r ɤ m,/ɡ/l/r/m,4,8,1
264,агаларын,ɑ ɡ ɑ l ɑ r ɤ n,/ɡ/l/r/n,4,8,1
265,агаларына,ɑ ɡ ɑ l ɑ r ɤ n ɑ,/ɡ/l/r/n/,5,9,1
266,агаларының,ɑ ɡ ɑ l ɑ r ɤ n ɤ ŋ,/ɡ/l/r/n/ŋ,5,10,1
267,агаларың,ɑ ɡ ɑ l ɑ r ɤ ŋ,/ɡ/l/r/ŋ,4,8,1
268,агаларыңны,ɑ ɡ ɑ l ɑ r ɤ ŋ n ɤ,/ɡ/l/r/ŋn/,5,10,1.25
269,агалы-сеңелле,ɑ ɡ ɑ l ɤ s e ŋ e l l e,/ɡ/l/s/ŋ/ll/,6,12,1.2
270,агам,ɑ ɡ ɑ m,/ɡ/m,2,4,1
271,агамның,ɑ ɡ ɑ m n ɤ ŋ,/ɡ/mn/ŋ,3,7,1.3333333333333333
272,аганың,ɑ ɡ ɑ n ɤ ŋ,/ɡ/n/ŋ,3,6,1
273,агар,ɑ ɡ ɑ r,/ɡ/r,2,4,1
274,агара,ɑ ɡ ɑ r ɑ,/ɡ/r/,3,5,1
275,агарган,ɑ ɡ ɑ r ɡ ɑ n,/ɡ/rɡ/n,3,7,1.3333333333333333
276,агармый,ɑ ɡ ɑ r m ɤ j,/ɡ/rm/j,3,7,1.3333333333333333
277,агарта,ɑ ɡ ɑ r t ɑ,/ɡ/rt/,3,6,1.5
278,агарткан,ɑ ɡ ɑ r t k ɑ n,/ɡ/rtk/n,3,8,1.6666666666666667
279,агарту,ɑ ɡ ɑ r t u,/ɡ/rt/,3,6,1.5
280,агарынып,ɑ ɡ ɑ r ɤ n ɤ p,/ɡ/r/n/p,4,8,1
281,агарыр,ɑ ɡ ɑ r ɤ r,/ɡ/r/r,3,6,1
282,агасы,ɑ ɡ ɑ s ɤ,/ɡ/s/,3,5,1
283,агасын,ɑ ɡ ɑ s ɤ n,/ɡ/s/n,3,6,1
284,агасына,ɑ ɡ ɑ s ɤ n ɑ,/ɡ/s/n/,4,7,1
285,агасының,ɑ ɡ ɑ s ɤ n ɤ ŋ,/ɡ/s/n/ŋ,4,8,1
286,агач,ɑ ɡ ɑ ɕ,/ɡ/ɕ,2,4,1
287,агачка,ɑ ɡ ɑ ɕ k ɑ,/ɡ/ɕk/,3,6,1.5
288,агачлар,ɑ ɡ ɑ ɕ l ɑ r,/ɡ/ɕl/r,3,7,1.3333333333333333
289,агачларга,ɑ ɡ ɑ ɕ l ɑ r ɡ ɑ,/ɡ/ɕl/rɡ/,4,9,1.6666666666666667
290,агачларда,ɑ ɡ ɑ ɕ l ɑ r d ɑ,/ɡ/ɕl/rd/,4,9,1.6666666666666667
291,агачлардагы,ɑ ɡ ɑ ɕ l ɑ r d ɑ ɡ ɤ,/ɡ/ɕl/rd/ɡ/,5,11,1.5
292,агачлардан,ɑ ɡ ɑ ɕ l ɑ r d ɑ n,/ɡ/ɕl/rd/n,4,10,1.5
293,агачларны,ɑ ɡ ɑ ɕ l ɑ r n ɤ,/ɡ/ɕl/rn/,4,9,1.6666666666666667
294,агачларның,ɑ ɡ ɑ ɕ l ɑ r n ɤ ŋ,/ɡ/ɕl/rn/ŋ,4,10,1.5
295,агачлары,ɑ ɡ ɑ ɕ l ɑ r ɤ,/ɡ/ɕl/r/,4,8,1.3333333333333333
296,агачлы,ɑ ɡ ɑ ɕ l ɤ,/ɡ/ɕl/,3,6,1.5
