,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
57,ადამიანებს,ɑ d ɑ m i ɑ n ɛ b s,/d/m/n/bs,4,10,1.25
58,ადამიანებში,ɑ d ɑ m i ɑ n ɛ b ʃ i,/d/m/n/bʃ/,5,11,1.25
59,ადამიანთა,ɑ d ɑ m i ɑ n tʰ ɑ,/d/m/ntʰ/,4,10,1.6666666666666667
60,ადამიანი,ɑ d ɑ m i ɑ n i,/d/m/n/,4,8,1
61,ადამიანის,ɑ d ɑ m i ɑ n i s,/d/m/n/s,4,9,1
62,ადამიანისათვის,ɑ d ɑ m i ɑ n i s ɑ tʰ v i s,/d/m/n/s/tʰv/s,6,15,1.3333333333333333
63,ადამიანს,ɑ d ɑ m i ɑ n s,/d/m/ns,3,8,1.3333333333333333
64,ადამსის,ɑ d ɑ m s i s,/d/ms/s,3,7,1.3333333333333333
65,ადამსმა,ɑ d ɑ m s m ɑ,/d/msm/,3,7,2
66,ადაპტაციას,ɑ d ɑ pʼ tʼ ɑ ts i ɑ s,/d/pʼtʼ/ts/s,4,13,2
67,ადაპტირებული,ɑ d ɑ pʼ tʼ i ɾ ɛ b u l i,/d/pʼtʼ/ɾ/b/l/,6,14,1.6
68,ადგენდა,ɑ d ɡ ɛ n d ɑ,/dɡ/nd/,3,7,2
69,ადგენენ,ɑ d ɡ ɛ n ɛ n,/dɡ/n/n,3,7,1.3333333333333333
70,ადგილას,ɑ d ɡ i l ɑ s,/dɡ/l/s,3,7,1.3333333333333333
71,ადგილებთან,ɑ d ɡ i l ɛ b tʰ ɑ n,/dɡ/l/btʰ/n,4,11,1.75
72,ადგილები,ɑ d ɡ i l ɛ b i,/dɡ/l/b/,4,8,1.3333333333333333
73,ადგილებით,ɑ d ɡ i l ɛ b i tʰ,/dɡ/l/b/tʰ,4,10,1.5
74,ადგილების,ɑ d ɡ i l ɛ b i s,/dɡ/l/b/s,4,9,1.25
75,ადგილებს,ɑ d ɡ i l ɛ b s,/dɡ/l/bs,3,8,1.6666666666666667
76,ადგილებში,ɑ d ɡ i l ɛ b ʃ i,/dɡ/l/bʃ/,4,9,1.6666666666666667
77,ადგილზე,ɑ d ɡ i l z ɛ,/dɡ/lz/,3,7,2
78,ადგილი,ɑ d ɡ i l i,/dɡ/l/,3,6,1.5
79,ადგილია,ɑ d ɡ i l i ɑ,/dɡ/l/,3,7,1.5
80,ადგილით,ɑ d ɡ i l i tʰ,/dɡ/l/tʰ,3,8,1.6666666666666667
81,ადგილის,ɑ d ɡ i l i s,/dɡ/l/s,3,7,1.3333333333333333
82,ადგილობრივ,ɑ d ɡ i l ɔ b ɾ i v,/dɡ/l/bɾ/v,4,10,1.5
83,ადგილობრივები,ɑ d ɡ i l ɔ b ɾ i v ɛ b i,/dɡ/l/bɾ/v/b/,6,13,1.4
84,ადგილობრივებს,ɑ d ɡ i l ɔ b ɾ i v ɛ b s,/dɡ/l/bɾ/v/bs,5,13,1.6
85,ადგილობრივი,ɑ d ɡ i l ɔ b ɾ i v i,/dɡ/l/bɾ/v/,5,11,1.5
86,ადგილობრივია,ɑ d ɡ i l ɔ b ɾ i v i ɑ,/dɡ/l/bɾ/v/,5,12,1.5
87,ადგილობრივის,ɑ d ɡ i l ɔ b ɾ i v i s,/dɡ/l/bɾ/v/s,5,12,1.4
88,ადგილს,ɑ d ɡ i l s,/dɡ/ls,2,6,2
89,ადევნებდა,ɑ d ɛ v n ɛ b d ɑ,/d/vn/bd/,4,9,1.6666666666666667
90,ადვილად,ɑ d v i l ɑ d,/dv/l/d,3,7,1.3333333333333333
91,ადვილი,ɑ d v i l i,/dv/l/,3,6,1.5
92,ადვილია,ɑ d v i l i ɑ,/dv/l/,3,7,1.5
93,ადვოკატი,ɑ d v ɔ kʼ ɑ tʼ i,/dv/kʼ/tʼ/,4,10,2
94,ადვოკატის,ɑ d v ɔ kʼ ɑ tʼ i s,/dv/kʼ/tʼ/s,4,11,1.75
95,ადიან,ɑ d i ɑ n,/d/n,2,5,1
96,ადიდვა,ɑ d i d v ɑ,/d/dv/,3,6,1.5
97,ადიოდა,ɑ d i ɔ d ɑ,/d/d/,3,6,1
98,ადმინისტრაცია,ɑ d m i n i s tʼ ɾ ɑ ts i ɑ,/dm/n/stʼɾ/ts/,5,15,2.25
99,ადმინისტრაციულ,ɑ d m i n i s tʼ ɾ ɑ ts i u l,/dm/n/stʼɾ/ts/l,5,16,2
100,ადმინისტრაციულად,ɑ d m i n i s tʼ ɾ ɑ ts i u l ɑ d,/dm/n/stʼɾ/ts/l/d,6,18,1.8333333333333333
101,ადმინისტრაციული,ɑ d m i n i s tʼ ɾ ɑ ts i u l i,/dm/n/stʼɾ/ts/l/,6,17,2
102,ადმინისტრირება,ɑ d m i n i s tʼ ɾ i ɾ ɛ b ɑ,/dm/n/stʼɾ/ɾ/b/,6,15,1.8
103,ადრე,ɑ d ɾ ɛ,/dɾ/,2,4,2
104,ადრეულ,ɑ d ɾ ɛ u l,/dɾ/l,2,6,1.5
105,ადრეული,ɑ d ɾ ɛ u l i,/dɾ/l/,3,7,1.5
106,ადრეულმა,ɑ d ɾ ɛ u l m ɑ,/dɾ/lm/,3,8,2
107,ადრიანე,ɑ d ɾ i ɑ n ɛ,/dɾ/n/,3,7,1.5
108,ადრიატიკის,ɑ d ɾ i ɑ tʼ i kʼ i s,/dɾ/tʼ/kʼ/s,4,12,1.75
109,ადრინდელ,ɑ d ɾ i n d ɛ l,/dɾ/nd/l,3,8,1.6666666666666667
110,ადრინდელი,ɑ d ɾ i n d ɛ l i,/dɾ/nd/l/,4,9,1.6666666666666667
111,აერთებს,ɑ ɛ ɾ tʰ ɛ b s,/ɾtʰ/bs,2,8,2.5
112,აერთიანებს,ɑ ɛ ɾ tʰ i ɑ n ɛ b s,/ɾtʰ/n/bs,3,11,2
113,აეროპორტი,ɑ ɛ ɾ ɔ pʼ ɔ ɾ tʼ i,/ɾ/pʼ/ɾtʼ/,4,11,2
114,აეროპორტია,ɑ ɛ ɾ ɔ pʼ ɔ ɾ tʼ i ɑ,/ɾ/pʼ/ɾtʼ/,4,12,2
115,აეროპორტის,ɑ ɛ ɾ ɔ pʼ ɔ ɾ tʼ i s,/ɾ/pʼ/ɾtʼ/s,4,12,1.75
116,აეშენებინა,ɑ ɛ ʃ ɛ n ɛ b i n ɑ,/ʃ/n/b/n/,5,10,1
117,ავად,ɑ v ɑ d,/v/d,2,4,1
118,ავადმყოფობა,ɑ v ɑ d m qʼ ɔ pʰ ɔ b ɑ,/v/dmqʼ/pʰ/b/,5,13,2
119,ავადმყოფობამ,ɑ v ɑ d m qʼ ɔ pʰ ɔ b ɑ m,/v/dmqʼ/pʰ/b/m,5,14,1.8
120,ავადმყოფობდა,ɑ v ɑ d m qʼ ɔ pʰ ɔ b d ɑ,/v/dmqʼ/pʰ/bd/,5,14,2.25
121,ავადობა,ɑ v ɑ d ɔ b ɑ,/v/d/b/,4,7,1
122,ავარიის,ɑ v ɑ ɾ i i s,/v/ɾ/s,3,7,1
123,ავგუსტინეს,ɑ v ɡ u s tʼ i n ɛ s,/vɡ/stʼ/n/s,4,11,1.75
124,ავენიუ,ɑ v ɛ n i u,/v/n/,3,6,1
125,ავთენტური,ɑ v tʰ ɛ n tʼ u ɾ i,/vtʰ/ntʼ/ɾ/,4,11,2.3333333333333335
126,ავი,ɑ v i,/v/,2,3,1
127,ავიაცია,ɑ v i ɑ ts i ɑ,/v/ts/,3,8,1.5
128,ავიაციაში,ɑ v i ɑ ts i ɑ ʃ i,/v/ts/ʃ/,4,10,1.3333333333333333
129,ავიდა,ɑ v i d ɑ,/v/d/,3,5,1
130,ავისის,ɑ v i s i s,/v/s/s,3,6,1
131,ავიღებ,ɑ v i ɣ ɛ b,/v/ɣ/b,3,6,1
132,ავიწროვებდნენ,ɑ v i tsʼ ɾ ɔ v ɛ b d n ɛ n,/v/tsʼɾ/v/bdn/n,5,15,2
133,ავნევი,ɑ v n ɛ v i,/vn/v/,3,6,1.5
134,ავსტრალია,ɑ v s tʼ ɾ ɑ l i ɑ,/vstʼɾ/l/,3,10,3
135,ავსტრალიამ,ɑ v s tʼ ɾ ɑ l i ɑ m,/vstʼɾ/l/m,3,11,2.3333333333333335
136,ავსტრალიაში,ɑ v s tʼ ɾ ɑ l i ɑ ʃ i,/vstʼɾ/l/ʃ/,4,12,2.3333333333333335
137,ავსტრალიის,ɑ v s tʼ ɾ ɑ l i i s,/vstʼɾ/l/s,3,11,2.3333333333333335
138,ავსტრია,ɑ v s tʼ ɾ i ɑ,/vstʼɾ/,2,8,5
139,ავსტრია-უნგრეთი,ɑ v s tʼ ɾ i ɑ u n ɡ ɾ ɛ tʰ i,/vstʼɾ/nɡɾ/tʰ/,4,16,3.3333333333333335
140,ავსტრია-უნგრეთის,ɑ v s tʼ ɾ i ɑ u n ɡ ɾ ɛ tʰ i s,/vstʼɾ/nɡɾ/tʰ/s,4,17,2.75
141,ავსტრია-უნგრეთმა,ɑ v s tʼ ɾ i ɑ u n ɡ ɾ ɛ tʰ m ɑ,/vstʼɾ/nɡɾ/tʰm/,4,17,3.6666666666666665
142,ავსტრიის,ɑ v s tʼ ɾ i i s,/vstʼɾ/s,2,9,3
143,ავტობიოგრაფიული,ɑ v tʼ ɔ b i ɔ ɡ ɾ ɑ pʰ i u l i,/vtʼ/b/ɡɾ/pʰ/l/,6,17,1.8
144,ავტობუსებით,ɑ v tʼ ɔ b u s ɛ b i tʰ,/vtʼ/b/s/b/tʰ,5,13,1.6
145,ავტომატურად,ɑ v tʼ ɔ m ɑ tʼ u ɾ ɑ d,/vtʼ/m/tʼ/ɾ/d,5,13,1.6
146,ავტონომია,ɑ v tʼ ɔ n ɔ m i ɑ,/vtʼ/n/m/,4,10,1.6666666666666667
147,ავტონომიური,ɑ v tʼ ɔ n ɔ m i u ɾ i,/vtʼ/n/m/ɾ/,5,12,1.5
148,ავტოპორტრეტი,ɑ v tʼ ɔ pʼ ɔ ɾ tʼ ɾ ɛ tʼ i,/vtʼ/pʼ/ɾtʼɾ/tʼ/,5,16,2.75
149,ავტორები,ɑ v tʼ ɔ ɾ ɛ b i,/vtʼ/ɾ/b/,4,9,1.6666666666666667
150,ავტორების,ɑ v tʼ ɔ ɾ ɛ b i s,/vtʼ/ɾ/b/s,4,10,1.5
151,ავტორთა,ɑ v tʼ ɔ ɾ tʰ ɑ,/vtʼ/ɾtʰ/,3,9,3
152,ავტორი,ɑ v tʼ ɔ ɾ i,/vtʼ/ɾ/,3,7,2
153,ავტორია,ɑ v tʼ ɔ ɾ i ɑ,/vtʼ/ɾ/,3,8,2
154,ავტორის,ɑ v tʼ ɔ ɾ i s,/vtʼ/ɾ/s,3,8,1.6666666666666667
155,ავტორიტეტი,ɑ v tʼ ɔ ɾ i tʼ ɛ tʼ i,/vtʼ/ɾ/tʼ/tʼ/,5,13,2
156,ავტორიტეტით,ɑ v tʼ ɔ ɾ i tʼ ɛ tʼ i tʰ,/vtʼ/ɾ/tʼ/tʼ/tʰ,5,15,2
157,ავტორიც,ɑ v tʼ ɔ ɾ i ts,/vtʼ/ɾ/ts,3,9,2
158,ავტორს,ɑ v tʼ ɔ ɾ s,/vtʼ/ɾs,2,7,2.5
159,ავტოსტრადა,ɑ v tʼ ɔ s tʼ ɾ ɑ d ɑ,/vtʼ/stʼɾ/d/,4,12,2.6666666666666665
160,ავღანეთი,ɑ v ɣ ɑ n ɛ tʰ i,/vɣ/n/tʰ/,4,9,1.6666666666666667
161,ავღანეთის,ɑ v ɣ ɑ n ɛ tʰ i s,/vɣ/n/tʰ/s,4,10,1.5
162,ავღანეთმა,ɑ v ɣ ɑ n ɛ tʰ m ɑ,/vɣ/n/tʰm/,4,10,2
163,ავღანელი,ɑ v ɣ ɑ n ɛ l i,/vɣ/n/l/,4,8,1.3333333333333333
164,ავჭალის,ɑ v tʃʼ ɑ l i s,/vtʃʼ/l/s,3,9,2
165,აზერბაიჯანელ,ɑ z ɛ ɾ b ɑ i dʒ ɑ n ɛ l,/z/ɾb/dʒ/n/l,5,13,1.4
166,აზერბაიჯანის,ɑ z ɛ ɾ b ɑ i dʒ ɑ n i s,/z/ɾb/dʒ/n/s,5,13,1.4
167,აზერბაიჯანმა,ɑ z ɛ ɾ b ɑ i dʒ ɑ n m ɑ,/z/ɾb/dʒ/nm/,5,13,1.75
168,აზერბაიჯანულ,ɑ z ɛ ɾ b ɑ i dʒ ɑ n u l,/z/ɾb/dʒ/n/l,5,13,1.4
169,აზერბაიჯანული,ɑ z ɛ ɾ b ɑ i dʒ ɑ n u l i,/z/ɾb/dʒ/n/l/,6,14,1.4
170,აზერბაიჯანში,ɑ z ɛ ɾ b ɑ i dʒ ɑ n ʃ i,/z/ɾb/dʒ/nʃ/,5,13,1.75
171,აზიაში,ɑ z i ɑ ʃ i,/z/ʃ/,3,6,1
172,აზიის,ɑ z i i s,/z/s,2,5,1
173,აზიმოვი,ɑ z i m ɔ v i,/z/m/v/,4,7,1
174,აზმი,ɑ z m i,/zm/,2,4,2
175,აზნაურ,ɑ z n ɑ u ɾ,/zn/ɾ,2,6,1.5
176,აზნაურები,ɑ z n ɑ u ɾ ɛ b i,/zn/ɾ/b/,4,9,1.3333333333333333
177,აზნაურებიც,ɑ z n ɑ u ɾ ɛ b i ts,/zn/ɾ/b/ts,4,11,1.5
178,აზნაურებს,ɑ z n ɑ u ɾ ɛ b s,/zn/ɾ/bs,3,9,1.6666666666666667
179,აზნაურთა,ɑ z n ɑ u ɾ tʰ ɑ,/zn/ɾtʰ/,3,9,2.5
180,აზოვის,ɑ z ɔ v i s,/z/v/s,3,6,1
181,აზოტის,ɑ z ɔ tʼ i s,/z/tʼ/s,3,7,1.3333333333333333
182,აზრებს,ɑ z ɾ ɛ b s,/zɾ/bs,2,6,2
183,აზრზე,ɑ z ɾ z ɛ,/zɾz/,2,5,3
184,აზრთა,ɑ z ɾ tʰ ɑ,/zɾtʰ/,2,6,4
185,აზრი,ɑ z ɾ i,/zɾ/,2,4,2
186,აზრია,ɑ z ɾ i ɑ,/zɾ/,2,5,2
187,აზრით,ɑ z ɾ i tʰ,/zɾ/tʰ,2,6,2
188,აზროვნების,ɑ z ɾ ɔ v n ɛ b i s,/zɾ/vn/b/s,4,10,1.5
189,ათ,ɑ tʰ,/tʰ,1,3,2
190,ათაბაგის,ɑ tʰ ɑ b ɑ ɡ i s,/tʰ/b/ɡ/s,4,9,1.25
191,ათათურქის,ɑ tʰ ɑ tʰ u ɾ kʰ i s,/tʰ/tʰ/ɾkʰ/s,4,12,2
192,ათასამდე,ɑ tʰ ɑ s ɑ m d ɛ,/tʰ/s/md/,4,9,1.6666666666666667
193,ათასი,ɑ tʰ ɑ s i,/tʰ/s/,3,6,1.5
194,ათასობით,ɑ tʰ ɑ s ɔ b i tʰ,/tʰ/s/b/tʰ,4,10,1.5
195,ათასწლეულის,ɑ tʰ ɑ s tsʼ l ɛ u l i s,/tʰ/stsʼl/l/s,4,14,2.25
196,ათენს,ɑ tʰ ɛ n s,/tʰ/ns,2,6,2
197,ათეულებით,ɑ tʰ ɛ u l ɛ b i tʰ,/tʰ/l/b/tʰ,4,11,1.5
198,ათეულების,ɑ tʰ ɛ u l ɛ b i s,/tʰ/l/b/s,4,10,1.25
199,ათეული,ɑ tʰ ɛ u l i,/tʰ/l/,3,7,1.5
200,ათეულში,ɑ tʰ ɛ u l ʃ i,/tʰ/lʃ/,3,8,2
201,ათვისება,ɑ tʰ v i s ɛ b ɑ,/tʰv/s/b/,4,9,1.6666666666666667
202,ათვისების,ɑ tʰ v i s ɛ b i s,/tʰv/s/b/s,4,10,1.5
203,ათვისებული,ɑ tʰ v i s ɛ b u l i,/tʰv/s/b/l/,5,11,1.5
204,ათვლის,ɑ tʰ v l i s,/tʰvl/s,2,7,2.5
205,ათი,ɑ tʰ i,/tʰ/,2,4,2
206,ათონის,ɑ tʰ ɔ n i s,/tʰ/n/s,3,7,1.3333333333333333
207,ათს,ɑ tʰ s,/tʰs,1,4,3
208,ათწლედი,ɑ tʰ tsʼ l ɛ d i,/tʰtsʼl/d/,3,10,3.5
209,ათწლეულებია,ɑ tʰ tsʼ l ɛ u l ɛ b i ɑ,/tʰtsʼl/l/b/,4,14,2.6666666666666665
210,ათწლეულებში,ɑ tʰ tsʼ l ɛ u l ɛ b ʃ i,/tʰtsʼl/l/bʃ/,4,14,3
211,აი,ɑ i,/,1,2,N/A
212,აიაქსი,ɑ i ɑ kʰ s i,/kʰs/,2,7,3
213,აიგივებს,ɑ i ɡ i v ɛ b s,/ɡ/v/bs,3,8,1.3333333333333333
214,აიდინის,ɑ i d i n i s,/d/n/s,3,7,1
215,აივაზოვსკის,ɑ i v ɑ z ɔ v s kʼ i s,/v/z/vskʼ/s,4,12,1.75
216,აივანი,ɑ i v ɑ n i,/v/n/,3,6,1
217,აიზეკ,ɑ i z ɛ kʼ,/z/kʼ,2,6,1.5
218,აიკრიფა,ɑ i kʼ ɾ i pʰ ɑ,/kʼɾ/pʰ/,3,9,2.5
219,აილენდზე,ɑ i l ɛ n dz ɛ,/l/ndz/,3,8,2
220,აიოვის,ɑ i ɔ v i s,/v/s,2,6,1
221,აირების,ɑ i ɾ ɛ b i s,/ɾ/b/s,3,7,1
222,აირი,ɑ i ɾ i,/ɾ/,2,4,1
223,აირის,ɑ i ɾ i s,/ɾ/s,2,5,1
224,აირჩია,ɑ i ɾ tʃ i ɑ,/ɾtʃ/,2,7,3
225,აირჩიეს,ɑ i ɾ tʃ i ɛ s,/ɾtʃ/s,2,8,2
226,აისახა,ɑ i s ɑ x ɑ,/s/x/,3,6,1
227,აიუბიდების,ɑ i u b i d ɛ b i s,/b/d/b/s,4,10,1
228,აიღეს,ɑ i ɣ ɛ s,/ɣ/s,2,5,1
229,აიღო,ɑ i ɣ ɔ,/ɣ/,2,4,1
230,აიყვანა,ɑ i qʼ v ɑ n ɑ,/qʼv/n/,3,8,2
231,აიყვანეს,ɑ i qʼ v ɑ n ɛ s,/qʼv/n/s,3,9,1.6666666666666667
232,აიძულა,ɑ i dz u l ɑ,/dz/l/,3,7,1.5
233,აიძულეს,ɑ i dz u l ɛ s,/dz/l/s,3,8,1.3333333333333333
234,აკადემია,ɑ kʼ ɑ d ɛ m i ɑ,/kʼ/d/m/,4,9,1.3333333333333333
235,აკადემიაში,ɑ kʼ ɑ d ɛ m i ɑ ʃ i,/kʼ/d/m/ʃ/,5,11,1.25
236,აკადემიზმის,ɑ kʼ ɑ d ɛ m i z m i s,/kʼ/d/m/zm/s,5,12,1.4
237,აკადემიიდან,ɑ kʼ ɑ d ɛ m i i d ɑ n,/kʼ/d/m/d/n,5,12,1.2
238,აკადემიის,ɑ kʼ ɑ d ɛ m i i s,/kʼ/d/m/s,4,10,1.25
239,აკადემიკოს,ɑ kʼ ɑ d ɛ m i kʼ ɔ s,/kʼ/d/m/kʼ/s,5,12,1.4
240,აკადემიურ,ɑ kʼ ɑ d ɛ m i u ɾ,/kʼ/d/m/ɾ,4,10,1.25
241,აკავშირებდა,ɑ kʼ ɑ v ʃ i ɾ ɛ b d ɑ,/kʼ/vʃ/ɾ/bd/,5,12,1.75
242,აკავშირებს,ɑ kʼ ɑ v ʃ i ɾ ɛ b s,/kʼ/vʃ/ɾ/bs,4,11,1.75
243,აკეთის,ɑ kʼ ɛ tʰ i s,/kʼ/tʰ/s,3,8,1.6666666666666667
244,აკვნად,ɑ kʼ v n ɑ d,/kʼvn/d,2,7,2.5
245,აკირა,ɑ kʼ i ɾ ɑ,/kʼ/ɾ/,3,6,1.5
246,აკლდა,ɑ kʼ l d ɑ,/kʼld/,2,6,4
247,აკლდამაში,ɑ kʼ l d ɑ m ɑ ʃ i,/kʼld/m/ʃ/,4,10,2
248,აკლდება,ɑ kʼ l d ɛ b ɑ,/kʼld/b/,3,8,2.5
249,აკოდირებენ,ɑ kʼ ɔ d i ɾ ɛ b ɛ n,/kʼ/d/ɾ/b/n,5,11,1.2
250,აკონტროლებდა,ɑ kʼ ɔ n tʼ ɾ ɔ l ɛ b d ɑ,/kʼ/ntʼɾ/l/bd/,5,14,2.25
251,აკრავს,ɑ kʼ ɾ ɑ v s,/kʼɾ/vs,2,7,2.5
252,აკრეფილ,ɑ kʼ ɾ ɛ pʰ i l,/kʼɾ/pʰ/l,3,9,2
253,აკრილის,ɑ kʼ ɾ i l i s,/kʼɾ/l/s,3,8,1.6666666666666667
254,აკროპოლისში,ɑ kʼ ɾ ɔ pʼ ɔ l i s ʃ i,/kʼɾ/pʼ/l/sʃ/,5,13,2
255,აკრძალა,ɑ kʼ ɾ dz ɑ l ɑ,/kʼɾdz/l/,3,9,3
256,აკრძალვის,ɑ kʼ ɾ dz ɑ l v i s,/kʼɾdz/lv/s,3,11,2.6666666666666665
257,აკრძალულ,ɑ kʼ ɾ dz ɑ l u l,/kʼɾdz/l/l,3,10,2.3333333333333335
258,აკრძალული,ɑ kʼ ɾ dz ɑ l u l i,/kʼɾdz/l/l/,4,11,2.3333333333333335
259,აკრძალულია,ɑ kʼ ɾ dz ɑ l u l i ɑ,/kʼɾdz/l/l/,4,12,2.3333333333333335
260,აკუთვნებენ,ɑ kʼ u tʰ v n ɛ b ɛ n,/kʼ/tʰvn/b/n,4,12,2
261,აკუსტიკის,ɑ kʼ u s tʼ i kʼ i s,/kʼ/stʼ/kʼ/s,4,12,2
262,აკუსტიკურ,ɑ kʼ u s tʼ i kʼ u ɾ,/kʼ/stʼ/kʼ/ɾ,4,12,2
