,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
66,автомобілі,ɐ ʋ t̪ ɔ m o bʲ i ʎ i,/ʋt̪/m/bʲ/ʎ/,5,12,1.75
67,автомобілів,ɐ ʋ t̪ ɔ m o bʲ i ʎ i ʋ,/ʋt̪/m/bʲ/ʎ/ʋ,5,13,1.6
68,автономна,ɐ ʋ t̪ ɔ ɔ m n̪ ɐ,/ʋt̪/mn̪/,3,10,3
69,автономної,ɐ ʋ t̪ ɔ ɔ m n̪ ɔ j i,/ʋt̪/mn̪/j/,4,12,2.3333333333333335
70,автономні,ɐ ʋ t̪ ɔ n̪ ɔ m ɲ i,/ʋt̪/n̪/mɲ/,4,11,2.3333333333333335
71,автономній,ɐ ʋ t̪ ɔ n̪ ɔ m ɲ iː,/ʋt̪/n̪/mɲ/ː,4,12,2
72,автоперегонів,ɐ ʋ t̪ ɔ p e ɾ e ɦ ɔ ɲ i ʋ,/ʋt̪/p/ɾ/ɦ/ɲ/ʋ,6,14,1.3333333333333333
73,автор,ɑ ʋ t̪ ɔ ɾ,/ʋt̪/ɾ,2,6,2
74,автора,ɐ ʋ t̪ ɔ ɾ ɐ,/ʋt̪/ɾ/,3,7,2
75,авторами,ɐ ʋ t̪ ɔ ɾ ɐ m ɪ,/ʋt̪/ɾ/m/,4,9,1.6666666666666667
76,автори,ɐ ʋ t̪ ɔ ɾ ɪ,/ʋt̪/ɾ/,3,7,2
77,авторитет,ɐ ʋ t̪ ɔ ɾ e t̪ ɛ t̪,/ʋt̪/ɾ/t̪/t̪,4,12,2
78,авторитети,ɐ ʋ t̪ ɔ ɾ e t̪ ɛ t̪ ɪ,/ʋt̪/ɾ/t̪/t̪/,5,13,2
79,авторитету,ɐ ʋ t̪ ɔ ɾ ɪ t̪ e t̪ ʊ,/ʋt̪/ɾ/t̪/t̪/,5,13,2
80,авторові,ɐ ʋ t̪ ɔ ɾ ɔ ʋʲ i,/ʋt̪/ɾ/ʋʲ/,4,10,2
81,автором,ɐ ʋ t̪ ɔ ɾ ɔ m,/ʋt̪/ɾ/m,3,8,1.6666666666666667
82,авторства,ɐ ʋ t̪ ɔ ɾ s̪ t̪ ʋ ɑ,/ʋt̪/ɾs̪t̪ʋ/,3,12,4.5
83,авторське,ɐ ʋ t̪ ɔ ɾ sʲ k ɛ,/ʋt̪/ɾsʲk/,3,10,3.5
84,авторських,ɐ ʋ t̪ ɔ ɾ sʲ k ɪ x,/ʋt̪/ɾsʲk/x,3,11,2.6666666666666665
85,авторського,ɐ ʋ t̪ ɔ ɾ sʲ k ɔ ɦ ɔ,/ʋt̪/ɾsʲk/ɦ/,4,12,2.6666666666666665
86,авторучки,ɐ ʋ t̪ ɔ ɾ u tʃ k ɪ,/ʋt̪/ɾ/tʃk/,4,11,2.3333333333333335
87,авторів,ɐ ʋ t̪ ɔ ɾʲ i ʋ,/ʋt̪/ɾʲ/ʋ,3,9,2
88,автоцентричність,ɐ ʋ t̪ ɔ t̪s̪ e n̪ t̪ ɾ ɪ tʃ ɲ i sʲ tʲ,/ʋt̪/t̪s̪/n̪t̪ɾ/tʃɲ/sʲtʲ,5,24,3.8
89,авіабазах,ɐ ʋʲ i ɐ b ɑ z̪ ɐ x,/ʋʲ/b/z̪/x,4,11,1.5
90,авіарейсів,ɐ ʋʲ i ɐ ɾ ɛ i sʲ i ʋ,/ʋʲ/ɾ/sʲ/ʋ,4,12,1.5
91,авіацією,ɐ ʋʲ i ɑ tsʲ i j e j ʊ,/ʋʲ/tsʲ/j/j/,5,13,1.75
92,ага,ɐ ɦ ɑ,/ɦ/,2,3,1
93,агат,ɐ ɦ ɑ t̪,/ɦ/t̪,2,5,1.5
94,агати,ɐ ɦ ɑ t̪ ɪ,/ɦ/t̪/,3,6,1.5
95,агату,ɐ ɦ ɐ t̪ u,/ɦ/t̪/,3,6,1.5
96,агатів,ɐ ɦ ɑ tʲ i ʋ,/ɦ/tʲ/ʋ,3,7,1.3333333333333333
97,агент,ɐ ɦ ɛ n̪ t̪,/ɦ/n̪t̪,2,7,2.5
98,агентами,ɐ ɦ ɛ n̪ t̪ ɐ m ɪ,/ɦ/n̪t̪/m/,4,10,2
99,агенти,ɐ ɦ ɛ n̪ t̪ ɪ,/ɦ/n̪t̪/,3,8,2.5
100,агентства,ɐ ɦ ɛ ɲ t̪s̪ t̪ ʋ ɑ,/ɦ/ɲt̪s̪t̪ʋ/,3,12,4.5
101,агентство,ɐ ɦ ɛ ɲ t̪s̪ t̪ ʋ ɔ,/ɦ/ɲt̪s̪t̪ʋ/,3,12,4.5
102,агентству,ɐ ɦ ɛ ɲ t̪s̪ t̪ ʋ ʊ,/ɦ/ɲt̪s̪t̪ʋ/,3,12,4.5
103,агентурну,ɐ ɦ ɛ n̪ t̪ u ɾ n̪ ʊ,/ɦ/n̪t̪/ɾn̪/,4,12,2.6666666666666665
104,агентів,ɐ ɦ ɛ ɲ tʲ i ʋ,/ɦ/ɲtʲ/ʋ,3,8,1.6666666666666667
105,агнець,ɐ ɦ n̪ ɛ tsʲ,/ɦn̪/tsʲ,2,8,3
106,агов,ɐ ɦ ɔ ʋ,/ɦ/ʋ,2,4,1
107,аграріїв,ɐ ɦ ɾ ɑ ɾʲ i j i ʋ,/ɦɾ/ɾʲ/j/ʋ,4,10,1.5
108,агресивності,ɐ ɦ ɾ e s̪ ɪ ʋ n̪ ɔ sʲ tʲ i,/ɦɾ/s̪/ʋn̪/sʲtʲ/,5,16,2.75
109,агресивні,ɐ ɦ ɾ e s̪ ɪ ʋ ɲ i,/ɦɾ/s̪/ʋɲ/,4,10,2
110,агресію,ɐ ɦ ɾ ɛ sʲ i j ʊ,/ɦɾ/sʲ/j/,4,9,1.6666666666666667
111,агрономом,ɐ ɦ ɾ ɔ n̪ ɔ m ɔ m,/ɦɾ/n̪/m/m,4,10,1.5
112,агу,ɐ ɦ ʊ,/ɦ/,2,3,1
113,агуш,ɐ ɦ ʊ ʃ,/ɦ/ʃ,2,4,1
114,агуша,ɐ ɦ ʊ ʃ ɐ,/ɦ/ʃ/,3,5,1
115,агій,ɐ ʝ iː,/ʝ/ː,2,4,1
116,агітацію,ɐ ʝ i t̪ ɑ tsʲ i j ʊ,/ʝ/t̪/tsʲ/j/,5,12,1.75
117,агітують,ɐ ʝ i t̪ ʊ j ʊ tʲ,/ʝ/t̪/j/tʲ,4,10,1.5
118,ад,ɐ d̪,/d̪,1,3,2
119,ад'ютант,ɐ d̪ j ʊ t̪ ɑ n̪ t̪,/d̪j/t̪/n̪t̪,3,12,3
120,адам,ɐ d̪ ɐ m,/d̪/m,2,5,1.5
121,адама,ɐ d̪ ɑ m ɐ,/d̪/m/,3,6,1.5
122,адамове,ɐ d̪ ɐ m ɔ ʋ ɛ,/d̪/m/ʋ/,4,8,1.3333333333333333
123,адамові,ɐ d̪ ɐ m ɔ ʋʲ i,/d̪/m/ʋʲ/,4,9,1.6666666666666667
124,адаміс,ɐ d̪ ɐ mʲ i s̪,/d̪/mʲ/s̪,3,9,2
125,адаміса,ɐ d̪ ɐ mʲ i sʲ ɑ,/d̪/mʲ/sʲ/,4,10,2
126,адамісові,ɐ d̪ ɐ mʲ i s̪ ɔ ʋʲ i,/d̪/mʲ/s̪/ʋʲ/,5,13,2
127,адвокат,ɐ d̪ ʋ ɔ k ɑ t̪,/d̪ʋ/k/t̪,3,9,2
128,адвоката,ɐ d̪ ʋ ɔ k ɑ t̪ ɐ,/d̪ʋ/k/t̪/,4,10,2
129,адвокатом,ɐ d̪ ʋ ɔ k ɑ t̪ ɔ m,/d̪ʋ/k/t̪/m,4,11,1.75
130,адвокатської,ɐ d̪ ʋ ɔ k ɑ tsʲ k ɔ j i,/d̪ʋ/k/tsʲk/j/,5,14,2.25
131,адвокатура,ɐ d̪ ʋ ɔ k ɐ t̪ u ɾ ɐ,/d̪ʋ/k/t̪/ɾ/,5,12,1.75
132,адвокатури,ɐ d̪ ʋ ɔ k ɐ t̪ u ɾ ɪ,/d̪ʋ/k/t̪/ɾ/,5,12,1.75
133,аделею,ɐ d̪ e l e j ʊ,/d̪/l/j/,4,8,1.3333333333333333
134,адже,ɐ dʒ e,/dʒ/,2,4,2
135,ади,ɐ d̪ ɪ,/d̪/,2,4,2
136,администрации,ɐ d̪ m e n̪ ɪ s̪ t̪ ɾ ɑ t̪s̪ ɪ ɪ,/d̪m/n̪/s̪t̪ɾ/t̪s̪/,5,20,3.5
137,адміністративна,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɐ t̪ ɪ ʋ n̪ ɐ,/dʲmʲ/ɲ/s̪t̪ɾ/t̪/ʋn̪/,6,21,3
138,адміністративних,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɐ t̪ ɪ ʋ n̪ ɪ x,/dʲmʲ/ɲ/s̪t̪ɾ/t̪/ʋn̪/x,6,22,2.6666666666666665
139,адміністративного,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɐ t̪ ɪ ʋ n̪ ɔ ɦ ɔ,/dʲmʲ/ɲ/s̪t̪ɾ/t̪/ʋn̪/ɦ/,7,23,2.6666666666666665
140,адміністративні,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɐ t̪ ɪ ʋ ɲ i,/dʲmʲ/ɲ/s̪t̪ɾ/t̪/ʋɲ/,6,20,2.8
141,адміністратор,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɑ t̪ ɔ ɾ,/dʲmʲ/ɲ/s̪t̪ɾ/t̪/ɾ,5,18,2.6
142,адміністрацій,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɑ tsʲ iː,/dʲmʲ/ɲ/s̪t̪ɾ/tsʲ/ː,5,19,2.8
143,адміністрацію,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɑ tsʲ i j ʊ,/dʲmʲ/ɲ/s̪t̪ɾ/tsʲ/j/,6,20,2.8
144,адміністрація,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɑ tsʲ i j ɐ,/dʲmʲ/ɲ/s̪t̪ɾ/tsʲ/j/,6,20,2.8
145,адміністрації,ɐ dʲ mʲ i ɲ i s̪ t̪ ɾ ɑ tsʲ i j i,/dʲmʲ/ɲ/s̪t̪ɾ/tsʲ/j/,6,20,2.8
146,адмірал,ɐ dʲ mʲ i ɾ ɑ l,/dʲmʲ/ɾ/l,3,9,2
147,адмірали,ɐ dʲ mʲ i ɾ ɐ l ɪ,/dʲmʲ/ɾ/l/,4,10,2
148,адрес,ɐ d̪ ɾ e s̪,/d̪ɾ/s̪,2,7,2.5
149,адреси,ɐ d̪ ɾ e s̪ ɪ,/d̪ɾ/s̪/,3,8,2.5
150,адресою,ɐ d̪ ɾ e s̪ ɔ j ʊ,/d̪ɾ/s̪/j/,4,10,2
151,адресу,ɐ d̪ ɾ e s̪ ʊ,/d̪ɾ/s̪/,3,8,2.5
152,адріанополь,ɐ dʲ ɾʲ i ɑ n̪ ɔ p ɔ ʎ,/dʲɾʲ/n̪/p/ʎ,4,13,2
153,аеропорт,ɐ e ɾ ɔ p ɔ ɾ t̪,/ɾ/p/ɾt̪,3,9,1.6666666666666667
154,аеропортах,ɐ e ɾ ɔ p ɔ ɾ t̪ ɐ x,/ɾ/p/ɾt̪/x,4,11,1.5
155,аеропорту,ɐ e ɾ ɔ p ɔ ɾ t̪ ʊ,/ɾ/p/ɾt̪/,4,10,1.6666666666666667
156,аж,ɑ ʒ,/ʒ,1,2,1
157,аз,ɐ z̪,/z̪,1,3,2
158,азалії,ɐ z̪ ɑ ʎ i j i,/z̪/ʎ/j/,4,8,1.3333333333333333
159,азаров,ɐ z̪ ɐ ɾ ɔ ʋ,/z̪/ɾ/ʋ,3,7,1.3333333333333333
160,азарова,ɐ z̪ ɐ ɾ ɔ ʋ ɐ,/z̪/ɾ/ʋ/,4,8,1.3333333333333333
161,ази,ɐ z̪ ɪ,/z̪/,2,4,2
162,азот,ɐ z̪ ɔ t̪,/z̪/t̪,2,6,2
163,азурит,ɐ z̪ ʊ ɾ ɪ t̪,/z̪/ɾ/t̪,3,8,1.6666666666666667
164,азурита,ɐ z̪ ʊ ɾ ɪ t̪ ɐ,/z̪/ɾ/t̪/,4,9,1.6666666666666667
165,азійські,ɐ zʲ iː sʲ c i,/zʲ/ːsʲc/,3,9,3
166,азії,ɑ zʲ i j i,/zʲ/j/,3,6,1.5
167,ай,ɑ i,/,1,2,N/A
168,айв,ɑ i ʋ,/ʋ,1,3,1
169,айда,ɑ i d̪ ɐ,/d̪/,2,5,2
170,айстри,ɐ i s̪ t̪ ɾ ɪ,/s̪t̪ɾ/,2,8,5
171,айфон,ɐ i f ɔ n̪,/f/n̪,2,6,1.5
172,ак,ɑ k,/k,1,2,1
173,академіка,ɐ k ɐ d̪ ɛ mʲ i k ɐ,/k/d̪/mʲ/k/,5,11,1.5
174,академіків,ɐ k ɐ d̪ ɛ mʲ i c i ʋ,/k/d̪/mʲ/c/ʋ,5,12,1.4
175,академічне,ɐ k ɐ d̪ e mʲ i tʃ n̪ e,/k/d̪/mʲ/tʃn̪/,5,14,2.25
176,академію,ɐ k ɐ d̪ ɛ mʲ i j ʊ,/k/d̪/mʲ/j/,5,11,1.5
177,академія,ɐ k ɐ d̪ ɛ mʲ i j ɐ,/k/d̪/mʲ/j/,5,11,1.5
178,академії,ɐ k ɐ d̪ ɛ mʲ i j i,/k/d̪/mʲ/j/,5,11,1.5
179,акацію,ɐ k ɑ tsʲ i j ʊ,/k/tsʲ/j/,4,9,1.6666666666666667
180,акації,ɐ k ɑ tsʲ i j i,/k/tsʲ/j/,4,9,1.6666666666666667
181,аквітанський,ɐ k ʋʲ i t̪ ɑ ɲ sʲ k e i,/kʋʲ/t̪/ɲsʲk/,4,14,3
182,аквітанію,ɐ k ʋʲ i t̪ ɑ ɲ i j ʊ,/kʋʲ/t̪/ɲ/j/,5,12,1.75
183,акерман,ɐ k ɛ ɾ m ɑ n̪,/k/ɾm/n̪,3,8,1.6666666666666667
184,акермана,ɐ k ɛ ɾ m ɑ n̪ ɐ,/k/ɾm/n̪/,4,9,1.6666666666666667
185,акерманщина,ɐ k ɛ ɾ m ɐ n̪ ʃ tʃ e n̪ ɐ,/k/ɾm/n̪ʃtʃ/n̪/,5,15,2.5
186,акерманщині,ɐ k ɛ ɾ m ɐ n̪ ʃ tʃ ɪ ɲ i,/k/ɾm/n̪ʃtʃ/ɲ/,5,14,2.25
187,акермані,ɐ k ɛ ɾ m ɑ ɲ i,/k/ɾm/ɲ/,4,8,1.3333333333333333
188,акинтія,ɐ k e ɲ tʲ i j ɐ,/k/ɲtʲ/j/,4,9,1.6666666666666667
189,акліматизуватися,ɐ k ʎ i m ɐ t̪ e z̪ ʊ ʋ ɐ t̪ e sʲ ɐ,/kʎ/m/t̪/z̪/ʋ/t̪/sʲ/,8,20,1.7142857142857142
190,акордом,ɐ k ɔ ɾ d̪ ɔ m,/k/ɾd̪/m,3,8,1.6666666666666667
191,аксесуарів,ɐ k s̪ e s̪ ʊ ɑ ɾʲ i ʋ,/ks̪/s̪/ɾʲ/ʋ,4,13,2
192,аксіома,ɐ k sʲ i ɔ m ɐ,/ksʲ/m/,3,8,2
193,акт,ɑ k t̪,/kt̪,1,4,3
194,актам,ɐ k t̪ ɐ m,/kt̪/m,2,6,2
195,актеон,ɐ k t̪ e ɔ n̪,/kt̪/n̪,2,8,2.5
196,актеона,ɐ k t̪ e ɔ n̪ ɐ,/kt̪/n̪/,3,9,2.5
197,актеоном,ɐ k t̪ e ɔ n̪ ɔ m,/kt̪/n̪/m,3,10,2
198,акти,ɐ k t̪ ɪ,/kt̪/,2,5,3
199,активних,ɐ k t̪ ɪ ʋ n̪ ɪ x,/kt̪/ʋn̪/x,3,10,2.3333333333333335
200,активно,ɐ k t̪ ɪ ʋ n̪ ɔ,/kt̪/ʋn̪/,3,9,3
201,активності,ɐ k t̪ ɪ ʋ n̪ ɔ sʲ tʲ i,/kt̪/ʋn̪/sʲtʲ/,4,14,3.3333333333333335
202,активної,ɐ k t̪ ɪ ʋ n̪ ɔ j i,/kt̪/ʋn̪/j/,4,11,2.3333333333333335
203,активну,ɐ k t̪ ɪ ʋ n̪ ʊ,/kt̪/ʋn̪/,3,9,3
204,активні,ɐ k t̪ ɪ ʋ ɲ i,/kt̪/ʋɲ/,3,8,2.5
205,активність,ɐ k t̪ ɪ ʋ ɲ i sʲ tʲ,/kt̪/ʋɲ/sʲtʲ,3,12,3
206,активі,ɐ k t̪ ɪ ʋʲ i,/kt̪/ʋʲ/,3,8,2.5
207,активів,ɐ k t̪ ɪ ʋʲ i ʋ,/kt̪/ʋʲ/ʋ,3,9,2
208,активістам,ɐ k t̪ ɪ ʋʲ i s̪ t̪ ɐ m,/kt̪/ʋʲ/s̪t̪/m,4,14,2.5
209,активісти,ɐ k t̪ ɪ ʋʲ i s̪ t̪ ɪ,/kt̪/ʋʲ/s̪t̪/,4,13,3
210,активістів,ɐ k t̪ ɪ ʋʲ i sʲ tʲ i ʋ,/kt̪/ʋʲ/sʲtʲ/ʋ,4,14,2.5
211,актом,ɐ k t̪ ɔ m,/kt̪/m,2,6,2
212,актор,ɐ k t̪ ɔ ɾ,/kt̪/ɾ,2,6,2
213,актора,ɐ k t̪ ɔ ɾ ɑ,/kt̪/ɾ/,3,7,2
214,актори,ɐ k t̪ ɔ ɾ ɪ,/kt̪/ɾ/,3,7,2
215,акторка,ɐ k t̪ ɔ ɾ k ɐ,/kt̪/ɾk/,3,8,2.5
216,актриса,ɐ k t̪ ɾ ɪ s̪ ɐ,/kt̪ɾ/s̪/,3,9,3
217,актриси,ɐ k t̪ ɾ ɪ s̪ ɪ,/kt̪ɾ/s̪/,3,9,3
218,актуальне,ɐ k t̪ ʊ ɑ ʎ n̪ e,/kt̪/ʎn̪/,3,10,3
219,актуальніша,ɐ k t̪ ʊ ɑ ʎ ɲ i ʃ ɐ,/kt̪/ʎɲ/ʃ/,4,11,2
220,актів,ɑ k tʲ i ʋ,/ktʲ/ʋ,2,6,2
221,акул,ɐ k u l,/k/l,2,4,1
222,акули,ɐ k u l ɪ,/k/l/,3,5,1
223,акуратно,ɐ k u ɾ ɑ t̪ n̪ ɔ,/k/ɾ/t̪n̪/,4,10,2
224,акцент,ɐ k t̪s̪ e n̪ t̪,/kt̪s̪/n̪t̪,2,11,4.5
225,акцентувати,ɐ k t̪s̪ e n̪ t̪ ʊ ʋ ɑ t̪ ɪ,/kt̪s̪/n̪t̪/ʋ/t̪/,5,17,3
226,акцій,ɑ k tsʲ iː,/ktsʲ/ː,2,7,2.5
227,акціонера,ɑ k tsʲ i ɔ n̪ ɛ ɾ ɐ,/ktsʲ/n̪/ɾ/,4,12,2.3333333333333335
228,акціонерне,ɑ k tsʲ i ɔ n̪ ɛ ɾ n̪ e,/ktsʲ/n̪/ɾn̪/,4,14,3
229,акціонерного,ɑ k tsʲ i ɔ n̪ ɛ ɾ n̪ ɔ ɦ ɔ,/ktsʲ/n̪/ɾn̪/ɦ/,5,16,2.5
230,акціонерні,ɑ k tsʲ i ɔ n̪ ɛ ɾ ɲ i,/ktsʲ/n̪/ɾɲ/,4,13,2.6666666666666665
231,акціонеру,ɑ k tsʲ i ɔ n̪ ɛ ɾ ʊ,/ktsʲ/n̪/ɾ/,4,12,2.3333333333333335
232,акціонерів,ɑ k tsʲ i ɔ n̪ e ɾʲ i ʋ,/ktsʲ/n̪/ɾʲ/ʋ,4,14,2.25
233,акцію,ɑ k tsʲ i j ʊ,/ktsʲ/j/,3,8,2.5
234,акція,ɑ k tsʲ i j ɐ,/ktsʲ/j/,3,8,2.5
235,акціями,ɑ k tsʲ i j ɐ m ɪ,/ktsʲ/j/m/,4,10,2
236,акцією,ɑ k tsʲ i j e j ʊ,/ktsʲ/j/j/,4,10,2
237,акції,ɑ k tsʲ i j i,/ktsʲ/j/,3,8,2.5
238,аладдіна,ɐ l ɐ dʲː i n̪ ɐ,/l/dʲː/n̪/,4,10,2
239,аламазів,ɐ l ɐ m ɑ zʲ i ʋ,/l/m/zʲ/ʋ,4,9,1.25
