,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
97,aborigines,a b ə ɹ ɪ dʒ ɪ ɲ iː z,/b/ɹ/dʒ/ɲ/ːz,5,12,1.4
98,abort,ə b ɒː ʈ,/b/ːʈ,2,5,1.5
99,aborted,ə b ɒ ʈʲ ɪ ɖ,/b/ʈʲ/ɖ,3,7,1.3333333333333333
100,abortion,ə b ɒː ʃ ə n,/b/ːʃ/n,3,7,1.3333333333333333
101,abound,ə b aw n ɖ,/b/wnɖ,2,6,2
102,abounds,ə b aw n ɖ z,/b/wnɖz,2,7,2.5
103,about,b aw,b/w,1,3,1
104,about,b aw ʈ,b/wʈ,1,4,1.5
105,about,ə b aw,/b/w,2,4,1
106,about,ə b aw ʈ,/b/wʈ,2,5,1.5
107,above,ə b ə ʋ,/b/ʋ,2,4,1
108,abraham,aː b ɾ ə h a m,/ːbɾ/h/m,3,8,1.6666666666666667
109,abraham,eː b ɹ ə h a m,/ːbɹ/h/m,3,8,1.6666666666666667
110,abraham,ɑː b ɹ ə h a m,/ːbɹ/h/m,3,8,1.6666666666666667
111,abrahams,eː b ɹ ə h a m z,/ːbɹ/h/mz,3,9,2
112,abram,eː b ɹ ə m,/ːbɹ/m,2,6,2
113,abroad,ə b ɹ ɒː ɖ,/bɹ/ːɖ,2,6,2
114,abroad,ə b ɾ ɒː ɖ,/bɾ/ːɖ,2,6,2
115,abrupt,ə b ɹ ə p ʈ,/bɹ/pʈ,2,6,2
116,abruptly,ə b ɹ ə p ʈ ʎ i,/bɹ/pʈʎ/,3,8,2.5
117,abruzzo,ə b ɹ ʉ ʈ s oː,/bɹ/ʈs/ː,3,8,1.6666666666666667
118,absence,a b s ə n s,/bs/ns,2,6,2
119,absence,a b s ə n ʈ s,/bs/nʈs,2,7,2.5
120,absence,a p s ə n s,/ps/ns,2,6,2
121,absent,a b s ə n ʈ,/bs/nʈ,2,6,2
122,absent,a b s ɛ n ʈ,/bs/nʈ,2,6,2
123,absent,a p s ə n ʈ,/ps/nʈ,2,6,2
124,absentia,a b s ɛ n tʃ i ə,/bs/ntʃ/,3,9,2.5
125,absentia,a b s ɛ n tʃ ə,/bs/ntʃ/,3,8,2.5
126,absolute,a b s ə ʎ ʉː,/bs/ʎ/ː,3,7,1.3333333333333333
127,absolute,a b s ə ʎ ʉː ʈ,/bs/ʎ/ːʈ,3,8,1.6666666666666667
128,absolutely,a b s ə ʎ ʉː ʈ ʎ i,/bs/ʎ/ːʈʎ/,4,10,2
129,absolutely,a p s ə ʎ ʉː ʈ ʎ i,/ps/ʎ/ːʈʎ/,4,10,2
130,absolved,ə b z ɒ l ʋ ɖ,/bz/lʋɖ,2,7,2.5
131,absorb,ə b s ɒː b,/bs/ːb,2,6,2
132,absorb,ə b z ɒː b,/bz/ːb,2,6,2
133,absorbed,ə b dʒ ɒː b ɛ ɖ,/bdʒ/ːb/ɖ,3,9,2
134,absorbed,ə b z ɒː b ɛ ɖ,/bz/ːb/ɖ,3,8,1.6666666666666667
135,absorber,ə b z ɒː b ə,/bz/ːb/,3,7,2
136,absorber,ə b z ɒː b ə ɾ,/bz/ːb/ɾ,3,8,1.6666666666666667
137,absorbers,ə b z ɒː b ə z,/bz/ːb/z,3,8,1.6666666666666667
138,absorbers,ə b z ɒː b ə ɾ z,/bz/ːb/ɾz,3,9,2
139,absorbs,ə b s ɒː bʲ iː ɛ s,/bs/ːbʲ/ː/s,4,11,1.75
140,absorption,ə b s ɒː p ʃ ə n,/bs/ːpʃ/n,3,9,2
141,absorption,ə b z ɒː p ʃ ə n,/bz/ːpʃ/n,3,9,2
142,abstain,ə b s ʈ eː n,/bsʈ/ːn,2,7,2.5
143,abstinence,a b s ʈʲ ɪ n ə n s,/bsʈʲ/n/ns,3,10,2.3333333333333335
144,abstract,a b s ʈ ɹ a k ʈ,/bsʈɹ/kʈ,2,8,3
145,abstract,a p s ʈ ɹ a k ʈ,/psʈɹ/kʈ,2,8,3
146,abstract,ə b s ʈ ɹ a k ʈ,/bsʈɹ/kʈ,2,8,3
147,abstract,ə p s tʃ a ʈ,/pstʃ/ʈ,2,7,2.5
148,abstraction,ə b s ʈ ɹ a c ʃ ə n,/bsʈɹ/cʃ/n,3,10,2.3333333333333335
149,abstracts,a b s ʈ ɹ a k s,/bsʈɹ/ks,2,8,3
150,abstracts,ə b s ʈ ɹ a k s,/bsʈɹ/ks,2,8,3
151,absurd,ə b s ɜː ɖ,/bs/ːɖ,2,6,2
152,absurd,ə b z ɜː ɖ,/bz/ːɖ,2,6,2
153,absurd,ə p s ɜː ɖ,/ps/ːɖ,2,6,2
154,absurdist,b s ɜː ɖ ə s,bs/ːɖ/s,2,7,1.6666666666666667
155,absurdist,ə b s ɜː ɖ ə s ʈ,/bs/ːɖ/sʈ,3,9,2
156,abu,ə b ʉː,/b/ː,2,4,1
157,abundance,ə b ə n ɖ ə n s,/b/nɖ/ns,3,8,1.6666666666666667
158,abundant,ə b ə n ɖ ə n ʈ,/b/nɖ/nʈ,3,8,1.6666666666666667
159,abundantly,ə b ə n ɖ ə n ʈ ʎ i,/b/nɖ/nʈʎ/,4,10,2
160,abuse,ə bʲ ʉː s,/bʲ/ːs,2,6,2
161,abuse,ə bʲ ʉː z,/bʲ/ːz,2,6,2
162,abuses,ə bʲ ʉː s ɪ z,/bʲ/ːs/z,3,8,1.6666666666666667
163,abuses,ə bʲ ʉː z ɪ z,/bʲ/ːz/z,3,8,1.6666666666666667
164,abusing,ə bʲ ʉː z ɪ ŋ,/bʲ/ːz/ŋ,3,8,1.6666666666666667
165,abusive,ə bʲ ʉː s ɪ ʋ,/bʲ/ːs/ʋ,3,8,1.6666666666666667
166,abyss,ə bʲ ɪ s,/bʲ/s,2,5,1.5
167,academia,a k ə ɖ iː mʲ ɪ ə,/k/ɖ/ːmʲ/,4,10,1.6666666666666667
168,academic,a k ə ɖ ɛ mʲ ɪ k,/k/ɖ/mʲ/k,4,9,1.25
169,academically,a k ə ɖ ɛ mʲ ɪ k ə ʎ i,/k/ɖ/mʲ/k/ʎ/,6,12,1.2
170,academician,a k ə ɖ ɛ mʲ ɪ s i ə n,/k/ɖ/mʲ/s/n,5,12,1.2
171,academician,a k ə ɖ ɛ mʲ ɪ s j ə n,/k/ɖ/mʲ/sj/n,5,12,1.4
172,academics,a k ə ɖ ɛ mʲ ɪ k s,/k/ɖ/mʲ/ks,4,10,1.5
173,academies,ə k a ɖ ə mʲ i z,/k/ɖ/mʲ/z,4,9,1.25
174,academy,k a ɖ ə mʲ i,k/ɖ/mʲ/,3,7,1.3333333333333333
175,academy,ə k a ɖ ə mʲ i,/k/ɖ/mʲ/,4,8,1.3333333333333333
176,acadia,ə c eː ɖ i ə,/c/ːɖ/,3,7,1.5
177,acadian,ə c eː ɖ i ə n,/c/ːɖ/n,3,8,1.3333333333333333
178,acceded,ə k s iː ɖ ɪ ɖ,/ks/ːɖ/ɖ,3,8,1.6666666666666667
179,accelerated,a k s ɛ l ə ɹ eː ʈʲ ɪ ɖ,/ks/l/ɹ/ːʈʲ/ɖ,5,13,1.6
180,acceleration,a k s ɛ l ə ɹ eː ʃ ə n,/ks/l/ɹ/ːʃ/n,5,12,1.4
181,acceleration,a k s ɛ l ə ɾ eː ʃ ə n,/ks/l/ɾ/ːʃ/n,5,12,1.4
182,acceleration,ə k s ɛ l ə ɹ eː ʃ ə n,/ks/l/ɹ/ːʃ/n,5,12,1.4
183,acceleration,ɪ k s ɛ l ə ɹ eː ʃ ə n,/ks/l/ɹ/ːʃ/n,5,12,1.4
184,accent,a k s ɛ n ʈ,/ks/nʈ,2,6,2
185,accents,a k s ɛ n s,/ks/ns,2,6,2
186,accents,a k s ɛ n ʈ s,/ks/nʈs,2,7,2.5
187,accept,a k s ɛ p ʈ,/ks/pʈ,2,6,2
188,accept,a k s ɛ ʈ,/ks/ʈ,2,5,1.5
189,accept,ə k s ɛ p ʈ,/ks/pʈ,2,6,2
190,acceptable,ə k s ɛ p ʈ ə b ə l,/ks/pʈ/b/l,4,10,1.5
191,acceptance,ə k s ɛ p ʈ ə n s,/ks/pʈ/ns,3,9,2
192,accepted,ə k s ɛ p ʈʲ ɪ ɖ,/ks/pʈʲ/ɖ,3,9,2
193,accepting,ə k s ɛ p ʈʲ ɪ ŋ,/ks/pʈʲ/ŋ,3,9,2
194,accepts,ə k s ɛ p s,/ks/ps,2,6,2
195,access,a k s ɛ s,/ks/s,2,5,1.5
196,access,ə k s ɛ s,/ks/s,2,5,1.5
197,accessed,a k s ɛ s ʈ,/ks/sʈ,2,6,2
198,accessed,ə k s ɛ s ʈ,/ks/sʈ,2,6,2
199,accesses,a k s ɛ s ɪ z,/ks/s/z,3,7,1.3333333333333333
200,accesses,ə k s ɛ s ɪ z,/ks/s/z,3,7,1.3333333333333333
201,accessibility,a k s ɛ s ə bʲ ɪ ʎ ɪ ʈʲ i,/ks/s/bʲ/ʎ/ʈʲ/,6,14,1.6
202,accessible,a k s ɛ s ə b ə l,/ks/s/b/l,4,9,1.25
203,accessing,a k s ɛ s ɪ ŋ,/ks/s/ŋ,3,7,1.3333333333333333
204,accessing,ə k s ɛ s ɪ ŋ,/ks/s/ŋ,3,7,1.3333333333333333
205,accession,a k s ɛ ʃ ə n,/ks/ʃ/n,3,7,1.3333333333333333
206,accession,ə s ɛ ʃ ə n,/s/ʃ/n,3,6,1
207,accessories,ə k s ɛ s ə ɹ i z,/ks/s/ɹ/z,4,9,1.25
208,accident,a k s ə ɖ ɛ n,/ks/ɖ/n,3,7,1.3333333333333333
209,accident,a k s ə ɖ ɛ n ʈ,/ks/ɖ/nʈ,3,8,1.6666666666666667
210,accidental,a k s ɪ ɖ ɛ n ʈ ə l,/ks/ɖ/nʈ/l,4,10,1.5
211,accidentally,a k s ə ɖ ɛ n ʈ ə ʎ i,/ks/ɖ/nʈ/ʎ/,5,11,1.5
212,accidents,a k s ɪ ɖ ə n ʈ s,/ks/ɖ/nʈs,3,9,2
213,acclaim,ə k l eː m,/kl/ːm,2,6,2
214,acclaimed,ə k l eː m ɖ,/kl/ːmɖ,2,7,2.5
215,accolade,a k ə l eː ɖ,/k/l/ːɖ,3,7,1.3333333333333333
216,accolade,a k ə l ɑ ɖ,/k/l/ɖ,3,6,1
217,accolades,a k ə l eː ɖ z,/k/l/ːɖz,3,8,1.6666666666666667
218,accommodate,ə k ɒ m ə ɖ eː ʈ,/k/m/ɖ/ːʈ,4,9,1.25
219,accommodated,k ɒ m ə ɖ eː ʈʲ ɪ ɖ,k/m/ɖ/ːʈʲ/ɖ,4,11,1.4
220,accommodated,ə k ɒ m ə ɖ eː ʈʲ ɪ ɖ,/k/m/ɖ/ːʈʲ/ɖ,5,12,1.4
221,accommodation,ə k ɒ m ə ɖ eː ʃ ə n,/k/m/ɖ/ːʃ/n,5,11,1.2
222,accommodations,ə k ɒ m ə ɖ eː ʃ ə n z,/k/m/ɖ/ːʃ/nz,5,12,1.4
223,accompanied,ə k ə m p ə ɲ i ɖ,/k/mp/ɲ/ɖ,4,9,1.25
224,accompanied,ə k ə m p ɲ i ɖ,/k/mpɲ/ɖ,3,8,1.6666666666666667
225,accompanies,ə k ə m p ə ɲ i z,/k/mp/ɲ/z,4,9,1.25
226,accompaniment,ə k ə m p ə ɲ i m ɛ n ʈ,/k/mp/ɲ/m/nʈ,5,12,1.4
227,accompaniment,ə k ə m p ɲ i m ɛ n ʈ,/k/mpɲ/m/nʈ,4,11,1.75
228,accompany,ə k ə m p ə ɲ i,/k/mp/ɲ/,4,8,1.3333333333333333
229,accompany,ə k ə m p ɲ i,/k/mpɲ/,3,7,2
230,accompanying,ə k ə m p ə ɲ i ɪ n,/k/mp/ɲ/n,4,10,1.25
231,accompanying,ə k ə m p ə ɲ i ɪ ŋ,/k/mp/ɲ/ŋ,4,10,1.25
232,accomplice,ə k ə m p ʎ ɪ s,/k/mpʎ/s,3,8,1.6666666666666667
233,accomplish,ə k ə m p ʎ ɪ ʃ,/k/mpʎ/ʃ,3,8,1.6666666666666667
234,accomplished,ə k ɒ m p ʎ ɪ ʃ ʈ,/k/mpʎ/ʃʈ,3,9,2
235,accomplishment,ə k ə m p ʎ ɪ ʃ m ɛ n ʈ,/k/mpʎ/ʃm/nʈ,4,12,2
236,accomplishments,ə k ə m p ʎ ɪ ʃ m ɛ n ʈ s,/k/mpʎ/ʃm/nʈs,4,13,2.25
237,accord,ə k ɒː ɖ,/k/ːɖ,2,5,1.5
238,accordance,ə k ɒː ɖ ə n s,/k/ːɖ/ns,3,8,1.6666666666666667
239,according,k ɒː ɖ ɪ n,k/ːɖ/n,2,6,1.3333333333333333
240,according,k ɒː ɖ ɪ ŋ,k/ːɖ/ŋ,2,6,1.3333333333333333
241,according,ə k ɒː ɖ ɪ n,/k/ːɖ/n,3,7,1.3333333333333333
242,according,ə k ɒː ɖ ɪ ŋ,/k/ːɖ/ŋ,3,7,1.3333333333333333
243,accordingly,ə k ɒː ɖ ɪ ɲ ʎ i,/k/ːɖ/ɲʎ/,4,9,1.6666666666666667
244,accordion,ə k ɒ ɖ i ə n,/k/ɖ/n,3,7,1
245,account,k aw n,k/wn,1,4,1.5
246,account,ə k aw n,/k/wn,2,5,1.5
247,account,ə k aw n ʈ,/k/wnʈ,2,6,2
248,accountability,ə k aw n ʈ ə bʲ ɪ ʎ ɪ ʈʲ i,/k/wnʈ/bʲ/ʎ/ʈʲ/,6,15,1.8
249,accountant,ə k aw n ʈ ə n ʈ,/k/wnʈ/nʈ,3,9,2
250,accountants,ə k aw n ʈ ə n ʈ s,/k/wnʈ/nʈs,3,10,2.3333333333333335
251,accounted,ə k aw n ʈʲ ɪ ɖ,/k/wnʈʲ/ɖ,3,9,2
252,accounting,ə k aw n ʈʲ ɪ n,/k/wnʈʲ/n,3,9,2
253,accounting,ə k aw n ʈʲ ɪ ŋ,/k/wnʈʲ/ŋ,3,9,2
254,accounts,ə k aw n s,/k/wns,2,6,2
255,accounts,ə k aw n ʈ s,/k/wnʈs,2,7,2.5
256,accreditation,ə c ɹ ɛ ɖ ɪ ʈ eː ʃ ə n,/cɹ/ɖ/ʈ/ːʃ/n,5,12,1.4
257,accredited,ə c ɹ ɛ ɖ ɪ ʈʲ ɪ ɖ,/cɹ/ɖ/ʈʲ/ɖ,4,10,1.5
258,accrington,ə c ɹ ɪ ŋ ʈ ə n,/cɹ/ŋʈ/n,3,8,1.6666666666666667
259,accrued,ə k ɹ ʉː ɖ,/kɹ/ːɖ,2,6,2
260,accumulate,ə c ʉː mʲ ʊ l eː ʈ,/c/ːmʲ/l/ːʈ,4,11,1.75
261,accumulated,ə c ʉː mʲ ʊ l eː ʈʲ ɪ ɖ,/c/ːmʲ/l/ːʈʲ/ɖ,5,14,1.8
262,accumulating,ə c ʉː mʲ ʊ l eː ʈʲ ɪ ŋ,/c/ːmʲ/l/ːʈʲ/ŋ,5,14,1.8
263,accumulation,ə c ʉː mʲ ə l eː ʃ ə n,/c/ːmʲ/l/ːʃ/n,5,13,1.6
264,accuracy,a c ʊ ɹ ə s i,/c/ɹ/s/,4,7,1
265,accuracy,a c ʊ ɾ ə s i,/c/ɾ/s/,4,7,1
266,accurate,a c ə ɹ ɪ ʈ,/c/ɹ/ʈ,3,6,1
267,accurate,a c ʊ ɹ ə ʈ,/c/ɹ/ʈ,3,6,1
268,accurately,a c ə ɹ ɪ ʈ ʎ i,/c/ɹ/ʈʎ/,4,8,1.3333333333333333
269,accurately,a c ə ɾ ɪ ʈ ʎ i,/c/ɾ/ʈʎ/,4,8,1.3333333333333333
270,accusations,a c ʉ z eː ʃ ə n z,/c/z/ːʃ/nz,4,10,1.5
271,accusative,ə c ʉː z ə ʈʲ ɪ ʋ,/c/ːz/ʈʲ/ʋ,4,10,1.5
272,accuse,ə c ʉː z,/c/ːz,2,5,1.5
273,accused,ə c ʉː dʒ,/c/ːdʒ,2,6,2
274,accused,ə c ʉː z ɖ,/c/ːzɖ,2,6,2
275,accuses,ə c ʉː z ɪ z,/c/ːz/z,3,7,1.3333333333333333
276,accusing,ə c ʉː z ɪ ŋ,/c/ːz/ŋ,3,7,1.3333333333333333
277,accustomed,ə k ə s ʈ ə m ɖ,/k/sʈ/mɖ,3,8,1.6666666666666667
278,ace,eː s,/ːs,1,3,2
279,aces,eː s ɪ z,/ːs/z,2,5,1.5
280,acetate,a s ɪ ʈ eː ʈ,/s/ʈ/ːʈ,3,7,1.3333333333333333
281,acetic,ə s ɛ ʈʲ ɪ k,/s/ʈʲ/k,3,7,1.3333333333333333
282,acharya,ə c ɛː ɹ i ə,/c/ːɹ/,3,7,1.5
283,ache,eː k,/ːk,1,3,2
284,ache,eː tʃ,/ːtʃ,1,4,3
285,achieve,ə tʃ iː ʋ,/tʃ/ːʋ,2,6,2
286,achieved,ə tʃ iː ʋ ɖ,/tʃ/ːʋɖ,2,7,2.5
287,achievement,ə tʃ iː ʋ m ɛ n ʈ,/tʃ/ːʋm/nʈ,3,10,2.3333333333333335
288,achievements,ə tʃ iː ʋ m ɛ n ʈ s,/tʃ/ːʋm/nʈs,3,11,2.6666666666666665
289,achieves,ə tʃ iː ʋ z,/tʃ/ːʋz,2,7,2.5
290,achieving,ə tʃ iː ʋ ɪ ŋ,/tʃ/ːʋ/ŋ,3,8,1.6666666666666667
291,achilles,ə c ɪ ʎ i z,/c/ʎ/z,3,6,1
292,achilles,ə c ɪ ʎ iː z,/c/ʎ/ːz,3,7,1.3333333333333333
293,acicular,a s ɪ c ə l ə,/s/c/l/,4,7,1
294,acid,a s ɪ ɖ,/s/ɖ,2,4,1
295,acidic,ə s ɪ ɖ ɪ k,/s/ɖ/k,3,6,1
296,acidity,ə s ɪ ɖ ɪ ʈʲ i,/s/ɖ/ʈʲ/,4,8,1.3333333333333333
297,acidosis,a s ɪ ɖ oː s ɪ s,/s/ɖ/ːs/s,4,9,1.25
298,acids,a s ɪ ɖ z,/s/ɖz,2,5,1.5
299,acknowledge,k n ɒ ʎ ɪ dʒ,kn/ʎ/dʒ,2,7,1.6666666666666667
300,acknowledge,ə k n ɒ ʎ ɪ dʒ,/kn/ʎ/dʒ,3,8,1.6666666666666667
301,acknowledged,ə k n ɒ ʎ ɪ dʒ ɖ,/kn/ʎ/dʒɖ,3,9,2
302,acknowledges,ə k n ɒ ʎ ɪ dʒ ɪ z,/kn/ʎ/dʒ/z,4,10,1.5
303,acknowledgment,ə k n ɒ ʎ ɪ dʒ m ɛ n ʈ,/kn/ʎ/dʒm/nʈ,4,12,2
304,acknowledgment,ə ɡ n ɒ ʎ ɪ dʒ m ɛ n ʈ,/ɡn/ʎ/dʒm/nʈ,4,12,2
305,ackroyd,a k ɹ ɔj ɖ,/kɹ/jɖ,2,6,2
306,acme,a k mʲ i,/kmʲ/,2,5,3
307,acne,a c ɲ i,/cɲ/,2,4,2
308,acoustic,ə k ʉː s ʈʲ ɪ k,/k/ːsʈʲ/k,3,9,2
309,acoustical,ə k ʉː s ʈʲ ɪ k ə l,/k/ːsʈʲ/k/l,4,11,1.75
310,acoustics,ə k ʉː s ʈʲ ɪ k s,/k/ːsʈʲ/ks,3,10,2.3333333333333335
311,acquaintance,ə k ʋ eː n ʈ ə n s,/kʋ/ːnʈ/ns,3,10,2.3333333333333335
312,acquaintances,ə k ʋ eː n ʈ ə n s ɪ z,/kʋ/ːnʈ/ns/z,4,12,2
313,acquainted,ə k ʋ eː n ʈʲ ɪ ɖ,/kʋ/ːnʈʲ/ɖ,3,10,2.3333333333333335
314,acquire,ə k ʋ aj ə,/kʋ/j/,3,6,1.5
315,acquired,k ʋ aj ə ɖ,kʋ/j/ɖ,2,6,1.3333333333333333
316,acquired,ə k ʋ aj ə ɖ,/kʋ/j/ɖ,3,7,1.3333333333333333
317,acquires,ə k ʋ aj ə z,/kʋ/j/z,3,7,1.3333333333333333
318,acquiring,ə k ʋ aj ə ɹ ɪ ŋ,/kʋ/j/ɹ/ŋ,4,9,1.25
319,acquisition,a cʷ ɪ z ɪ ʃ ə n,/cʷ/z/ʃ/n,4,9,1.25
320,acquisitions,ə cʷ ɪ dʒ ɪ ʃ ə n dʒ,/cʷ/dʒ/ʃ/ndʒ,4,12,2
321,acquisitions,ə cʷ ɪ z ɪ ʃ ə n z,/cʷ/z/ʃ/nz,4,10,1.5
322,acquittal,ə cʷ ɪ ʈ ə l,/cʷ/ʈ/l,3,7,1.3333333333333333
323,acquitted,ə cʷ ɪ ʈʲ ɪ ɖ,/cʷ/ʈʲ/ɖ,3,8,1.6666666666666667
