,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
51,absolventem,a p s o l v ɛ n t ɛ m,/ps/lv/nt/m,4,11,1.75
52,absolventi,a p s o l v ɛ n c ɪ,/ps/lv/nc/,4,10,2
53,absolventka,a p s o l v ɛ n t k a,/ps/lv/ntk/,4,11,2.3333333333333335
54,absolventy,a p s o l v ɛ n t ɪ,/ps/lv/nt/,4,10,2
55,absolventů,a p s o l v ɛ n t uː,/ps/lv/nt/ː,4,11,1.75
56,absolvoval,a p s o l v o v a l,/ps/lv/v/l,4,10,1.5
57,absolvovala,a p s o l v o v a l a,/ps/lv/v/l/,5,11,1.5
58,absolvovali,a p s o l v o v a l ɪ,/ps/lv/v/l/,5,11,1.5
59,absolvovat,a p s o l v o v a,/ps/lv/v/,4,9,1.6666666666666667
60,absolvovat,a p s o l v o v a t,/ps/lv/v/t,4,10,1.5
61,absolvování,a p s o l v o v aː ɲ iː,/ps/lv/v/ːɲ/ː,5,13,1.6
62,absolvuje,a p s o l v u j ɛ,/ps/lv/j/,4,9,1.6666666666666667
63,absolvují,a p s o l v u j iː,/ps/lv/j/ː,4,10,1.5
64,absorboval,a p s o r b o v a l,/ps/rb/v/l,4,10,1.5
65,absorbovat,a p s o r b o v a t,/ps/rb/v/t,4,10,1.5
66,absorbuje,a p s o r b u j ɛ,/ps/rb/j/,4,9,1.6666666666666667
67,absorbéru,a p s o r b ɛː r u,/ps/rb/ːr/,4,10,2
68,absorpci,a p s o r p ts ɪ,/ps/rpts/,3,9,3
69,absorpční,a p s o r p tʃ ɲ iː,/ps/rptʃɲ/ː,3,11,2.6666666666666665
70,abstence,a p s t ɛ n ts ɛ,/pst/nts/,3,9,3
71,abstinence,a p s t ɪ n ɛ n ts ɛ,/pst/n/nts/,4,11,2.3333333333333335
72,abstinent,a p s t ɪ n ɛ n t,/pst/n/nt,3,9,2
73,abstinentismu,a p s t ɪ n ɛ n t ɪ s m u,/pst/n/nt/sm/,5,13,2
74,abstinentském,a p s t ɪ n ɛ n ts k ɛː m,/pst/n/ntsk/ːm,4,14,2.5
75,abstrakce,a p s t r a k ts ɛ,/pstr/kts/,3,10,3.5
76,abstrakci,a p s t r a k ts ɪ,/pstr/kts/,3,10,3.5
77,abstrakcionistický,a p s t r a k ts ɪ j o n ɪ s t ɪ ts k iː,/pstr/kts/j/n/st/tsk/ː,7,22,2.142857142857143
78,abstrakt,a p s t r a k t,/pstr/kt,2,8,3
79,abstraktem,a p s t r a k t ɛ m,/pstr/kt/m,3,10,2.3333333333333335
80,abstraktní,a p s t r a k t ɲ iː,/pstr/ktɲ/ː,3,11,2.6666666666666665
81,abstraktně,a p s t r a k t ɲ ɛ,/pstr/ktɲ/,3,10,3.5
82,abstraktnějším,a p s t r a k t ɲ ɛ j ʃ iː m,/pstr/ktɲ/jʃ/ːm,4,15,2.75
83,abstraktum,a p s t r a k t u m,/pstr/kt/m,3,10,2.3333333333333335
84,abstrakční,a p s t r a k tʃ ɲ iː,/pstr/ktʃɲ/ː,3,12,3
85,absurdita,a p s u r d ɪ t a,/ps/rd/t/,4,9,1.6666666666666667
86,absurditou,a p s u r d ɪ t ow,/ps/rd/t/w,4,10,1.5
87,absurditu,a p s u r d ɪ t u,/ps/rd/t/,4,9,1.6666666666666667
88,absurdity,a p s u r d ɪ t ɪ,/ps/rd/t/,4,9,1.6666666666666667
89,absurditě,a p s u r d ɪ c ɛ,/ps/rd/c/,4,9,1.6666666666666667
90,absurdnost,a p s u r d n o s,/ps/rdn/s,3,9,2
91,absurdnost,a p s u r d n o s t,/ps/rdn/st,3,10,2.3333333333333335
92,absurdní,a p s u r d ɲ iː,/ps/rdɲ/ː,3,9,2
93,absurdních,a p s u r d ɲ iː x,/ps/rdɲ/ːx,3,10,2.3333333333333335
94,absurdního,a p s u r d ɲ iː ɦ o,/ps/rdɲ/ːɦ/,4,11,2.3333333333333335
95,absurdním,a p s u r d ɲ iː m,/ps/rdɲ/ːm,3,10,2.3333333333333335
96,absurdnímu,a p s u r d ɲ iː m u,/ps/rdɲ/ːm/,4,11,2.3333333333333335
97,absurdně,a p s u r d ɲ ɛ,/ps/rdɲ/,3,8,2.5
98,absurdum,a p s u r d u m,/ps/rd/m,3,8,1.6666666666666667
99,abundantními,a b u n d a n t ɲ iː m ɪ,/b/nd/ntɲ/ːm/,5,13,2
100,aby,a b ɪ,/b/,2,3,1
101,abych,a b ɪ x,/b/x,2,4,1
102,abychom,a b ɪ x o m,/b/x/m,3,6,1
103,abys,a b ɪ s,/b/s,2,4,1
104,abysme,a b ɪ s m ɛ,/b/sm/,3,6,1.5
105,abyste,a b ɪ s t ɛ,/b/st/,3,6,1.5
106,abíčko,a b iː tʃ k o,/b/ːtʃk/,3,8,2.5
107,acetaldehyd,a ts ɛ t a l d ɛ ɦ ɪ t,/ts/t/ld/ɦ/t,5,12,1.4
108,acetonem,a ts ɛ t o n ɛ m,/ts/t/n/m,4,9,1.25
109,acetylenu,a ts ɛ t ɪ l ɛ n u,/ts/t/l/n/,5,10,1.25
110,acetát,a ts ɛ t aː t,/ts/t/ːt,3,8,1.6666666666666667
111,ach,a x,/x,1,2,1
112,achilles,a x ɪ l ɛ s,/x/l/s,3,6,1
113,aciditu,a ts ɪ d ɪ t u,/ts/d/t/,4,8,1.3333333333333333
114,acidofilního,a ts ɪ d o f ɪ l ɲ iː ɦ o,/ts/d/f/lɲ/ːɦ/,6,14,1.6
115,acidóze,a ts ɪ d oː z ɛ,/ts/d/ːz/,4,9,1.6666666666666667
116,acyklické,a ts ɪ k l ɪ ts k ɛː,/ts/kl/tsk/ː,4,12,2
117,acyklický,a ts ɪ k l ɪ ts k iː,/ts/kl/tsk/ː,4,12,2
118,acylpyrin,a ts ɪ l p ɪ r iː n,/ts/lp/r/ːn,4,11,1.75
119,ad,a,/,1,1,N/A
120,ad,a t,/t,1,2,1
121,adam,a d a m,/d/m,2,4,1
122,adama,a d a m a,/d/m/,3,5,1
123,adamce,a d a m ts ɛ,/d/mts/,3,7,2
124,adamcem,a d a m ts ɛ m,/d/mts/m,3,8,1.6666666666666667
125,adamcovi,a d a m ts o v ɪ,/d/mts/v/,4,9,1.6666666666666667
126,adame,a d a m ɛ,/d/m/,3,5,1
127,adamec,a d a m ɛ ts,/d/m/ts,3,7,1.3333333333333333
128,adamem,a d a m ɛ m,/d/m/m,3,6,1
129,adamity,a d a m ɪ t ɪ,/d/m/t/,4,7,1
130,adamovou,a d a m o v ow,/d/m/v/w,4,8,1
131,adamová,a d a m o v aː,/d/m/v/ː,4,8,1
132,adamové,a d a m o v ɛː,/d/m/v/ː,4,8,1
133,adamu,a d a m u,/d/m/,3,5,1
134,adamče,a d a m tʃ ɛ,/d/mtʃ/,3,7,2
135,adaptabilita,a d a p t a b ɪ l ɪ t a,/d/pt/b/l/t/,6,12,1.2
136,adaptabilní,a d a p t a b ɪ l ɲ iː,/d/pt/b/lɲ/ː,5,12,1.4
137,adaptace,a d a p t a ts ɛ,/d/pt/ts/,4,9,1.6666666666666667
138,adaptaci,a d a p t a ts ɪ,/d/pt/ts/,4,9,1.6666666666666667
139,adaptací,a d a p t a ts iː,/d/pt/ts/ː,4,10,1.5
140,adaptační,a d a p t a tʃ ɲ iː,/d/pt/tʃɲ/ː,4,11,1.75
141,adaptačního,a d a p t a tʃ ɲ iː ɦ o,/d/pt/tʃɲ/ːɦ/,5,13,2
142,adaptivní,a d a p t ɪ v ɲ iː,/d/pt/vɲ/ː,4,10,1.5
143,adaptovat,a d a p t o v a t,/d/pt/v/t,4,9,1.25
144,adaptuje,a d a p t u j ɛ,/d/pt/j/,4,8,1.3333333333333333
145,adaptér,a d a p t ɛː r,/d/pt/ːr,3,8,1.6666666666666667
146,adekvátní,a d ɛ k v aː t ɲ iː,/d/kv/ːtɲ/ː,4,11,1.75
147,adekvátního,a d ɛ k v aː t ɲ iː ɦ o,/d/kv/ːtɲ/ːɦ/,5,13,2
148,adekvátně,a d ɛ k v aː t ɲ ɛ,/d/kv/ːtɲ/,4,10,2
149,adept,a d ɛ p t,/d/pt,2,5,1.5
150,adepty,a d ɛ p t ɪ,/d/pt/,3,6,1.5
151,adhezi,a d ɦ ɛ z ɪ,/dɦ/z/,3,6,1.5
152,adhezivní,a d ɦ ɛ z ɪ v ɲ iː,/dɦ/z/vɲ/ː,4,10,1.5
153,adhezní,a d ɦ ɛ z ɲ iː,/dɦ/zɲ/ː,3,8,1.6666666666666667
154,adis,a ɟ ɪ s,/ɟ/s,2,4,1
155,aditiv,a ɟ ɪ t iː f,/ɟ/t/ːf,3,7,1.3333333333333333
156,aditivní,a d ɪ t iː v ɲ iː,/d/t/ːvɲ/ː,4,10,1.5
157,adjektiva,a d j ɛ k t iː v a,/dj/kt/ːv/,4,10,2
158,adjektivum,a d j ɛ k t iː v u m,/dj/kt/ːv/m,4,11,1.75
159,adjektivum,a d j ɛ k t ɪ v u m,/dj/kt/v/m,4,10,1.5
160,administrace,a d m ɪ n ɪ s t r a ts ɛ,/dm/n/str/ts/,5,13,2
161,administraci,a d m ɪ n ɪ s t r a ts ɪ,/dm/n/str/ts/,5,13,2
162,administrativa,a d m ɪ n ɪ s t r a t iː v a,/dm/n/str/t/ːv/,6,15,1.8
163,administrativa,a d m ɪ n ɪ s t r a t ɪ v a,/dm/n/str/t/v/,6,14,1.6
164,administrativní,a d m ɪ n ɪ s t r a t iː v ɲ iː,/dm/n/str/t/ːvɲ/ː,6,17,1.8333333333333333
165,administrativní,a d m ɪ n ɪ s t r a t ɪ v ɲ iː,/dm/n/str/t/vɲ/ː,6,16,1.6666666666666667
166,administrativních,a d m ɪ n ɪ s t r a t iː v ɲ iː x,/dm/n/str/t/ːvɲ/ːx,6,18,2
167,administrativního,a d m ɪ n ɪ s t r a t iː v ɲ iː ɦ o,/dm/n/str/t/ːvɲ/ːɦ/,7,19,2
168,administrativním,a d m ɪ n ɪ s t r a t iː v ɲ iː m,/dm/n/str/t/ːvɲ/ːm,6,18,2
169,administrativními,a d m ɪ n ɪ s t r a t iː v ɲ iː m ɪ,/dm/n/str/t/ːvɲ/ːm/,7,19,2
170,administrativně,a d m ɪ n ɪ s t r a t ɪ v ɲ ɛ,/dm/n/str/t/vɲ/,6,15,1.8
171,administrativou,a d m ɪ n ɪ s t r a t ɪ v ow,/dm/n/str/t/v/w,6,15,1.5
172,administrativu,a d m ɪ n ɪ s t r a t ɪ v u,/dm/n/str/t/v/,6,14,1.6
173,administrativy,a d m ɪ n ɪ s t r a t ɪ v ɪ,/dm/n/str/t/v/,6,14,1.6
174,administrativě,a d m ɪ n ɪ s t r a t ɪ v j ɛ,/dm/n/str/t/vj/,6,15,1.8
175,administrovat,a d m ɪ n ɪ s t r o v a t,/dm/n/str/v/t,5,13,1.6
176,administrována,a d m ɪ n ɪ s t r o v aː n a,/dm/n/str/v/ːn/,6,15,1.8
177,administrátora,a d m ɪ n ɪ s t r aː t o r a,/dm/n/str/ːt/r/,6,15,1.8
178,administrátorem,a d m ɪ n ɪ s t r aː t o r ɛ m,/dm/n/str/ːt/r/m,6,16,1.6666666666666667
179,adolf,a d o l f,/d/lf,2,5,1.5
180,adolfa,a d o l f a,/d/lf/,3,6,1.5
181,adopce,a d o p ts ɛ,/d/pts/,3,7,2
182,adopci,a d o p ts ɪ,/d/pts/,3,7,2
183,adoptoval,a d o p t o v a l,/d/pt/v/l,4,9,1.25
184,adorační,a d o r a tʃ ɲ iː,/d/r/tʃɲ/ː,4,10,1.5
185,adres,a d r ɛ s,/dr/s,2,5,1.5
186,adresa,a d r ɛ s a,/dr/s/,3,6,1.5
187,adrese,a d r ɛ s ɛ,/dr/s/,3,6,1.5
188,adresnosti,a d r ɛ s n o s c ɪ,/dr/sn/sc/,4,10,2
189,adresné,a d r ɛ s n ɛː,/dr/sn/ː,3,8,1.6666666666666667
190,adresný,a d r ɛ s n iː,/dr/sn/ː,3,8,1.6666666666666667
191,adresně,a d r ɛ s ɲ ɛ,/dr/sɲ/,3,7,2
192,adresou,a d r ɛ s ow,/dr/s/w,3,7,1.3333333333333333
193,adresoval,a d r ɛ s o v a l,/dr/s/v/l,4,9,1.25
194,adresovali,a d r ɛ s o v a l ɪ,/dr/s/v/l/,5,10,1.25
195,adresovat,a d r ɛ s o v a t,/dr/s/v/t,4,9,1.25
196,adresován,a d r ɛ s o v aː n,/dr/s/v/ːn,4,10,1.5
197,adresu,a d r ɛ s u,/dr/s/,3,6,1.5
198,adresujte,a d r ɛ z ɪ j t ɛ,/dr/z/jt/,4,9,1.6666666666666667
199,adresy,a d r ɛ s ɪ,/dr/s/,3,6,1.5
200,adresát,a d r ɛ s aː t,/dr/s/ːt,3,8,1.6666666666666667
201,adresáta,a d r ɛ s aː t a,/dr/s/ːt/,4,9,1.6666666666666667
202,adresáti,a d r ɛ s aː c ɪ,/dr/s/ːc/,4,9,1.6666666666666667
203,adresátovi,a d r ɛ s aː t o v ɪ,/dr/s/ːt/v/,5,11,1.5
204,adresáty,a d r ɛ s aː t ɪ,/dr/s/ːt/,4,9,1.6666666666666667
205,adresátů,a d r ɛ s aː t uː,/dr/s/ːt/ː,4,10,1.5
206,adresátům,a d r ɛ s aː t uː m,/dr/s/ːt/ːm,4,11,1.75
207,adresáři,a d r ɛ s aː r̝ ɪ,/dr/s/ːr̝/,4,10,2
208,adresářů,a d r ɛ s aː r̝ uː,/dr/s/ːr̝/ː,4,11,1.75
209,adventní,a d v ɛ n t ɲ iː,/dv/ntɲ/ː,3,9,2
210,adventu,a d v ɛ n t u,/dv/nt/,3,7,2
211,advokacie,a d v o k a ts ɪ j ɛ,/dv/k/ts/j/,5,11,1.5
212,advokacii,a d v o k a ts ɪ ɪ,/dv/k/ts/,4,10,1.6666666666666667
213,advokát,a d v o k aː,/dv/k/ː,3,7,1.3333333333333333
214,advokát,a d v o k aː t,/dv/k/ːt,3,8,1.6666666666666667
215,advokáta,a d v o k aː t a,/dv/k/ːt/,4,9,1.6666666666666667
216,advokátech,a d v o k aː t ɛ x,/dv/k/ːt/x,4,10,1.5
217,advokátem,a d v o k aː t ɛ m,/dv/k/ːt/m,4,10,1.5
218,advokáti,a d v o k aː c ɪ,/dv/k/ːc/,4,9,1.6666666666666667
219,advokátní,a d v o k aː t ɲ iː,/dv/k/ːtɲ/ː,4,11,1.75
220,advokátních,a d v o k aː t ɲ iː x,/dv/k/ːtɲ/ːx,4,12,2
221,advokátního,a d v o k aː t ɲ iː ɦ o,/dv/k/ːtɲ/ːɦ/,5,13,2
222,advokátovi,a d v o k aː t o v ɪ,/dv/k/ːt/v/,5,11,1.5
223,advokáty,a d v o k aː t ɪ,/dv/k/ːt/,4,9,1.6666666666666667
224,advokátů,a d v o k aː t uː,/dv/k/ːt/ː,4,10,1.5
225,advokátům,a d v o k aː t uː m,/dv/k/ːt/ːm,4,11,1.75
226,adámka,a d aː m k a,/d/ːmk/,3,7,2
227,adámkovou,a d aː m k o v ow,/d/ːmk/v/w,4,10,1.5
228,adámková,a d aː m k o v aː,/d/ːmk/v/ː,4,10,1.5
229,adámkové,a d aː m k o v ɛː,/d/ːmk/v/ː,4,10,1.5
230,aerobní,a ɛ r o b ɲ iː,/r/bɲ/ː,3,8,1.3333333333333333
231,aerodynamických,a ɛ r o d ɪ n a m ɪ ts k iː x,/r/d/n/m/tsk/ːx,6,16,1.5
232,aerolinie,a ɛ r o l ɪ n ɪ j ɛ,/r/l/n/j/,5,10,1
233,aerolinií,a ɛ r o l ɪ n ɪ j iː,/r/l/n/j/ː,5,11,1
234,aeroliniích,a ɛ r o l ɪ n ɪ j iː x,/r/l/n/j/ːx,5,12,1.2
235,aeroplán,a ɛ r o p l aː n,/r/pl/ːn,3,9,1.6666666666666667
236,aerospace,a ɛ r o s p a ts ɛ,/r/sp/ts/,4,10,1.6666666666666667
237,afghánistán,a v ɡ aː n ɪ s t aː n,/vɡ/ːn/st/ːn,4,12,2
238,afghánistánu,a v ɡ aː n ɪ s t aː n u,/vɡ/ːn/st/ːn/,5,13,2
239,afghánské,a v ɡ aː n s k ɛː,/vɡ/ːnsk/ː,3,10,2.3333333333333335
240,afghánských,a v ɡ aː n s k iː x,/vɡ/ːnsk/ːx,3,11,2.6666666666666665
241,afinitu,a f ɪ n ɪ t u,/f/n/t/,4,7,1
242,africe,a f r ɪ ts ɛ,/fr/ts/,3,7,2
243,africkou,a f r ɪ ts k ow,/fr/tsk/w,3,9,2
244,africká,a f r ɪ ts k aː,/fr/tsk/ː,3,9,2
245,africké,a f r ɪ ts k ɛː,/fr/tsk/ː,3,9,2
246,afrického,a f r ɪ ts k ɛː ɦ o,/fr/tsk/ːɦ/,4,11,2.3333333333333335
247,africkém,a f r ɪ ts k ɛː m,/fr/tsk/ːm,3,10,2.3333333333333335
248,africkému,a f r ɪ ts k ɛː m u,/fr/tsk/ːm/,4,11,2.3333333333333335
249,africký,a f r ɪ ts k iː,/fr/tsk/ː,3,9,2
250,afrických,a f r ɪ ts k iː x,/fr/tsk/ːx,3,10,2.3333333333333335
251,africkým,a f r ɪ ts k iː m,/fr/tsk/ːm,3,10,2.3333333333333335
252,africkými,a f r ɪ ts k iː m ɪ,/fr/tsk/ːm/,4,11,2.3333333333333335
253,afrika,a f r ɪ k a,/fr/k/,3,6,1.5
254,afrikou,a f r ɪ k ow,/fr/k/w,3,7,1.3333333333333333
255,afriku,a f r ɪ k u,/fr/k/,3,6,1.5
256,afriky,a f r ɪ k ɪ,/fr/k/,3,6,1.5
257,afričany,a f r ɪ tʃ a n ɪ,/fr/tʃ/n/,4,9,1.6666666666666667
258,afričané,a f r ɪ tʃ a n ɛː,/fr/tʃ/n/ː,4,10,1.5
259,afričanů,a f r ɪ tʃ a n uː,/fr/tʃ/n/ː,4,10,1.5
260,afričanům,a f r ɪ tʃ a n uː m,/fr/tʃ/n/ːm,4,11,1.75
261,afér,a f ɛː r,/f/ːr,2,5,1.5
262,aféra,a f ɛː r a,/f/ːr/,3,6,1.5
263,aférou,a f ɛː r ow,/f/ːr/w,3,7,1.3333333333333333
264,aféru,a f ɛː r u,/f/ːr/,3,6,1.5
265,aféry,a f ɛː r ɪ,/f/ːr/,3,6,1.5
266,aférách,a f ɛː r aː x,/f/ːr/ːx,3,8,1.6666666666666667
267,aféře,a f ɛː r̝ ɛ,/f/ːr̝/,3,7,2
268,agend,a ɡ ɛ n t,/ɡ/nt,2,5,1.5
269,agenda,a ɡ ɛ n d a,/ɡ/nd/,3,6,1.5
270,agendou,a ɡ ɛ n d ow,/ɡ/nd/w,3,7,1.3333333333333333
271,agendu,a ɡ ɛ n d u,/ɡ/nd/,3,6,1.5
272,agendy,a ɡ ɛ n d ɪ,/ɡ/nd/,3,6,1.5
273,agendě,a ɡ ɛ n ɟ ɛ,/ɡ/nɟ/,3,6,1.5
274,agent,a ɡ ɛ n,/ɡ/n,2,4,1
275,agent,a ɡ ɛ n t,/ɡ/nt,2,5,1.5
276,agenta,a ɡ ɛ n t a,/ɡ/nt/,3,6,1.5
277,agentem,a ɡ ɛ n t ɛ m,/ɡ/nt/m,3,7,1.3333333333333333
278,agenti,a ɡ ɛ n t ɪ,/ɡ/nt/,3,6,1.5
279,agentur,a ɡ ɛ n t u r,/ɡ/nt/r,3,7,1.3333333333333333
280,agentura,a ɡ ɛ n t u r a,/ɡ/nt/r/,4,8,1.3333333333333333
281,agenturami,a ɡ ɛ n t u r a m ɪ,/ɡ/nt/r/m/,5,10,1.25
282,agenturní,a ɡ ɛ n t u r ɲ iː,/ɡ/nt/rɲ/ː,4,10,1.5
283,agenturou,a ɡ ɛ n t u r ow,/ɡ/nt/r/w,4,9,1.25
284,agenturu,a ɡ ɛ n t u r u,/ɡ/nt/r/,4,8,1.3333333333333333
285,agentury,a ɡ ɛ n t u r ɪ,/ɡ/nt/r/,4,8,1.3333333333333333
286,agenturách,a ɡ ɛ n t u r aː x,/ɡ/nt/r/ːx,4,10,1.5
287,agentuře,a ɡ ɛ n t u r̝ ɛ,/ɡ/nt/r̝/,4,9,1.6666666666666667
288,agentů,a ɡ ɛ n t uː,/ɡ/nt/ː,3,7,1.3333333333333333
289,aglomerace,a ɡ l o m ɛ r a ts ɛ,/ɡl/m/r/ts/,5,11,1.5
290,aglomeraci,a ɡ l o m ɛ r a ts ɪ,/ɡl/m/r/ts/,5,11,1.5
291,aglomerací,a ɡ l o m ɛ r a ts iː,/ɡl/m/r/ts/ː,5,12,1.4
292,aglomeracích,a ɡ l o m ɛ r a ts iː x,/ɡl/m/r/ts/ːx,5,13,1.6
293,agonii,a ɡ o n ɪ j ɪ,/ɡ/n/j/,4,7,1
294,agregátní,a ɡ r ɛ ɡ aː t ɲ iː,/ɡr/ɡ/ːtɲ/ː,4,11,1.75
295,agregáty,a ɡ r ɛ ɡ aː t ɪ,/ɡr/ɡ/ːt/,4,9,1.6666666666666667
296,agregátů,a ɡ r ɛ ɡ aː t uː,/ɡr/ɡ/ːt/ː,4,10,1.5
297,agrese,a ɡ r ɛ s ɛ,/ɡr/s/,3,6,1.5
298,agresi,a ɡ r ɛ s ɪ,/ɡr/s/,3,6,1.5
299,agresivitě,a ɡ r ɛ s ɪ v ɪ c ɛ,/ɡr/s/v/c/,5,10,1.25
300,agresivní,a ɡ r ɛ s iː v ɲ iː,/ɡr/s/ːvɲ/ː,4,11,1.75
301,agresivní,a ɡ r ɛ s ɪ v ɲ iː,/ɡr/s/vɲ/ː,4,10,1.5
302,agresivního,a ɡ r ɛ s ɪ v ɲ iː ɦ o,/ɡr/s/vɲ/ːɦ/,5,12,1.75
303,agresivním,a ɡ r ɛ s ɪ v ɲ iː m,/ɡr/s/vɲ/ːm,4,11,1.75
304,agresivními,a ɡ r ɛ s ɪ v ɲ iː m ɪ,/ɡr/s/vɲ/ːm/,5,12,1.75
305,agresivnímu,a ɡ r ɛ s ɪ v ɲ iː m u,/ɡr/s/vɲ/ːm/,5,12,1.75
306,agresivně,a ɡ r ɛ s ɪ v ɲ ɛ,/ɡr/s/vɲ/,4,9,1.6666666666666667
307,agresor,a ɡ r ɛ s o r,/ɡr/s/r,3,7,1.3333333333333333
308,agresí,a ɡ r ɛ s iː,/ɡr/s/ː,3,7,1.3333333333333333
309,agrofert,a ɡ r o f ɛ r,/ɡr/f/r,3,7,1.3333333333333333
310,agrofert,a ɡ r o f ɛ r t,/ɡr/f/rt,3,8,1.6666666666666667
311,agrofertu,a ɡ r o f ɛ r t u,/ɡr/f/rt/,4,9,1.6666666666666667
312,agrolesnictví,a ɡ r o l ɛ s ɲ ɪ ts t v iː,/ɡr/l/sɲ/tstv/ː,5,15,2
313,agrární,a ɡ r aː r ɲ iː,/ɡr/ːrɲ/ː,3,9,2
314,agrárních,a ɡ r aː r ɲ iː x,/ɡr/ːrɲ/ːx,3,10,2.3333333333333335
315,agrárního,a ɡ r aː r ɲ iː ɦ o,/ɡr/ːrɲ/ːɦ/,4,11,2.3333333333333335
316,agónie,a ɡ oː n ɪ j ɛ,/ɡ/ːn/j/,4,8,1.3333333333333333
317,ah,ə,/,1,1,N/A
318,aha,a ɦ a,/ɦ/,2,3,1
319,ahm,ə m,/m,1,2,1
320,ahoj,a ɦ o j,/ɦ/j,2,4,1
321,aids,a j ts,/jts,1,4,3
322,aids,ɛ j ts,/jts,1,4,3
323,air,ɛ j r,/jr,1,3,2
