,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
57,bày,ɓ a˨˩ j,ɓ/˨˩j,1,5,2
58,bác,ɓ aː˦˥,ɓ/ː˦˥,1,5,2
59,bác,ɓ aː˦˥ k̚,ɓ/ː˦˥k̚,1,7,3
60,bán,ɓ aː˦˥ ŋ,ɓ/ː˦˥ŋ,1,6,2.5
61,bán,ɓ aː˨˦ n,ɓ/ː˨˦n,1,6,2.5
62,bánh,ɓ a˦˥ n,ɓ/˦˥n,1,5,2
63,bánh,ɓ a˨˦ ɲ,ɓ/˨˦ɲ,1,5,2
64,báo,ɓ aː˦˥ w,ɓ/ː˦˥w,1,6,2.5
65,báo,ɓ aː˨˦ w,ɓ/ː˨˦w,1,6,2.5
66,bát,ɓ aː˦˥,ɓ/ː˦˥,1,5,2
67,bát,ɓ aː˦˥ k̚,ɓ/ː˦˥k̚,1,7,3
68,bát,ɓ aː˦˥ t̚,ɓ/ː˦˥t̚,1,7,3
69,bây,ɓ ə˨˨ j,ɓ/˨˨j,1,5,2
70,bè,ɓ ɛː˨˨,ɓ/ː˨˨,1,5,2
71,bè,ɓ ɛː˨˩,ɓ/ː˨˩,1,5,2
72,bé,ɓ ɛː˦˥,ɓ/ː˦˥,1,5,2
73,bé,ɓ ɛː˨˦,ɓ/ː˨˦,1,5,2
74,bê,ɓ eː˨˨,ɓ/ː˨˨,1,5,2
75,bên,ɓ eː˨˨ n,ɓ/ː˨˨n,1,6,2.5
76,bên,ɓ əː˨˨ n,ɓ/ː˨˨n,1,6,2.5
77,bình,ɓ i˨˨ ɲ,ɓ/˨˨ɲ,1,5,2
78,bình,ɓ ɨ˨˩ n,ɓ/˨˩n,1,5,2
79,bí,ɓ iː˨˦,ɓ/ː˨˦,1,5,2
80,bí,ɓ i˦˥,ɓ/˦˥,1,4,1.5
81,bò,ɓ ɔː˨˨,ɓ/ː˨˨,1,5,2
82,bò,ɓ ɔː˨˩,ɓ/ː˨˩,1,5,2
83,bó,ɓ ɔː˦˥,ɓ/ː˦˥,1,5,2
84,bó,ɓ ɔː˨˦,ɓ/ː˨˦,1,5,2
85,bóc,ɓ ɔ˦˥ kp,ɓ/˦˥kp,1,6,2.5
86,bói,ɓ ɔː˦˥ j,ɓ/ː˦˥j,1,6,2.5
87,bói,ɓ ɔː˨˦ j,ɓ/ː˨˦j,1,6,2.5
88,bóp,ɓ ɔː˦˥,ɓ/ː˦˥,1,5,2
89,bóp,ɓ ɔː˦˥ p̚,ɓ/ː˦˥p̚,1,7,3
90,bông,ɓ o˨˨ ŋm,ɓ/˨˨ŋm,1,6,2.5
91,bông,ɓ ɔ˨˨ ŋm,ɓ/˨˨ŋm,1,6,2.5
92,bùn,ɓ uː˨˨ n,ɓ/ː˨˨n,1,6,2.5
93,bùn,ɓ u˨˩ ŋm,ɓ/˨˩ŋm,1,6,2.5
94,búi,ɓ uː˨˦ j,ɓ/ː˨˦j,1,6,2.5
95,búi,ɓ u˦˥ j,ɓ/˦˥j,1,5,2
96,búp,ɓ uː˦˥,ɓ/ː˦˥,1,5,2
97,búp,ɓ uː˦˥ p̚,ɓ/ː˦˥p̚,1,7,3
98,búp,ɓ ɨ˦˥ p̚,ɓ/˦˥p̚,1,6,2.5
99,bút,ɓ uː˦˥,ɓ/ː˦˥,1,5,2
100,bút,ɓ uː˦˥ t̚,ɓ/ː˦˥t̚,1,7,3
101,bút,ɓ u˦˥ kp,ɓ/˦˥kp,1,6,2.5
102,bước,ɓ ɨə˦˥,ɓ/˦˥,1,5,1.5
103,bước,ɓ ɨə˦˥ k̚,ɓ/˦˥k̚,1,7,2.5
104,bước,ɓ ɨː˦˥,ɓ/ː˦˥,1,5,2
105,bước,ɓ ɨː˦˥ k̚,ɓ/ː˦˥k̚,1,7,3
106,bạc,ɓ aː˨˩,ɓ/ː˨˩,1,5,2
107,bạc,ɓ aː˨˩ k̚,ɓ/ː˨˩k̚,1,7,3
108,bạc,ɓ aː˨˩˨ k̚,ɓ/ː˨˩˨k̚,1,8,3.5
109,bại,ɓ aː˨˩ˀ j,ɓ/ː˨˩ˀj,1,7,3
110,bại,ɓ aː˨˩˨ j,ɓ/ː˨˩˨j,1,7,3
111,bạn,ɓ aː˨˩ˀ n,ɓ/ː˨˩ˀn,1,7,3
112,bạn,ɓ aː˨˩˨ ŋ,ɓ/ː˨˩˨ŋ,1,7,3
113,bản,ɓ aː˨˩˦ ŋ,ɓ/ː˨˩˦ŋ,1,7,3
114,bản,ɓ aː˨˩˨ n,ɓ/ː˨˩˨n,1,7,3
115,bảo,ɓ aː˨˩˦ w,ɓ/ː˨˩˦w,1,7,3
116,bảo,ɓ aː˨˩˨ w,ɓ/ː˨˩˨w,1,7,3
117,bấc,ɓ ə˦˥,ɓ/˦˥,1,4,1.5
118,bấc,ɓ ə˦˥ k̚,ɓ/˦˥k̚,1,6,2.5
119,bất,ɓ ə˦˥,ɓ/˦˥,1,4,1.5
120,bất,ɓ ə˦˥ k̚,ɓ/˦˥k̚,1,6,2.5
121,bất,ɓ ə˦˥ t̚,ɓ/˦˥t̚,1,6,2.5
122,bấy,ɓ ə˦˥ j,ɓ/˦˥j,1,5,2
123,bấy,ɓ ə˨˦ j,ɓ/˨˦j,1,5,2
124,bần,ɓ ə˨˨ n,ɓ/˨˨n,1,5,2
125,bần,ɓ ə˨˩ ŋ,ɓ/˨˩ŋ,1,5,2
126,bầu,ɓ ə˨˨ w,ɓ/˨˨w,1,5,2
127,bầu,ɓ ə˨˩ w,ɓ/˨˩w,1,5,2
128,bầy,ɓ ə˨˨ j,ɓ/˨˨j,1,5,2
129,bầy,ɓ ə˨˩ j,ɓ/˨˩j,1,5,2
130,bẩm,ɓ ə˨˩˦ m,ɓ/˨˩˦m,1,6,2.5
131,bẩm,ɓ ə˨˩˨ m,ɓ/˨˩˨m,1,6,2.5
132,bẩn,ɓ ə˨˩˦ ŋ,ɓ/˨˩˦ŋ,1,6,2.5
133,bẩn,ɓ ə˨˩˨ n,ɓ/˨˩˨n,1,6,2.5
134,bận,ɓ ə˨˩ˀ n,ɓ/˨˩ˀn,1,6,2.5
135,bận,ɓ ə˨˩˨ ŋ,ɓ/˨˩˨ŋ,1,6,2.5
136,bật,ɓ ə˨˩ t̚,ɓ/˨˩t̚,1,6,2.5
137,bật,ɓ ə˨˩˨,ɓ/˨˩˨,1,5,2
138,bật,ɓ ə˨˩˨ k̚,ɓ/˨˩˨k̚,1,7,3
139,bắc,ɓ a˦˥,ɓ/˦˥,1,4,1.5
140,bắc,ɓ a˦˥ k̚,ɓ/˦˥k̚,1,6,2.5
141,bắt,ɓ a˦˥,ɓ/˦˥,1,4,1.5
142,bắt,ɓ a˦˥ k̚,ɓ/˦˥k̚,1,6,2.5
143,bắt,ɓ a˦˥ t̚,ɓ/˦˥t̚,1,6,2.5
144,bằng,ɓ a˨˨ ŋ,ɓ/˨˨ŋ,1,5,2
145,bằng,ɓ a˨˩ ŋ,ɓ/˨˩ŋ,1,5,2
146,bẹp,ɓ ɛː˨˩ p̚,ɓ/ː˨˩p̚,1,7,3
147,bẹp,ɓ ɛː˨˩˨,ɓ/ː˨˩˨,1,6,2.5
148,bẹp,ɓ ɛː˨˩˨ p̚,ɓ/ː˨˩˨p̚,1,8,3.5
149,bến,ɓ eː˨˦ n,ɓ/ː˨˦n,1,6,2.5
150,bến,ɓ əː˦˥ n,ɓ/ː˦˥n,1,6,2.5
151,bệnh,ɓ e˨˩ˀ ɲ,ɓ/˨˩ˀɲ,1,6,2.5
152,bệnh,ɓ əː˨˩˨ n,ɓ/ː˨˩˨n,1,7,3
153,bị,ɓ iː˨˩ˀ,ɓ/ː˨˩ˀ,1,6,2.5
154,bị,ɓ i˨˩˨,ɓ/˨˩˨,1,5,2
155,bịt,ɓ iː˨˩,ɓ/ː˨˩,1,5,2
156,bịt,ɓ iː˨˩ t̚,ɓ/ː˨˩t̚,1,7,3
157,bịt,ɓ ɨ˨˩˨ t̚,ɓ/˨˩˨t̚,1,7,3
158,bọn,ɓ ɔː˨˩ˀ n,ɓ/ː˨˩ˀn,1,7,3
159,bọn,ɓ ɔː˨˩˨ ŋ,ɓ/ː˨˩˨ŋ,1,7,3
160,bỏ,ɓ ɔː˨˩˦,ɓ/ː˨˩˦,1,6,2.5
161,bỏ,ɓ ɔː˨˩˨,ɓ/ː˨˩˨,1,6,2.5
162,bỏng,ɓ ɔ˨˩˦ ŋm,ɓ/˨˩˦ŋm,1,7,3
163,bỏng,ɓ ɔ˨˩˨ ŋm,ɓ/˨˩˨ŋm,1,7,3
164,bố,ɓ oː˦˥,ɓ/ː˦˥,1,5,2
165,bố,ɓ oː˨˦,ɓ/ː˨˦,1,5,2
166,bốc,ɓ o˦˥ kp,ɓ/˦˥kp,1,6,2.5
167,bốc,ɓ ɔ˦˥ kp,ɓ/˦˥kp,1,6,2.5
168,bối,ɓ oː˦˥ j,ɓ/ː˦˥j,1,6,2.5
169,bối,ɓ oː˨˦ j,ɓ/ː˨˦j,1,6,2.5
170,bốn,ɓ oː˨˦ n,ɓ/ː˨˦n,1,6,2.5
171,bốn,ɓ o˦˥ ŋ,ɓ/˦˥ŋ,1,5,2
172,bồ,ɓ oː˨˨,ɓ/ː˨˨,1,5,2
173,bồ,ɓ oː˨˩,ɓ/ː˨˩,1,5,2
174,bồng,ɓ o˨˨ ŋm,ɓ/˨˨ŋm,1,6,2.5
175,bồng,ɓ ɔ˨˩ ŋm,ɓ/˨˩ŋm,1,6,2.5
176,bỗng,ɓ o˨ˀ˥ ŋm,ɓ/˨ˀ˥ŋm,1,7,3
177,bỗng,ɓ ɔ˨˩˦ ŋm,ɓ/˨˩˦ŋm,1,7,3
178,bộ,ɓ oː˨˩ˀ,ɓ/ː˨˩ˀ,1,6,2.5
179,bộ,ɓ oː˨˩˨,ɓ/ː˨˩˨,1,6,2.5
180,bội,ɓ oː˨˩ˀ j,ɓ/ː˨˩ˀj,1,7,3
181,bội,ɓ oː˨˩˨ j,ɓ/ː˨˩˨j,1,7,3
182,bộp,ɓ oː˨˩,ɓ/ː˨˩,1,5,2
183,bộp,ɓ oː˨˩ p̚,ɓ/ː˨˩p̚,1,7,3
184,bộp,ɓ oː˨˩˨ p̚,ɓ/ː˨˩˨p̚,1,8,3.5
185,bớt,ɓ əː˦˥,ɓ/ː˦˥,1,5,2
186,bớt,ɓ əː˦˥ k̚,ɓ/ː˦˥k̚,1,7,3
187,bớt,ɓ əː˦˥ t̚,ɓ/ː˦˥t̚,1,7,3
188,bờ,ɓ əː˨˨,ɓ/ː˨˨,1,5,2
189,bờ,ɓ əː˨˩,ɓ/ː˨˩,1,5,2
190,bởi,ɓ əː˨˩˦ j,ɓ/ː˨˩˦j,1,7,3
191,bởi,ɓ əː˨˩˨ j,ɓ/ː˨˩˨j,1,7,3
192,bụi,ɓ uː˨˩ˀ j,ɓ/ː˨˩ˀj,1,7,3
193,bụi,ɓ u˨˩˨ j,ɓ/˨˩˨j,1,6,2.5
194,bụng,ɓ u˨˩ˀ ŋm,ɓ/˨˩ˀŋm,1,7,3
195,bụng,ɓ u˨˩˨ ŋm,ɓ/˨˩˨ŋm,1,7,3
196,bủn,ɓ uː˨˩˨ n,ɓ/ː˨˩˨n,1,7,3
197,bủn,ɓ u˨˩˦ ŋm,ɓ/˨˩˦ŋm,1,7,3
198,bức,ɓ ɨ˦˥,ɓ/˦˥,1,4,1.5
199,bức,ɓ ɨ˦˥ k̚,ɓ/˦˥k̚,1,6,2.5
200,bứt,ɓ ɨ˦˥,ɓ/˦˥,1,4,1.5
201,bứt,ɓ ɨ˦˥ k̚,ɓ/˦˥k̚,1,6,2.5
202,bứt,ɓ ɨ˦˥ t̚,ɓ/˦˥t̚,1,6,2.5
203,bừa,ɓ ɨə˨˨,ɓ/˨˨,1,5,1.5
204,bừa,ɓ ɨə˨˩,ɓ/˨˩,1,5,1.5
205,bữa,ɓ ɨə˨ˀ˥,ɓ/˨ˀ˥,1,6,2
206,bữa,ɓ ɨə˨˩˦,ɓ/˨˩˦,1,6,2
207,bực,ɓ ɨ˨˩ k̚,ɓ/˨˩k̚,1,6,2.5
208,bực,ɓ ɨ˨˩˨,ɓ/˨˩˨,1,5,2
209,bực,ɓ ɨ˨˩˨ k̚,ɓ/˨˩˨k̚,1,7,3
210,ca,k aː˨˨,k/ː˨˨,1,5,2
211,can,k aː˨˨ n,k/ː˨˨n,1,6,2.5
212,can,k aː˨˨ ŋ,k/ː˨˨ŋ,1,6,2.5
213,cao,k aː˨˨ w,k/ː˨˨w,1,6,2.5
214,cha,c aː˨˨,c/ː˨˨,1,5,2
215,cha,tɕ aː˨˨,tɕ/ː˨˨,1,6,2.5
216,che,c ɛː˨˨,c/ː˨˨,1,5,2
217,che,tɕ ɛː˨˨,tɕ/ː˨˨,1,6,2.5
218,chen,c ɛː˨˨ ŋ,c/ː˨˨ŋ,1,6,2.5
219,chen,tɕ ɛː˨˨ n,tɕ/ː˨˨n,1,7,3
220,chi,c i˨˨,c/˨˨,1,4,1.5
221,chi,tɕ iː˨˨,tɕ/ː˨˨,1,6,2.5
222,chia,c iə˨˨,c/˨˨,1,5,1.5
223,chia,tɕ iə˨˨,tɕ/˨˨,1,6,2
224,chim,c i˨˨ m,c/˨˨m,1,5,2
225,chim,tɕ iː˨˨ m,tɕ/ː˨˨m,1,7,3
226,chinh,c ɨ˨˨ n,c/˨˨n,1,5,2
227,chinh,tɕ i˨˨ ɲ,tɕ/˨˨ɲ,1,6,2.5
228,chiêu,c iː˨˨ w,c/ː˨˨w,1,6,2.5
229,chiêu,tɕ iə˨˨ w,tɕ/˨˨w,1,7,2.5
230,chiếc,c iː˦˥,c/ː˦˥,1,5,2
231,chiếc,c iː˦˥ k̚,c/ː˦˥k̚,1,7,3
232,chiếc,tɕ iə˦˥,tɕ/˦˥,1,6,2
233,chiếc,tɕ iə˦˥ k̚,tɕ/˦˥k̚,1,8,3
234,chiến,c iː˦˥ ŋ,c/ː˦˥ŋ,1,6,2.5
235,chiến,tɕ iə˨˦ n,tɕ/˨˦n,1,7,2.5
236,chiếu,c iː˦˥ w,c/ː˦˥w,1,6,2.5
237,chiếu,tɕ iə˨˦ w,tɕ/˨˦w,1,7,2.5
238,chiều,c iː˨˩ w,c/ː˨˩w,1,6,2.5
239,chiều,tɕ iə˨˨ w,tɕ/˨˨w,1,7,2.5
240,cho,c ɔː˨˨,c/ː˨˨,1,5,2
241,cho,tɕ ɔː˨˨,tɕ/ː˨˨,1,6,2.5
242,choàng,c w aː˨˩ ŋ,cw/ː˨˩ŋ,1,7,3
243,choàng,tɕ w aː˨˨ ŋ,tɕw/ː˨˨ŋ,1,8,3.5
244,chu,c u˨˨,c/˨˨,1,4,1.5
245,chu,tɕ uː˨˨,tɕ/ː˨˨,1,6,2.5
246,chung,c u˨˨ ŋm,c/˨˨ŋm,1,6,2.5
247,chung,tɕ u˨˨ ŋm,tɕ/˨˨ŋm,1,7,3
248,chuyến,c w iː˦˥ ŋ,cw/ː˦˥ŋ,1,7,3
249,chuyến,tɕ w iə˨˦ n,tɕw/˨˦n,1,8,3
250,chuyển,c w iː˨˩˦ ŋ,cw/ː˨˩˦ŋ,1,8,3.5
251,chuyển,tɕ w iə˨˩˨ n,tɕw/˨˩˨n,1,9,3.5
252,chuyện,c w iː˨˩˨ ŋ,cw/ː˨˩˨ŋ,1,8,3.5
253,chuyện,tɕ w iə˨˩ˀ n,tɕw/˨˩ˀn,1,9,3.5
254,chuông,c uː˨˨ ŋ,c/ː˨˨ŋ,1,6,2.5
255,chuông,tɕ uə˨˨ ŋ,tɕ/˨˨ŋ,1,7,2.5
256,chuẩn,c w ə˨˩˦ ŋ,cw/˨˩˦ŋ,1,7,3
257,chuẩn,tɕ w ə˨˩˨ n,tɕw/˨˩˨n,1,8,3.5
258,chàng,c aː˨˩ ŋ,c/ː˨˩ŋ,1,6,2.5
259,chàng,tɕ aː˨˨ ŋ,tɕ/ː˨˨ŋ,1,7,3
260,chào,c aː˨˩ w,c/ː˨˩w,1,6,2.5
261,chào,tɕ aː˨˨ w,tɕ/ː˨˨w,1,7,3
262,chán,c aː˦˥ ŋ,c/ː˦˥ŋ,1,6,2.5
263,chán,tɕ aː˨˦ n,tɕ/ː˨˦n,1,7,3
264,cháo,c aː˦˥ w,c/ː˦˥w,1,6,2.5
265,cháo,tɕ aː˨˦ w,tɕ/ː˨˦w,1,7,3
266,cháu,c a˦˥ w,c/˦˥w,1,5,2
267,cháu,tɕ a˨˦ w,tɕ/˨˦w,1,6,2.5
268,cháy,c a˦˥ j,c/˦˥j,1,5,2
269,cháy,tɕ a˨˦ j,tɕ/˨˦j,1,6,2.5
270,chân,c ə˨˨ ŋ,c/˨˨ŋ,1,5,2
271,chân,tɕ ə˨˨ n,tɕ/˨˨n,1,6,2.5
272,chè,c ɛː˨˩,c/ː˨˩,1,5,2
273,chè,tɕ ɛː˨˨,tɕ/ː˨˨,1,6,2.5
274,chèo,c ɛː˨˩ w,c/ː˨˩w,1,6,2.5
275,chèo,tɕ ɛː˨˨ w,tɕ/ː˨˨w,1,7,3
276,chép,c ɛː˦˥ p̚,c/ː˦˥p̚,1,7,3
277,chép,tɕ ɛː˦˥,tɕ/ː˦˥,1,6,2.5
278,chép,tɕ ɛː˦˥ p̚,tɕ/ː˦˥p̚,1,8,3.5
279,chênh,c əː˨˨ n,c/ː˨˨n,1,6,2.5
280,chênh,tɕ e˨˨ ɲ,tɕ/˨˨ɲ,1,6,2.5
281,chìm,c i˨˩ m,c/˨˩m,1,5,2
282,chìm,tɕ iː˨˨ m,tɕ/ː˨˨m,1,7,3
283,chí,c i˦˥,c/˦˥,1,4,1.5
284,chí,tɕ iː˨˦,tɕ/ː˨˦,1,6,2.5
285,chín,c ɨ˦˥ n,c/˦˥n,1,5,2
286,chín,tɕ iː˨˦ n,tɕ/ː˨˦n,1,7,3
287,chính,c ɨ˦˥ n,c/˦˥n,1,5,2
288,chính,tɕ i˨˦ ɲ,tɕ/˨˦ɲ,1,6,2.5
289,chó,c ɔː˦˥,c/ː˦˥,1,5,2
290,chó,tɕ ɔː˨˦,tɕ/ː˨˦,1,6,2.5
291,chóc,c ɔ˦˥ kp,c/˦˥kp,1,6,2.5
292,chóc,tɕ ɔ˦˥ kp,tɕ/˦˥kp,1,7,3
293,chóng,c ɔ˦˥ ŋm,c/˦˥ŋm,1,6,2.5
294,chóng,tɕ ɔ˨˦ ŋm,tɕ/˨˦ŋm,1,7,3
295,chông,c ɔ˨˨ ŋm,c/˨˨ŋm,1,6,2.5
296,chông,tɕ o˨˨ ŋm,tɕ/˨˨ŋm,1,7,3
297,chùa,c uə˨˩,c/˨˩,1,5,1.5
298,chùa,tɕ uə˨˨,tɕ/˨˨,1,6,2
299,chùm,c ɨ˨˩ m,c/˨˩m,1,5,2
300,chùm,tɕ uː˨˨ m,tɕ/ː˨˨m,1,7,3
301,chú,c u˦˥,c/˦˥,1,4,1.5
302,chú,tɕ uː˨˦,tɕ/ː˨˦,1,6,2.5
303,chúa,c uə˦˥,c/˦˥,1,5,1.5
304,chúa,tɕ uə˨˦,tɕ/˨˦,1,6,2
305,chúc,c u˦˥ kp,c/˦˥kp,1,6,2.5
306,chúc,tɕ u˦˥ kp,tɕ/˦˥kp,1,7,3
307,chúng,c u˦˥ ŋm,c/˦˥ŋm,1,6,2.5
308,chúng,tɕ u˨˦ ŋm,tɕ/˨˦ŋm,1,7,3
309,chút,c u˦˥ kp,c/˦˥kp,1,6,2.5
310,chút,tɕ uː˦˥,tɕ/ː˦˥,1,6,2.5
311,chút,tɕ uː˦˥ t̚,tɕ/ː˦˥t̚,1,8,3.5
312,chăm,c a˨˨ m,c/˨˨m,1,5,2
313,chăm,tɕ a˨˨ m,tɕ/˨˨m,1,6,2.5
314,chăn,c a˨˨ ŋ,c/˨˨ŋ,1,5,2
315,chăn,tɕ a˨˨ n,tɕ/˨˨n,1,6,2.5
316,chăng,c a˨˨ ŋ,c/˨˨ŋ,1,5,2
317,chăng,tɕ a˨˨ ŋ,tɕ/˨˨ŋ,1,6,2.5
318,chơi,c əː˨˨ j,c/ː˨˨j,1,6,2.5
319,chơi,tɕ əː˨˨ j,tɕ/ː˨˨j,1,7,3
320,chưa,c ɨə˨˨,c/˨˨,1,5,1.5
321,chưa,tɕ ɨə˨˨,tɕ/˨˨,1,6,2
322,chạm,c aː˨˩˨ m,c/ː˨˩˨m,1,7,3
323,chạm,tɕ aː˨˩ˀ m,tɕ/ː˨˩ˀm,1,8,3.5
324,chạnh,c a˨˩˨ n,c/˨˩˨n,1,6,2.5
325,chạnh,tɕ a˨˩ˀ ɲ,tɕ/˨˩ˀɲ,1,7,3
326,chạy,c a˨˩˨ j,c/˨˩˨j,1,6,2.5
327,chạy,tɕ a˨˩ˀ j,tɕ/˨˩ˀj,1,7,3
328,chả,c aː˨˩˦,c/ː˨˩˦,1,6,2.5
329,chả,tɕ aː˨˩˨,tɕ/ː˨˩˨,1,7,3
330,chảy,c a˨˩˦ j,c/˨˩˦j,1,6,2.5
331,chảy,tɕ a˨˩˨ j,tɕ/˨˩˨j,1,7,3
332,chấm,c ə˦˥ m,c/˦˥m,1,5,2
333,chấm,tɕ ə˨˦ m,tɕ/˨˦m,1,6,2.5
334,chấp,c ə˦˥ p̚,c/˦˥p̚,1,6,2.5
335,chấp,tɕ ə˦˥,tɕ/˦˥,1,5,2
336,chấp,tɕ ə˦˥ p̚,tɕ/˦˥p̚,1,7,3
337,chất,c ə˦˥,c/˦˥,1,4,1.5
338,chất,c ə˦˥ k̚,c/˦˥k̚,1,6,2.5
339,chất,tɕ ə˦˥ t̚,tɕ/˦˥t̚,1,7,3
340,chậm,c ə˨˩˨ m,c/˨˩˨m,1,6,2.5
341,chậm,tɕ ə˨˩ˀ m,tɕ/˨˩ˀm,1,7,3
342,chập,c ə˨˩˨ p̚,c/˨˩˨p̚,1,7,3
343,chập,tɕ ə˨˩,tɕ/˨˩,1,5,2
344,chập,tɕ ə˨˩ p̚,tɕ/˨˩p̚,1,7,3
345,chật,c ə˨˩˨ k̚,c/˨˩˨k̚,1,7,3
346,chật,tɕ ə˨˩ t̚,tɕ/˨˩t̚,1,7,3
347,chắc,c a˦˥ k̚,c/˦˥k̚,1,6,2.5
348,chắc,tɕ a˦˥,tɕ/˦˥,1,5,2
349,chắc,tɕ a˦˥ k̚,tɕ/˦˥k̚,1,7,3
350,chắn,c a˦˥ ŋ,c/˦˥ŋ,1,5,2
351,chắn,tɕ a˨˦ n,tɕ/˨˦n,1,6,2.5
352,chằm,c a˨˩ m,c/˨˩m,1,5,2
353,chằm,tɕ a˨˨ m,tɕ/˨˨m,1,6,2.5
354,chẳng,c a˨˩˦ ŋ,c/˨˩˦ŋ,1,6,2.5
355,chẳng,tɕ a˨˩˨ ŋ,tɕ/˨˩˨ŋ,1,7,3
356,chặn,c a˨˩˨ ŋ,c/˨˩˨ŋ,1,6,2.5
357,chặn,tɕ a˨˩ˀ n,tɕ/˨˩ˀn,1,7,3
358,chặt,c a˨˩˨,c/˨˩˨,1,5,2
359,chặt,c a˨˩˨ k̚,c/˨˩˨k̚,1,7,3
360,chặt,tɕ a˨˩,tɕ/˨˩,1,5,2
361,chặt,tɕ a˨˩ t̚,tɕ/˨˩t̚,1,7,3
