,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
33,азығы.,ɑ z ə ʁ ə,/z/ʁ/,3,5,1
34,азға,ɑ z ʁ ɑ,/zʁ/,2,4,2
35,ай,ɑ j,/j,1,2,1
36,айдай,ɑ j d ɑ j,/jd/j,2,5,1.5
37,"айдасаң,",ɑ j d ɑ s ɑ ŋ,/jd/s/ŋ,3,7,1.3333333333333333
38,айласыз,ɑ j l ɑ s ə z,/jl/s/z,3,7,1.3333333333333333
39,айрандай,ɑ j r ɑ n d ɑ j,/jr/nd/j,3,8,1.6666666666666667
40,айта,ɑ j t ɑ,/jt/,2,4,2
41,айтады.,ɑ j t ɑ d ə,/jt/d/,3,6,1.5
42,"айтайын,",ɑ j t ɑ j ə n,/jt/j/n,3,7,1.3333333333333333
43,айтар.,ɑ j t ɑ r,/jt/r,2,5,1.5
44,айтпас,ɑ j t p ɑ s,/jtp/s,2,6,2
45,"айтсаң,",ɑ j t s ɑ ŋ,/jts/ŋ,2,6,2
46,айтсаңшы.,ɑ j t s ɑ ŋ ʃ ə,/jts/ŋʃ/,3,8,2.5
47,айтқызбай,ɑ j t q ə z b ɑ j,/jtq/zb/j,3,9,2
48,айырады.,ɑ j ə r ɑ d ə,/j/r/d/,4,7,1
49,айырылады.,ɑ j ə r ə l ɑ d ə,/j/r/l/d/,5,9,1
50,"айырылмас,",ɑ j ə r ə l m ɑ s,/j/r/lm/s,4,9,1.25
51,"айырылса,",ɑ j ə r ə l s ɑ,/j/r/ls/,4,8,1.3333333333333333
52,айырылған,ɑ j ə r ə l ʁ ɑ n,/j/r/lʁ/n,4,9,1.25
53,айғыр,ɑ j ʁ ə r,/jʁ/r,2,5,1.5
54,ал,ɑ l,/l,1,2,1
55,"ал,",ɑ l,/l,1,2,1
56,ал.,ɑ l,/l,1,2,1
57,ала,ɑ l ɑ,/l/,2,3,1
58,"алады,",ɑ l ɑ d ə,/l/d/,3,5,1
59,алады.,ɑ l ɑ d ə,/l/d/,3,5,1
60,алар.,ɑ l ɑ r,/l/r,2,4,1
61,"аларсың,",ɑ l ɑ r s ə ŋ,/l/rs/ŋ,3,7,1.3333333333333333
62,аларсың.,ɑ l ɑ r s ə ŋ,/l/rs/ŋ,3,7,1.3333333333333333
63,аласы,ɑ l ɑ s ə,/l/s/,3,5,1
64,алау,ɑ l ɑ w,/l/w,2,4,1
65,алаяқ,ɑ l ɑ j ɑ q,/l/j/q,3,6,1
66,"алдайды,",ɑ l d ɑ j d ə,/ld/jd/,3,7,2
67,алдайды.,ɑ l d ɑ j d ə,/ld/jd/,3,7,2
68,алды,ɑ l d ə,/ld/,2,4,2
69,алдымен,ɑ l d ə m j e n,/ld/mj/n,3,8,1.6666666666666667
70,алдында,ɑ l d ə n d ɑ,/ld/nd/,3,7,2
71,алдырар.,ɑ l d ə r ɑ r,/ld/r/r,3,7,1.3333333333333333
72,алдыңа,ɑ l d ə ŋ ɑ,/ld/ŋ/,3,6,1.5
73,алдыңда,ɑ l d ə ŋ d ɑ,/ld/ŋd/,3,7,2
74,алдыңды,ɑ l d ə ŋ d ə,/ld/ŋd/,3,7,2
75,"алма,",ɑ l m ɑ,/lm/,2,4,2
76,алмайды.,ɑ l m ɑ j d ə,/lm/jd/,3,7,2
77,алмайсың.,ɑ l m ɑ j s ə ŋ,/lm/js/ŋ,3,8,1.6666666666666667
78,"алмаса,",ɑ l m ɑ s ɑ,/lm/s/,3,6,1.5
79,алмаған,ɑ l m ɑ ʁ ɑ n,/lm/ʁ/n,3,7,1.3333333333333333
80,алмағанның,ɑ l m ɑ ʁ ɑ n n ə ŋ,/lm/ʁ/nn/ŋ,4,10,1.5
81,алса,ɑ l s ɑ,/ls/,2,4,2
82,"алса,",ɑ l s ɑ,/ls/,2,4,2
83,"алсаң,",ɑ l s ɑ ŋ,/ls/ŋ,2,5,1.5
84,алтау,ɑ l t ɑ w,/lt/w,2,5,1.5
85,алты,ɑ l t ə,/lt/,2,4,2
86,алтын,ɑ l t ə n,/lt/n,2,5,1.5
87,"алтын,",ɑ l t ə n,/lt/n,2,5,1.5
88,алтын.,ɑ l t ə n,/lt/n,2,5,1.5
89,алтынын,ɑ l t ə n ə n,/lt/n/n,3,7,1.3333333333333333
90,алшақты,ɑ l ʃ ɑ q t ə,/lʃ/qt/,3,7,2
91,алып,ɑ l ə p,/l/p,2,4,1
92,алыс,ɑ l ə s,/l/s,2,4,1
93,алыстан,ɑ l ə s t ɑ n,/l/st/n,3,7,1.3333333333333333
94,алыстағы,ɑ l ə s t ɑ ʁ ə,/l/st/ʁ/,4,8,1.3333333333333333
95,алған,ɑ l ʁ ɑ n,/lʁ/n,2,5,1.5
96,"алған,",ɑ l ʁ ɑ n,/lʁ/n,2,5,1.5
97,алған.,ɑ l ʁ ɑ n,/lʁ/n,2,5,1.5
98,"алғанмен,",ɑ l ʁ ɑ n m j e n,/lʁ/nmj/n,3,9,2
99,алғанның,ɑ l ʁ ɑ n n ə ŋ,/lʁ/nn/ŋ,3,8,1.6666666666666667
100,"алғанша,",ɑ l ʁ ɑ n ʃ ɑ,/lʁ/nʃ/,3,7,2
101,алғаны,ɑ l ʁ ɑ n ə,/lʁ/n/,3,6,1.5
102,"алғаның,",ɑ l ʁ ɑ n ə ŋ,/lʁ/n/ŋ,3,7,1.3333333333333333
103,алғаныңды,ɑ l ʁ ɑ n ə ŋ d ə,/lʁ/n/ŋd/,4,9,1.6666666666666667
104,"амандықта,",ɑ m ɑ n d ə q t ɑ,/m/nd/qt/,4,9,1.6666666666666667
105,ана,ɑ n ɑ,/n/,2,3,1
106,анасы.,ɑ n ɑ s ə,/n/s/,3,5,1
107,анасын,ɑ n ɑ s ə n,/n/s/n,3,6,1
108,ант,ɑ n t,/nt,1,3,2
109,анты,ɑ n t ə,/nt/,2,4,2
110,анық.,ɑ n ə q,/n/q,2,4,1
111,апамды,ɑ p ɑ m d ə,/p/md/,3,6,1.5
112,ар-намысы,ɑ r n ɑ m ə s ə,/rn/m/s/,4,8,1.3333333333333333
113,ара,ɑ r ɑ,/r/,2,3,1
114,арадан,ɑ r ɑ d ɑ n,/r/d/n,3,6,1
115,"арам,",ɑ r ɑ m,/r/m,2,4,1
116,арам.,ɑ r ɑ m,/r/m,2,4,1
117,арамдық,ɑ r ɑ m d ə q,/r/md/q,3,7,1.3333333333333333
118,арамнан,ɑ r ɑ m n ɑ n,/r/mn/n,3,7,1.3333333333333333
119,арасы,ɑ r ɑ s ə,/r/s/,3,5,1
120,арасында,ɑ r ɑ s ə n d ɑ,/r/s/nd/,4,8,1.3333333333333333
121,арасының,ɑ r ɑ s ə n ə ŋ,/r/s/n/ŋ,4,8,1
122,арақ,ɑ r ɑ q,/r/q,2,4,1
123,арақпен,ɑ r ɑ q p j e n,/r/qpj/n,3,8,1.6666666666666667
124,арақтың,ɑ r ɑ q t ə ŋ,/r/qt/ŋ,3,7,1.3333333333333333
125,арба,ɑ r b ɑ,/rb/,2,4,2
126,арлы,ɑ r l ə,/rl/,2,4,2
127,арман,ɑ r m ɑ n,/rm/n,2,5,1.5
128,арманың,ɑ r m ɑ n ə ŋ,/rm/n/ŋ,3,7,1.3333333333333333
129,арнап,ɑ r n ɑ p,/rn/p,2,5,1.5
130,арсызға,ɑ r s ə z ʁ ɑ,/rs/zʁ/,3,7,2
131,артта,ɑ r t t ɑ,/rtt/,2,5,3
132,артылды.,ɑ r t ə l d ə,/rt/ld/,3,7,2
133,артық,ɑ r t ə q,/rt/q,2,5,1.5
134,артық.,ɑ r t ə q,/rt/q,2,5,1.5
135,ары,ɑ r ə,/r/,2,3,1
136,"арылмас,",ɑ r ə l m ɑ s,/r/lm/s,3,7,1.3333333333333333
137,"арымас,",ɑ r ə m ɑ s,/r/m/s,3,6,1
138,арын,ɑ r ə n,/r/n,2,4,1
139,арыса,ɑ r ə s ɑ,/r/s/,3,5,1
140,"арыса,",ɑ r ə s ɑ,/r/s/,3,5,1
141,арыстанның,ɑ r ə s t ɑ n n ə ŋ,/r/st/nn/ŋ,4,10,1.5
142,арық,ɑ r ə q,/r/q,2,4,1
143,арықты,ɑ r ə q t ə,/r/qt/,3,6,1.5
144,арықтың,ɑ r ə q t ə ŋ,/r/qt/ŋ,3,7,1.3333333333333333
145,арға,ɑ r ʁ ɑ,/rʁ/,2,4,2
146,арғымақ,ɑ r ʁ ə m ɑ q,/rʁ/m/q,3,7,1.3333333333333333
147,арқасында,ɑ r q ɑ s ə n d ɑ,/rq/s/nd/,4,9,1.6666666666666667
148,ас,ɑ s,/s,1,2,1
149,асауға,ɑ s ɑ w ʁ ɑ,/s/wʁ/,3,6,1.5
150,аспаздың,ɑ s p ɑ z d ə ŋ,/sp/zd/ŋ,3,8,1.6666666666666667
151,аспақ,ɑ s p ɑ q,/sp/q,2,5,1.5
152,асты,ɑ s t ə,/st/,2,4,2
153,асыл,ɑ s ə l,/s/l,2,4,1
154,асылы,ɑ s ə l ə,/s/l/,3,5,1
155,асырамайды.,ɑ s ə r ɑ m ɑ j d ə,/s/r/m/jd/,5,10,1.25
156,асырамаған,ɑ s ə r ɑ m ɑ ʁ ɑ n,/s/r/m/ʁ/n,5,10,1
157,"асырасаң,",ɑ s ə r ɑ s ɑ ŋ,/s/r/s/ŋ,4,8,1
158,асыраған,ɑ s ə r ɑ ʁ ɑ n,/s/r/ʁ/n,4,8,1
159,асықпаған,ɑ s ə q p ɑ ʁ ɑ n,/s/qp/ʁ/n,4,9,1.25
160,асыққан,ɑ s ə q q ɑ n,/s/qq/n,3,7,1.3333333333333333
161,"асыңды,",ɑ s ə ŋ d ə,/s/ŋd/,3,6,1.5
162,асқа,ɑ s q ɑ,/sq/,2,4,2
163,асқа.,ɑ s q ɑ,/sq/,2,4,2
164,асқанына,ɑ s q ɑ n ə n ɑ,/sq/n/n/,4,8,1.3333333333333333
165,ат,ɑ t,/t,1,2,1
166,атадан,ɑ t ɑ d ɑ n,/t/d/n,3,6,1
167,атанның,ɑ t ɑ n n ə ŋ,/t/nn/ŋ,3,7,1.3333333333333333
168,атап-атап,ɑ t ɑ p ɑ t ɑ p,/t/p/t/p,4,8,1
169,атасы,ɑ t ɑ s ə,/t/s/,3,5,1
170,атасын,ɑ t ɑ s ə n,/t/s/n,3,6,1
171,атауы,ɑ t ɑ w ə,/t/w/,3,5,1
172,атаңның,ɑ t ɑ ŋ n ə ŋ,/t/ŋn/ŋ,3,7,1.3333333333333333
173,атдорбасын,ɑ t d o r b ɑ s ə n,/td/rb/s/n,4,10,1.5
174,атекем,ɑ t j e k j e m,/tj/kj/m,3,8,1.6666666666666667
175,атпен,ɑ t p j e n,/tpj/n,2,6,2
176,атпенен,ɑ t p j e n j e n,/tpj/nj/n,3,9,2
177,атсыздың,ɑ t s ə z d ə ŋ,/ts/zd/ŋ,3,8,1.6666666666666667
178,атты,ɑ t t ə,/tt/,2,4,2
179,аттылы,ɑ t t ə l ə,/tt/l/,3,6,1.5
180,аттың,ɑ t t ə ŋ,/tt/ŋ,2,5,1.5
181,аты,ɑ t ə,/t/,2,3,1
182,атын,ɑ t ə n,/t/n,2,4,1
183,атын.,ɑ t ə n,/t/n,2,4,1
184,атың,ɑ t ə ŋ,/t/ŋ,2,4,1
185,"атың,",ɑ t ə ŋ,/t/ŋ,2,4,1
186,атың.,ɑ t ə ŋ,/t/ŋ,2,4,1
187,атқа,ɑ t q ɑ,/tq/,2,4,2
188,ау,ɑ w,/w,1,2,1
189,аударма.,ɑ w d ɑ r m ɑ,/wd/rm/,3,7,2
190,аударыспақ,ɑ w d ɑ r ə s p ɑ q,/wd/r/sp/q,4,10,1.5
191,аузы,ɑ w z ə,/wz/,2,4,2
192,аузы-мұрныңды,ɑ w z ə m ʊ r n ə ŋ d ə,/wz/m/rn/ŋd/,5,12,1.75
193,аузын,ɑ w z ə n,/wz/n,2,5,1.5
194,аузынан,ɑ w z ə n ɑ n,/wz/n/n,3,7,1.3333333333333333
195,"аузында,",ɑ w z ə n d ɑ,/wz/nd/,3,7,2
196,аузыңды,ɑ w z ə ŋ d ə,/wz/ŋd/,3,7,2
197,ауру,ɑ w r w,/wrw,1,4,3
198,ауыз,ɑ w ə z,/w/z,2,4,1
199,ауыздан,ɑ w ə z d ɑ n,/w/zd/n,3,7,1.3333333333333333
200,ауызға,ɑ w ə z ʁ ɑ,/w/zʁ/,3,6,1.5
201,ауыл,ɑ w ə l,/w/l,2,4,1
202,ауылға,ɑ w ə l ʁ ɑ,/w/lʁ/,3,6,1.5
203,ауыр,ɑ w ə r,/w/r,2,4,1
204,ауырады.,ɑ w ə r ɑ d ə,/w/r/d/,4,7,1
205,ауырды,ɑ w ə r d ə,/w/rd/,3,6,1.5
206,ауыртқан,ɑ w ə r t q ɑ n,/w/rtq/n,3,8,1.6666666666666667
207,"ауысады,",ɑ w ə s ɑ d ə,/w/s/d/,4,7,1
208,аш,ɑ ʃ,/ʃ,1,2,1
209,"ашар,",ɑ ʃ ɑ r,/ʃ/r,2,4,1
210,ашар.,ɑ ʃ ɑ r,/ʃ/r,2,4,1
211,ашаршылықты,ɑ ʃ ɑ r ʃ ə l ə q t ə,/ʃ/rʃ/l/qt/,5,11,1.5
212,ашты,ɑ ʃ t ə,/ʃt/,2,4,2
213,аштық,ɑ ʃ t ə q,/ʃt/q,2,5,1.5
214,аштың,ɑ ʃ t ə ŋ,/ʃt/ŋ,2,5,1.5
215,ашу,ɑ ʃ w,/ʃw,1,3,2
216,ашушаңның,ɑ ʃ w ʃ ɑ ŋ n ə ŋ,/ʃwʃ/ŋn/ŋ,3,9,2
217,ашуы,ɑ ʃ w ə,/ʃw/,2,4,2
218,ашып,ɑ ʃ ə p,/ʃ/p,2,4,1
219,ашыққаннан,ɑ ʃ ə q q ɑ n n ɑ n,/ʃ/qq/nn/n,4,10,1.5
220,ашқан,ɑ ʃ q ɑ n,/ʃq/n,2,5,1.5
221,ащы,ɑ ɕː ə,/ɕː/,2,4,2
222,аяулы,ɑ j ɑ w l ə,/j/wl/,3,6,1.5
223,аяған,ɑ j ɑ ʁ ɑ n,/j/ʁ/n,3,6,1
224,аяғы,ɑ j ɑ ʁ ə,/j/ʁ/,3,5,1
225,аяғынан,ɑ j ɑ ʁ ə n ɑ n,/j/ʁ/n/n,4,8,1
226,аяқ,ɑ j ɑ q,/j/q,2,4,1
227,ағадан,ɑ ʁ ɑ d ɑ n,/ʁ/d/n,3,6,1
228,ағайын,ɑ ʁ ɑ j ə n,/ʁ/j/n,3,6,1
229,ағайынның,ɑ ʁ ɑ j ə n n ə ŋ,/ʁ/j/nn/ŋ,4,9,1.25
230,ағайының,ɑ ʁ ɑ j ə n ə ŋ,/ʁ/j/n/ŋ,4,8,1
231,ағамның,ɑ ʁ ɑ m n ə ŋ,/ʁ/mn/ŋ,3,7,1.3333333333333333
232,ағасыз,ɑ ʁ ɑ s ə z,/ʁ/s/z,3,6,1
233,ағаш,ɑ ʁ ɑ ʃ,/ʁ/ʃ,2,4,1
234,ағашын,ɑ ʁ ɑ ʃ ə n,/ʁ/ʃ/n,3,6,1
235,ағаңды,ɑ ʁ ɑ ŋ d ə,/ʁ/ŋd/,3,6,1.5
236,ағын,ɑ ʁ ə n,/ʁ/n,2,4,1
237,ағып,ɑ ʁ ə p,/ʁ/p,2,4,1
238,ақ,ɑ q,/q,1,2,1
239,ақсағанда,ɑ q s ɑ ʁ ɑ n d ɑ,/qs/ʁ/nd/,4,9,1.6666666666666667
240,ақсақты,ɑ q s ɑ q t ə,/qs/qt/,3,7,2
241,ақшамда,ɑ q ʃ ɑ m d ɑ,/qʃ/md/,3,7,2
242,ақшаң,ɑ q ʃ ɑ ŋ,/qʃ/ŋ,2,5,1.5
243,ақыл,ɑ q ə l,/q/l,2,4,1
244,"ақыл,",ɑ q ə l,/q/l,2,4,1
245,ақылда,ɑ q ə l d ɑ,/q/ld/,3,6,1.5
246,ақылдан,ɑ q ə l d ɑ n,/q/ld/n,3,7,1.3333333333333333
247,ақылды,ɑ q ə l d ə,/q/ld/,3,6,1.5
248,ақылдының,ɑ q ə l d ə n ə ŋ,/q/ld/n/ŋ,4,9,1.25
249,ақылдың,ɑ q ə l d ə ŋ,/q/ld/ŋ,3,7,1.3333333333333333
250,ақылмен,ɑ q ə l m j e n,/q/lmj/n,3,8,1.6666666666666667
251,ақылсыз,ɑ q ə l s ə z,/q/ls/z,3,7,1.3333333333333333
252,ақылы,ɑ q ə l ə,/q/l/,3,5,1
253,ақылыңды,ɑ q ə l ə ŋ d ə,/q/l/ŋd/,4,8,1.3333333333333333
254,ақылға,ɑ q ə l ʁ ɑ,/q/lʁ/,3,6,1.5
255,ақымақ,ɑ q ə m ɑ q,/q/m/q,3,6,1
256,ақымақтың,ɑ q ə m ɑ q t ə ŋ,/q/m/qt/ŋ,4,9,1.25
257,ақымаққа,ɑ q ə m ɑ q q ɑ,/q/m/qq/,4,8,1.3333333333333333
258,ақынның,ɑ q ə n n ə ŋ,/q/nn/ŋ,3,7,1.3333333333333333
259,ақырына,ɑ q ə r ə n ɑ,/q/r/n/,4,7,1
260,ақысын,ɑ q ə s ə n,/q/s/n,3,6,1
261,аңдиды.,ɑ ŋ d i j d ə,/ŋd/jd/,3,7,2
262,аңқаудың,ɑ ŋ q ɑ w d ə ŋ,/ŋq/wd/ŋ,3,8,1.6666666666666667
263,бажа,b ɑ ʒ ɑ,b/ʒ/,2,4,1
264,бажаны,b ɑ ʒ ɑ n ə,b/ʒ/n/,3,6,1
265,базар,b ɑ z ɑ r,b/z/r,2,5,1
266,"базар,",b ɑ z ɑ r,b/z/r,2,5,1
267,базарлы.,b ɑ z ɑ r l ə,b/z/rl/,3,7,1.3333333333333333
268,бай,b ɑ j,b/j,1,3,1
269,байиды.,b ɑ j i j d ə,b/j/jd/,3,7,1.3333333333333333
270,байлар,b ɑ j l ɑ r,b/jl/r,2,6,1.3333333333333333
271,байлатпас.,b ɑ j l ɑ t p ɑ s,b/jl/tp/s,3,9,1.5
272,байлығыңды,b ɑ j l ə ʁ ə ŋ d ə,b/jl/ʁ/ŋd/,4,10,1.5
273,байлық,b ɑ j l ə q,b/jl/q,2,6,1.3333333333333333
274,"байлық,",b ɑ j l ə q,b/jl/q,2,6,1.3333333333333333
275,байлықта,b ɑ j l ə q t ɑ,b/jl/qt/,3,8,1.6666666666666667
276,байлықтың,b ɑ j l ə q t ə ŋ,b/jl/qt/ŋ,3,9,1.5
277,байтал,b ɑ j t ɑ l,b/jt/l,2,6,1.3333333333333333
278,байымай,b ɑ j ə m ɑ j,b/j/m/j,3,7,1
279,байымас.,b ɑ j ə m ɑ s,b/j/m/s,3,7,1
280,байымен,b ɑ j ə m j e n,b/j/mj/n,3,8,1.25
281,байысын.,b ɑ j ə s ə n,b/j/s/n,3,7,1
282,"байқар,",b ɑ j q ɑ r,b/jq/r,2,6,1.3333333333333333
283,бала,b ɑ l ɑ,b/l/,2,4,1
284,"бала,",b ɑ l ɑ,b/l/,2,4,1
285,баладан,b ɑ l ɑ d ɑ n,b/l/d/n,3,7,1
286,баладан.,b ɑ l ɑ d ɑ n,b/l/d/n,3,7,1
287,баланы,b ɑ l ɑ n ə,b/l/n/,3,6,1
288,баланың,b ɑ l ɑ n ə ŋ,b/l/n/ŋ,3,7,1
289,"балап,",b ɑ l ɑ p,b/l/p,2,5,1
290,баласы,b ɑ l ɑ s ə,b/l/s/,3,6,1
291,"баласы,",b ɑ l ɑ s ə,b/l/s/,3,6,1
292,баласы.,b ɑ l ɑ s ə,b/l/s/,3,6,1
293,балаң,b ɑ l ɑ ŋ,b/l/ŋ,2,5,1
294,балдай.,b ɑ l d ɑ j,b/ld/j,2,6,1.3333333333333333
295,балуанның,b ɑ l w ɑ n n ə ŋ,b/lw/nn/ŋ,3,9,1.5
296,балықшы,b ɑ l ə q ʃ ə,b/l/qʃ/,3,7,1.3333333333333333
297,бап.,b ɑ p,b/p,1,3,1
298,бар,b ɑ r,b/r,1,3,1
299,"бар,",b ɑ r,b/r,1,3,1
300,бар.,b ɑ r,b/r,1,3,1
301,бара,b ɑ r ɑ,b/r/,2,4,1
302,бардың,b ɑ r d ə ŋ,b/rd/ŋ,2,6,1.3333333333333333
303,барма.,b ɑ r m ɑ,b/rm/,2,5,1.5
304,бары,b ɑ r ə,b/r/,2,4,1
305,барын,b ɑ r ə n,b/r/n,2,5,1
306,бас,b ɑ s,b/s,1,3,1
307,басады.,b ɑ s ɑ d ə,b/s/d/,3,6,1
308,"баспа,",b ɑ s p ɑ,b/sp/,2,5,1.5
309,"басса,",b ɑ s s ɑ,b/ss/,2,5,1.5
310,"баста,",b ɑ s t ɑ,b/st/,2,5,1.5
311,басталатын,b ɑ s t ɑ l ɑ t ə n,b/st/l/t/n,4,10,1.2
312,бастан.,b ɑ s t ɑ n,b/st/n,2,6,1.3333333333333333
313,басшы,b ɑ s ʃ ə,b/sʃ/,2,5,1.5
314,басшы.,b ɑ s ʃ ə,b/sʃ/,2,5,1.5
315,басы,b ɑ s ə,b/s/,2,4,1
316,басылар.,b ɑ s ə l ɑ r,b/s/l/r,3,7,1
317,басым,b ɑ s ə m,b/s/m,2,5,1
318,басын,b ɑ s ə n,b/s/n,2,5,1
319,басына,b ɑ s ə n ɑ,b/s/n/,3,6,1
320,басында,b ɑ s ə n d ɑ,b/s/nd/,3,7,1.3333333333333333
321,"басында,",b ɑ s ə n d ɑ,b/s/nd/,3,7,1.3333333333333333
322,басынып,b ɑ s ə n ə p,b/s/n/p,3,7,1
323,басыңа,b ɑ s ə ŋ ɑ,b/s/ŋ/,3,6,1
324,"басыңды,",b ɑ s ə ŋ d ə,b/s/ŋd/,3,7,1.3333333333333333
325,басыңды.,b ɑ s ə ŋ d ə,b/s/ŋd/,3,7,1.3333333333333333
326,басыңнан,b ɑ s ə ŋ n ɑ n,b/s/ŋn/n,3,8,1.25
327,басқа,b ɑ s q ɑ,b/sq/,2,5,1.5
328,басқа.,b ɑ s q ɑ,b/sq/,2,5,1.5
329,басқадан,b ɑ s q ɑ d ɑ n,b/sq/d/n,3,8,1.25
330,басқаны,b ɑ s q ɑ n ə,b/sq/n/,3,7,1.3333333333333333
331,батамен,b ɑ t ɑ m j e n,b/t/mj/n,3,8,1.25
332,батасың,b ɑ t ɑ s ə ŋ,b/t/s/ŋ,3,7,1
333,"батса,",b ɑ t s ɑ,b/ts/,2,5,1.5
334,батыл,b ɑ t ə l,b/t/l,2,5,1
335,"батып,",b ɑ t ə p,b/t/p,2,5,1
336,батыр,b ɑ t ə r,b/t/r,2,5,1
337,батырдың,b ɑ t ə r d ə ŋ,b/t/rd/ŋ,3,8,1.25
338,батырға,b ɑ t ə r ʁ ɑ,b/t/rʁ/,3,7,1.3333333333333333
339,бауыр,b ɑ w ə r,b/w/r,2,5,1
340,бауыры,b ɑ w ə r ə,b/w/r/,3,6,1
341,баға,b ɑ ʁ ɑ,b/ʁ/,2,4,1
342,бағың,b ɑ ʁ ə ŋ,b/ʁ/ŋ,2,5,1
343,бақ,b ɑ q,b/q,1,3,1
344,"бақ,",b ɑ q,b/q,1,3,1
345,бақ.,b ɑ q,b/q,1,3,1
346,"бақсаң,",b ɑ q s ɑ ŋ,b/qs/ŋ,2,6,1.3333333333333333
347,бақыл,b ɑ q ə l,b/q/l,2,5,1
348,"бақылдық,",b ɑ q ə l d ə q,b/q/ld/q,3,8,1.25
349,бақырауық,b ɑ q ə r ɑ w ə q,b/q/r/w/q,4,9,1
350,бақыт,b ɑ q ə t,b/q/t,2,5,1
351,бақыт.,b ɑ q ə t,b/q/t,2,5,1
352,баққан,b ɑ q q ɑ n,b/qq/n,2,6,1.3333333333333333
353,бездіретін,b j e z d ɪ r j e t ɪ n,bj/zd/rj/t/n,4,12,1.6
354,безеді.,b j e z j e d ɪ,bj/zj/d/,3,8,1.6666666666666667
355,безеуінен,b j e z j e w ɪ n j e n,bj/zj/w/nj/n,4,12,1.6
356,бейбітшілік,b j e j b ɪ t ʃ ɪ l ɪ k,bj/jb/tʃ/l/k,4,12,1.6
357,бейқамдық,b j e j q ɑ m d ə q,bj/jq/md/q,3,10,1.75
358,бекер,b j e k j e r,bj/kj/r,2,7,1.6666666666666667
359,бекітпе.,b j e k ɪ t p j e,bj/k/tpj/,3,9,2
360,белгілі.,b j e l ɡ ɪ l ɪ,bj/lɡ/l/,3,8,1.6666666666666667
361,белден,b j e l d j e n,bj/ldj/n,2,8,2
362,белдескенде,b j e l d j e s k j e n d j e,bj/ldj/skj/ndj/,4,15,2.75
363,бер!,b j e r,bj/r,1,4,1.5
364,"бер,",b j e r,bj/r,1,4,1.5
365,бер.,b j e r,bj/r,1,4,1.5
366,берген,b j e r ɡ j e n,bj/rɡj/n,2,8,2
367,"бергенше,",b j e r ɡ j e n ʃ j e,bj/rɡj/nʃj/,3,11,2.6666666666666665
368,берді,b j e r d ɪ,bj/rd/,2,6,2
369,бердім.,b j e r d ɪ m,bj/rd/m,2,7,1.6666666666666667
370,береді,b j e r j e d ɪ,bj/rj/d/,3,8,1.6666666666666667
371,береді.,b j e r j e d ɪ,bj/rj/d/,3,8,1.6666666666666667
372,береке,b j e r j e k j e,bj/rj/kj/,3,9,2
373,берекесіз,b j e r j e k j e s ɪ z,bj/rj/kj/s/z,4,12,1.6
