,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
73,albaniża,ɐ l b ɐ n ɪ z ɐ,/lb/n/z/,4,8,1.3333333333333333
74,"alessia,",ɐ l ɛ s s ɪ ɐ,/l/ss/,3,7,1.5
75,alex,ɐ l ɛ ʃ,/l/ʃ,2,4,1
76,alexander,ɐ l ɛ ʃ ɐ n d ɛ r,/l/ʃ/nd/r,4,9,1.25
77,alfred,ɐ l f r ɛ d,/lfr/d,2,6,2
78,alla,ɐ l l ɐ,/ll/,2,4,2
79,alla.,ɐ l l ɐ,/ll/,2,4,2
80,alla?,ɐ l l ɐ,/ll/,2,4,2
81,allahu,ɐ l l ɐ ʊ,/ll/,2,5,2
82,allaħares,ɐ l l ɐ ħ ɐ r ɛ s,/ll/ħ/r/s,4,9,1.25
83,allegat,ɐ l l ɛ ɡ ɐ t,/ll/ɡ/t,3,7,1.3333333333333333
84,allegazzjonijiet,ɐ l l ɛ ɡ ɐ t͡s t͡s j ɔ n ɪ j i ɛ t,/ll/ɡ/t͡st͡sj/n/j/t,6,20,2.1666666666666665
85,allokat,ɐ l l ɔ k ɐ t,/ll/k/t,3,7,1.3333333333333333
86,allokati,ɐ l l ɔ k ɐ t ɪ,/ll/k/t/,4,8,1.3333333333333333
87,allura,ɐ l l ʊ r ɐ,/ll/r/,3,6,1.5
88,"allura,",ɐ l l ʊ r ɐ,/ll/r/,3,6,1.5
89,allura?,ɐ l l ʊ r ɐ,/ll/r/,3,6,1.5
90,almenu,ɐ l m ɛ n ʊ,/lm/n/,3,6,1.5
91,aloysians,ɐ l ɔ y s ɪ ɐ n s,/l/s/ns,3,9,1.3333333333333333
92,alternattiv,ɐ l t ɛ r n ɐ t t ɪ v,/lt/rn/tt/v,4,11,1.75
93,alternattivi,ɐ l t ɛ r n ɐ t t ɪ v ɪ,/lt/rn/tt/v/,5,12,1.75
94,altru,ɐ l t r ʊ,/ltr/,2,5,3
95,amazon,ɐ m ɐ t͡s ɔ n,/m/t͡s/n,3,8,1.6666666666666667
96,ambizzjonijiet,ɐ m b ɪ t͡s t͡s j ɔ n ɪ j i ɛ t,/mb/t͡st͡sj/n/j/t,5,18,2.4
97,ambjentali,ɐ m b j ɛ n t ɐ l ɪ,/mbj/nt/l/,4,10,2
98,ambjentali.,ɐ m b j ɛ n t ɐ l ɪ,/mbj/nt/l/,4,10,2
99,ambulanza,ɐ m b ʊ l ɐ n t͡s ɐ,/mb/l/nt͡s/,4,11,2.3333333333333335
100,ambulanza.,ɐ m b ʊ l ɐ n t͡s ɐ,/mb/l/nt͡s/,4,11,2.3333333333333335
101,ambulanzi,ɐ m b ʊ l ɐ n t͡s ɪ,/mb/l/nt͡s/,4,11,2.3333333333333335
102,amerikan.,ɐ m ɛ r ɪ k ɐ n,/m/r/k/n,4,8,1
103,amerikan?,ɐ m ɛ r ɪ k ɐ n,/m/r/k/n,4,8,1
104,amerikani!,ɐ m ɛ r ɪ k ɐ n ɪ,/m/r/k/n/,5,9,1
105,amigos,ɐ m ɪ ɡ ɔ s,/m/ɡ/s,3,6,1
106,ammetta,ɐ m m ɛ t t ɐ,/mm/tt/,3,7,2
107,ammettew,ɐ m m ɛ t t ɛ w,/mm/tt/w,3,8,1.6666666666666667
108,ammettew.,ɐ m m ɛ t t ɛ w,/mm/tt/w,3,8,1.6666666666666667
109,amministrattiv,ɐ m m ɪ n ɪ s t r ɐ t t ɪ v,/mm/n/str/tt/v,5,14,1.8
110,amministrattiva.,ɐ m m ɪ n ɪ s t r ɐ t t ɪ v ɐ,/mm/n/str/tt/v/,6,15,1.8
111,amministrattivi?,ɐ m m ɪ n ɪ s t r ɐ t t ɪ v ɪ,/mm/n/str/tt/v/,6,15,1.8
112,amministrazzjonijiet,ɐ m m ɪ n ɪ s t r ɐ t͡s t͡s j ɔ n ɪ j i ɛ t,/mm/n/str/t͡st͡sj/n/j/t,7,24,2.2857142857142856
113,ammiraturi,ɐ m m ɪ r ɐ t ʊ r ɪ,/mm/r/t/r/,5,10,1.25
114,ammont,ɐ m m ɔ n t,/mm/nt,2,6,2
115,ammont?,ɐ m m ɔ n t,/mm/nt,2,6,2
116,ammonti?,ɐ m m ɔ n t ɪ,/mm/nt/,3,7,2
117,analiżi,ɐ n ɐ l ɪ z ɪ,/n/l/z/,4,7,1
118,analoġija.,ɐ n ɐ l ɔ d͡ʒ ɪ j ɐ,/n/l/d͡ʒ/j/,5,11,1.5
119,and,ɐ n d,/nd,1,3,2
120,andorra,ɐ n d ɔ r r ɐ,/nd/rr/,3,7,2
121,andrew,ɐ n d r ɛ w,/ndr/w,2,6,2
122,angela,ɐ n ɡ ɛ l ɐ,/nɡ/l/,3,6,1.5
123,angele,ɐ n ɡ ɛ l ɛ,/nɡ/l/,3,6,1.5
124,angileri,ɐ n ɡ ɪ l ɛ r ɪ,/nɡ/l/r/,4,8,1.3333333333333333
125,anke,ɐ n k ɛ,/nk/,2,4,2
126,anki,ɐ n k ɪ,/nk/,2,4,2
127,annessa.,ɐ n n ɛ s s ɐ,/nn/ss/,3,7,2
128,annimali,ɐ n n ɪ m ɐ l ɪ,/nn/m/l/,4,8,1.3333333333333333
129,annwali,ɐ n n w ɐ l ɪ,/nnw/l/,3,7,2
130,annwali.,ɐ n n w ɐ l ɪ,/nnw/l/,3,7,2
131,anomalija,ɐ n ɔ m ɐ l ɪ j ɐ,/n/m/l/j/,5,9,1
132,anorak,ɐ n ɔ r ɐ k,/n/r/k,3,6,1
133,anqas,ɐ n ʔ ɐ s,/nʔ/s,2,5,1.5
134,antika,ɐ n t ɪ k ɐ,/nt/k/,3,6,1.5
135,antika.,ɐ n t ɪ k ɐ,/nt/k/,3,6,1.5
136,antipatku,ɐ n t ɪ p ɐ t k ʊ,/nt/p/tk/,4,9,1.6666666666666667
137,anton,ɐ n t ɔ n,/nt/n,2,5,1.5
138,antonina,ɐ n t ɔ n ɪ n ɐ,/nt/n/n/,4,8,1.3333333333333333
139,antonio,ɐ n t ɔ n ɪ ɔ,/nt/n/,3,7,1.5
140,anzi,ɐ n t͡s ɪ,/nt͡s/,2,6,4
141,"anzi,",ɐ n t͡s ɪ,/nt͡s/,2,6,4
142,anzjan,ɐ n t͡s j ɐ n,/nt͡sj/n,2,8,3
143,anzjana,ɐ n t͡s j ɐ n ɐ,/nt͡sj/n/,3,9,3
144,anzjana.,ɐ n t͡s j ɐ n ɐ,/nt͡sj/n/,3,9,3
145,anġlu,ɐ n d͡ʒ l ʊ,/nd͡ʒl/,2,7,5
146,anġlu.,ɐ n d͡ʒ l ʊ,/nd͡ʒl/,2,7,5
147,apap,ɐ p ɐ p,/p/p,2,4,1
148,app,ɐ p p,/pp,1,3,2
149,apparat,ɐ p p ɐ r ɐ t,/pp/r/t,3,7,1.3333333333333333
150,apparat.,ɐ p p ɐ r ɐ t,/pp/r/t,3,7,1.3333333333333333
151,appartament.,ɐ p p ɐ r t ɐ m ɛ n t,/pp/rt/m/nt,4,11,1.75
152,appartamenti,ɐ p p ɐ r t ɐ m ɛ n t ɪ,/pp/rt/m/nt/,5,12,1.75
153,apparti,ɐ p p ɐ r t ɪ,/pp/rt/,3,7,2
154,appell,ɐ p p ɛ l l,/pp/ll,2,6,2
155,appella,ɐ p p ɛ l l ɐ,/pp/ll/,3,7,2
156,appellat,ɐ p p ɛ l l ɐ t,/pp/ll/t,3,8,1.6666666666666667
157,appelli,ɐ p p ɛ l l ɪ,/pp/ll/,3,7,2
158,apple,ɐ p p l ɛ,/ppl/,2,5,3
159,applikaw,ɐ p p l ɪ k ɐ w,/ppl/k/w,3,8,1.6666666666666667
160,applikazzjoni,ɐ p p l ɪ k ɐ t͡s t͡s j ɔ n ɪ,/ppl/k/t͡st͡sj/n/,5,17,3
161,applikazzjoni.,ɐ p p l ɪ k ɐ t͡s t͡s j ɔ n ɪ,/ppl/k/t͡st͡sj/n/,5,17,3
162,applikazzjoni?,ɐ p p l ɪ k ɐ t͡s t͡s j ɔ n ɪ,/ppl/k/t͡st͡sj/n/,5,17,3
163,applikazzjonijiet,ɐ p p l ɪ k ɐ t͡s t͡s j ɔ n ɪ j i ɛ t,/ppl/k/t͡st͡sj/n/j/t,6,21,2.3333333333333335
164,apposta,ɐ p p ɔ s t ɐ,/pp/st/,3,7,2
165,apposta.,ɐ p p ɔ s t ɐ,/pp/st/,3,7,2
166,appostolika,ɐ p p ɔ s t ɔ l ɪ k ɐ,/pp/st/l/k/,5,11,1.5
167,appoġġ,ɐ p p ɔ d͡ʒ d͡ʒ,/pp/d͡ʒd͡ʒ,2,10,4
168,appoġġ.,ɐ p p ɔ d͡ʒ d͡ʒ,/pp/d͡ʒd͡ʒ,2,10,4
169,appoġġjat,ɐ p p ɔ d͡ʒ d͡ʒ j ɐ t,/pp/d͡ʒd͡ʒj/t,3,13,3.3333333333333335
170,apprezzajna,ɐ p p r ɛ t͡s t͡s ɐ j n ɐ,/ppr/t͡st͡s/jn/,4,15,3.6666666666666665
171,apprezzat.,ɐ p p r ɛ t͡s t͡s ɐ t,/ppr/t͡st͡s/t,3,13,3.3333333333333335
172,approvahom?,ɐ p p r ɔ v ɐ ɔ m,/ppr/v/m,3,9,1.6666666666666667
173,approvajna,ɐ p p r ɔ v ɐ j n ɐ,/ppr/v/jn/,4,10,2
174,approvat,ɐ p p r ɔ v ɐ t,/ppr/v/t,3,8,1.6666666666666667
175,approvata,ɐ p p r ɔ v ɐ t ɐ,/ppr/v/t/,4,9,1.6666666666666667
176,approvati,ɐ p p r ɔ v ɐ t ɪ,/ppr/v/t/,4,9,1.6666666666666667
177,approvati?,ɐ p p r ɔ v ɐ t ɪ,/ppr/v/t/,4,9,1.6666666666666667
178,appuntati?,ɐ p p ʊ n t ɐ t ɪ,/pp/nt/t/,4,9,1.6666666666666667
179,aptit.,ɐ p t ɪ t,/pt/t,2,5,1.5
180,aqra,ɐ ʔ r ɐ,/ʔr/,2,4,2
181,aqraw,ɐ ʔ r ɐ w,/ʔr/w,2,5,1.5
182,aquarium.,ɐ ʔ ʊ ɐ r ɪ ʊ m,/ʔ/r/m,3,8,1
183,aquilina,ɐ ʔ ʊ ɪ l ɪ n ɐ,/ʔ/l/n/,4,8,1
184,ara,ɐ r ɐ,/r/,2,3,1
185,"ara,",ɐ r ɐ,/r/,2,3,1
186,aragones.,ɐ r ɐ ɡ ɔ n ɛ s,/r/ɡ/n/s,4,8,1
187,araw,ɐ r ɐ w,/r/w,2,4,1
188,area.,ɐ r ɛ ɐ,/r/,2,4,1
189,areas,ɐ r ɛ ɐ s,/r/s,2,5,1
190,argument,ɐ r ɡ ʊ m ɛ n t,/rɡ/m/nt,3,8,1.6666666666666667
191,argumenti,ɐ r ɡ ʊ m ɛ n t ɪ,/rɡ/m/nt/,4,9,1.6666666666666667
192,arka.,ɐ r k ɐ,/rk/,2,4,2
193,arkeoloġiċi,ɐ r k ɛ ɔ l ɔ d͡ʒ ɪ t͡ʃ ɪ,/rk/l/d͡ʒ/t͡ʃ/,5,15,2.25
194,arma,ɐ r m ɐ,/rm/,2,4,2
195,armamenti,ɐ r m ɐ m ɛ n t ɪ,/rm/m/nt/,4,9,1.6666666666666667
196,"armamenti,",ɐ r m ɐ m ɛ n t ɪ,/rm/m/nt/,4,9,1.6666666666666667
197,armati,ɐ r m ɐ t ɪ,/rm/t/,3,6,1.5
198,armi,ɐ r m ɪ,/rm/,2,4,2
199,arora,ɐ r ɔ r ɐ,/r/r/,3,5,1
200,arrest,ɐ r r ɛ s t,/rr/st,2,6,2
201,arrestat,ɐ r r ɛ s t ɐ t,/rr/st/t,3,8,1.6666666666666667
202,arrestat.,ɐ r r ɛ s t ɐ t,/rr/st/t,3,8,1.6666666666666667
203,arrestati,ɐ r r ɛ s t ɐ t ɪ,/rr/st/t/,4,9,1.6666666666666667
204,arrestaw,ɐ r r ɛ s t ɐ w,/rr/st/w,3,8,1.6666666666666667
205,"arroganza,",ɐ r r ɔ ɡ ɐ n t͡s ɐ,/rr/ɡ/nt͡s/,4,11,2.3333333333333335
206,arsenal,ɐ r s ɛ n ɐ l,/rs/n/l,3,7,1.3333333333333333
207,art,ɐ r t,/rt,1,3,2
208,art.,ɐ r t,/rt,1,3,2
209,art?,ɐ r t,/rt,1,3,2
210,arthur.,ɐ r t ʊ r,/rt/r,2,5,1.5
211,artificial,ɐ r t ɪ f ɪ c ɪ ɐ l,/rt/f/c/l,4,10,1.25
212,artifiċjali.,ɐ r t ɪ f ɪ t͡ʃ j ɐ l ɪ,/rt/f/t͡ʃj/l/,5,13,2
213,artiklu,ɐ r t ɪ k l ʊ,/rt/kl/,3,7,2
214,artist,ɐ r t ɪ s t,/rt/st,2,6,2
215,artisti,ɐ r t ɪ s t ɪ,/rt/st/,3,7,2
216,artistika,ɐ r t ɪ s t ɪ k ɐ,/rt/st/k/,4,9,1.6666666666666667
217,arċisqof,ɐ r t͡ʃ ɪ s ʔ ɔ f,/rt͡ʃ/sʔ/f,3,10,2.3333333333333335
218,arġentin,ɐ r d͡ʒ ɛ n t ɪ n,/rd͡ʒ/nt/n,3,10,2.3333333333333335
219,as,ɐ s,/s,1,2,1
220,aspett,ɐ s p ɛ t t,/sp/tt,2,6,2
221,aspetti,ɐ s p ɛ t t ɪ,/sp/tt/,3,7,2
222,assange,ɐ s s ɐ n ɡ ɛ,/ss/nɡ/,3,7,2
223,assembly.,ɐ s s ɛ m b l y,/ss/mbl/,3,8,2.5
224,assenjata,ɐ s s ɛ n j ɐ t ɐ,/ss/nj/t/,4,9,1.6666666666666667
225,assessed?,ɐ s s ɛ s s ɛ d,/ss/ss/d,3,8,1.6666666666666667
226,assessment.,ɐ s s ɛ s s m ɛ n t,/ss/ssm/nt,3,10,2.3333333333333335
227,assigurani,ɐ s s ɪ ɡ ʊ r ɐ n ɪ,/ss/ɡ/r/n/,5,10,1.25
228,assigurati.,ɐ s s ɪ ɡ ʊ r ɐ t ɪ,/ss/ɡ/r/t/,5,10,1.25
229,assistent,ɐ s s ɪ s t ɛ n t,/ss/st/nt,3,9,2
230,assistiti,ɐ s s ɪ s t ɪ t ɪ,/ss/st/t/,4,9,1.6666666666666667
231,association,ɐ s s ɔ c ɪ ɐ t ɪ ɔ n,/ss/c/t/n,4,11,1.25
232,assolut,ɐ s s ɔ l ʊ t,/ss/l/t,3,7,1.3333333333333333
233,assolutament,ɐ s s ɔ l ʊ t ɐ m ɛ n t,/ss/l/t/m/nt,5,12,1.4
234,assoċjazzjoni,ɐ s s ɔ t͡ʃ j ɐ t͡s t͡s j ɔ n ɪ,/ss/t͡ʃj/t͡st͡sj/n/,5,19,3.5
235,astra,ɐ s t r ɐ,/str/,2,5,3
236,at,ɐ t,/t,1,2,1
237,athleta.,ɐ t l ɛ t ɐ,/tl/t/,3,6,1.5
238,atleta,ɐ t l ɛ t ɐ,/tl/t/,3,6,1.5
239,att,ɐ t t,/tt,1,3,2
240,attakanti,ɐ t t ɐ k ɐ n t ɪ,/tt/k/nt/,4,9,1.6666666666666667
241,attakk,ɐ t t ɐ k k,/tt/kk,2,6,2
242,attakki,ɐ t t ɐ k k ɪ,/tt/kk/,3,7,2
243,attard,ɐ t t ɐ r d,/tt/rd,2,6,2
244,attard.,ɐ t t ɐ r d,/tt/rd,2,6,2
245,attempted,ɐ t t ɛ m p t ɛ d,/tt/mpt/d,3,9,2
246,attenda,ɐ t t ɛ n d ɐ,/tt/nd/,3,7,2
247,attendants?,ɐ t t ɛ n d ɐ n t s,/tt/nd/nts,3,10,2.3333333333333335
248,attendejt,ɐ t t ɛ n d ɛ j t,/tt/nd/jt,3,9,2
249,attendew,ɐ t t ɛ n d ɛ w,/tt/nd/w,3,8,1.6666666666666667
250,attendiet,ɐ t t ɛ n d i ɛ t,/tt/nd/t,3,9,1.6666666666666667
251,attent,ɐ t t ɛ n t,/tt/nt,2,6,2
252,attentati,ɐ t t ɛ n t ɐ t ɪ,/tt/nt/t/,4,9,1.6666666666666667
253,attenti,ɐ t t ɛ n t ɪ,/tt/nt/,3,7,2
254,attenzjoni,ɐ t t ɛ n t͡s j ɔ n ɪ,/tt/nt͡sj/n/,4,12,2.6666666666666665
255,attenzjoni.,ɐ t t ɛ n t͡s j ɔ n ɪ,/tt/nt͡sj/n/,4,12,2.6666666666666665
256,attitudni.,ɐ t t ɪ t ʊ d n ɪ,/tt/t/dn/,4,9,1.6666666666666667
257,attiv,ɐ t t ɪ v,/tt/v,2,5,1.5
258,attiv.,ɐ t t ɪ v,/tt/v,2,5,1.5
259,attivitajiet,ɐ t t ɪ v ɪ t ɐ j i ɛ t,/tt/v/t/j/t,5,12,1.2
260,attività,ɐ t t ɪ v ɪ t ɐ,/tt/v/t/,4,8,1.3333333333333333
261,attività?,ɐ t t ɪ v ɪ t ɐ,/tt/v/t/,4,8,1.3333333333333333
262,attraenti,ɐ t t r ɐ ɛ n t ɪ,/ttr/nt/,3,9,2.5
263,attrazzjoni,ɐ t t r ɐ t͡s t͡s j ɔ n ɪ,/ttr/t͡st͡sj/n/,4,15,3.6666666666666665
264,attrezzata,ɐ t t r ɛ t͡s t͡s ɐ t ɐ,/ttr/t͡st͡s/t/,4,14,3.3333333333333335
265,attrezzati.,ɐ t t r ɛ t͡s t͡s ɐ t ɪ,/ttr/t͡st͡s/t/,4,14,3.3333333333333335
266,attriċi,ɐ t t r ɪ t͡ʃ ɪ,/ttr/t͡ʃ/,3,9,3
267,attwalment,ɐ t t w ɐ l m ɛ n t,/ttw/lm/nt,3,10,2.3333333333333335
268,audit,ɐ ʊ d ɪ t,/d/t,2,5,1
269,audit?,ɐ ʊ d ɪ t,/d/t,2,5,1
270,austin,ɐ ʊ s t ɪ n,/st/n,2,6,1.5
271,authority.,ɐ ʊ t ɔ r ɪ t y,/t/r/t/,4,8,1
272,avicii,ɐ v ɪ c ɪ ɪ,/v/c/,3,6,1
273,avolja,ɐ v ɔ l j ɐ,/v/lj/,3,6,1.5
274,avukat,ɐ v ʊ k ɐ t,/v/k/t,3,6,1
275,avukat.,ɐ v ʊ k ɐ t,/v/k/t,3,6,1
276,avukati,ɐ v ʊ k ɐ t ɪ,/v/k/t/,4,7,1
277,avveniment,ɐ v v ɛ n ɪ m ɛ n t,/vv/n/m/nt,4,10,1.5
278,aware,ɐ w ɐ r ɛ,/w/r/,3,5,1
279,"awditur,",ɐ w d ɪ t ʊ r,/wd/t/r,3,7,1.3333333333333333
280,awgurajtilhom.,ɐ w ɡ ʊ r ɐ j t ɪ l ɔ m,/wɡ/r/jt/l/m,5,12,1.4
281,awguralhom,ɐ w ɡ ʊ r ɐ l ɔ m,/wɡ/r/l/m,4,9,1.25
282,awsterita'.,ɐ w s t ɛ r ɪ t ɐ,/wst/r/t/,4,9,1.6666666666666667
283,awsterità.,ɐ w s t ɛ r ɪ t ɐ,/wst/r/t/,4,9,1.6666666666666667
284,"awstraljan,",ɐ w s t r ɐ l j ɐ n,/wstr/lj/n,3,10,2.3333333333333335
285,awtomatika.,ɐ w t ɔ m ɐ t ɪ k ɐ,/wt/m/t/k/,5,10,1.25
286,awtomatikament,ɐ w t ɔ m ɐ t ɪ k ɐ m ɛ n t,/wt/m/t/k/m/nt,6,14,1.3333333333333333
287,awtonoma.,ɐ w t ɔ n ɔ m ɐ,/wt/n/m/,4,8,1.3333333333333333
288,awtonomu,ɐ w t ɔ n ɔ m ʊ,/wt/n/m/,4,8,1.3333333333333333
289,awtoritajiet,ɐ w t ɔ r ɪ t ɐ j i ɛ t,/wt/r/t/j/t,5,12,1.2
290,awtorità,ɐ w t ɔ r ɪ t ɐ,/wt/r/t/,4,8,1.3333333333333333
291,awtorizzat,ɐ w t ɔ r ɪ t͡s t͡s ɐ t,/wt/r/t͡st͡s/t,4,14,2.5
292,awtorizzati.,ɐ w t ɔ r ɪ t͡s t͡s ɐ t ɪ,/wt/r/t͡st͡s/t/,5,15,2.5
293,awtorizzazzjoni,ɐ w t ɔ r ɪ t͡s t͡s ɐ t͡s t͡s j ɔ n ɪ,/wt/r/t͡st͡s/t͡st͡sj/n/,6,23,3.4
294,awwissu,ɐ w w ɪ s s ʊ,/ww/ss/,3,7,2
295,awżiljarju.,ɐ w z ɪ l j ɐ r j ʊ,/wz/lj/rj/,4,10,2
296,azzjoni,ɐ t͡s t͡s j ɔ n ɪ,/t͡st͡sj/n/,3,11,4
297,azzjoni.,ɐ t͡s t͡s j ɔ n ɪ,/t͡st͡sj/n/,3,11,4
298,azzjoni?,ɐ t͡s t͡s j ɔ n ɪ,/t͡st͡sj/n/,3,11,4
299,azzoppardi,ɐ t͡s t͡s ɔ p p ɐ r d ɪ,/t͡st͡s/pp/rd/,4,14,3.3333333333333335
300,aċċenn,ɐ t͡ʃ t͡ʃ ɛ n n,/t͡ʃt͡ʃ/nn,2,10,4
301,aċċess,ɐ t͡ʃ t͡ʃ ɛ s s,/t͡ʃt͡ʃ/ss,2,10,4
302,aċċessibbli,ɐ t͡ʃ t͡ʃ ɛ s s ɪ b b l ɪ,/t͡ʃt͡ʃ/ss/bbl/,4,15,3.6666666666666665
303,aċċessibbli.,ɐ t͡ʃ t͡ʃ ɛ s s ɪ b b l ɪ,/t͡ʃt͡ʃ/ss/bbl/,4,15,3.6666666666666665
304,aċċettabbli.,ɐ t͡ʃ t͡ʃ ɛ t t ɐ b b l ɪ,/t͡ʃt͡ʃ/tt/bbl/,4,15,3.6666666666666665
305,aċċettajna,ɐ t͡ʃ t͡ʃ ɛ t t ɐ j n ɐ,/t͡ʃt͡ʃ/tt/jn/,4,14,3.3333333333333335
