,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
81,bitirib,b i t̪ i r i b,b/t̪/r/b,3,8,1.25
82,bitta,b i t̪ t̪ a,b/t̪t̪/,2,7,2.5
83,bo'la,b o l a,b/l/,2,4,1
84,bo'ladi,b o l a d̪ i,b/l/d̪/,3,7,1.3333333333333333
85,bo'ladi.,b o l a d̪ i,b/l/d̪/,3,7,1.3333333333333333
86,bo'ldi,b o l d̪ i,b/ld̪/,2,6,2
87,bo'ldi.,b o l d̪ i,b/ld̪/,2,6,2
88,bo'lgan,b o l ɡ a n,b/lɡ/n,2,6,1.3333333333333333
89,bo'lgan.,b o l ɡ a n,b/lɡ/n,2,6,1.3333333333333333
90,bo'lganingizdan,b o l ɡ a n i ŋ i z d̪ a n,b/lɡ/n/ŋ/zd̪/n,5,14,1.5
91,bo'lib,b o l i b,b/l/b,2,5,1
92,bo'linib,b o l i n i b,b/l/n/b,3,7,1
93,bo'lishadi.,b o l i ʃ a d̪ i,b/l/ʃ/d̪/,4,9,1.25
94,bo'lishga,b o l i ʃ ɡ a,b/l/ʃɡ/,3,7,1.3333333333333333
95,bo'lishgandi,b o l i ʃ ɡ a n d̪ i,b/l/ʃɡ/nd̪/,4,11,1.75
96,bo'lishi,b o l i ʃ i,b/l/ʃ/,3,6,1
97,bo'lsa,b o l s a,b/ls/,2,5,1.5
98,bo'lur.,b o l u r,b/l/r,2,5,1
99,bo'yicha,b o j i t͡ʃ a,b/j/t͡ʃ/,3,8,1.6666666666666667
100,bo'yingiz,b o j i ŋ i z,b/j/ŋ/z,3,7,1
101,bo'ylab,b o j l a b,b/jl/b,2,6,1.3333333333333333
102,bog'langanini,b ɒ ʁ l a ŋ a n i n i,b/ʁl/ŋ/n/n/,5,11,1.2
103,bois,b ɒ i s,b/s,1,4,1
104,bombalashga,b ɒ m b a l a ʃ ɡ a,b/mb/l/ʃɡ/,4,10,1.5
105,boqaylik.,b ɒ q a j l i k,b/q/jl/k,3,8,1.25
106,bordir.,b ɒ r d̪ i r,b/rd̪/r,2,7,1.6666666666666667
107,"borganida,",b ɒ r ɡ a n i d̪ a,b/rɡ/n/d̪/,4,10,1.5
108,borildi.,b ɒ r i l d̪ i,b/r/ld̪/,3,8,1.6666666666666667
109,borishi.,b ɒ r i ʃ i,b/r/ʃ/,3,6,1
110,"bormi-yo'qmi,",b ɒ r m i j o q m i,b/rm/j/qm/,4,10,1.5
111,bormoqda.,b ɒ r m ɒ q d̪ a,b/rm/qd̪/,3,9,2
112,boshlagan,b ɒ ʃ l a ɡ a n,b/ʃl/ɡ/n,3,8,1.25
113,boshlanadi,b ɒ ʃ l a n a d̪ i,b/ʃl/n/d̪/,4,10,1.5
114,boshlariga,b ɒ ʃ l a r i ɡ a,b/ʃl/r/ɡ/,4,9,1.25
115,boshlash,b ɒ ʃ l a ʃ,b/ʃl/ʃ,2,6,1.3333333333333333
116,boshlashdi,b ɒ ʃ l a ʃ d̪ i,b/ʃl/ʃd̪/,3,9,2
117,boshqa,b ɒ ʃ q a,b/ʃq/,2,5,1.5
118,boshqaruvi.,b ɒ ʃ q a r u v i,b/ʃq/r/v/,4,9,1.25
119,bosqini,b ɒ s q i n i,b/sq/n/,3,7,1.3333333333333333
120,boyib,b ɒ j i b,b/j/b,2,5,1
121,bozor,b ɒ z ɒ r,b/z/r,2,5,1
122,bu,b u,b/,1,2,1
123,"budda,",b u d̪ d̪ a,b/d̪d̪/,2,7,2.5
124,bularning,b u l a r n i ŋ,b/l/rn/ŋ,3,8,1.25
125,bundan,b u n d̪ a n,b/nd̪/n,2,7,1.6666666666666667
126,bunday,b u n d̪ a j,b/nd̪/j,2,7,1.6666666666666667
127,bunga,b u ŋ a,b/ŋ/,2,4,1
128,buni,b u n i,b/n/,2,4,1
129,buning,b u n i ŋ,b/n/ŋ,2,5,1
130,burilib,b u r i l i b,b/r/l/b,3,7,1
131,butkul,b u t̪ k u l,b/t̪k/l,2,7,1.6666666666666667
132,butun,b u t̪ u n,b/t̪/n,2,6,1.3333333333333333
133,buxoro,b u χ ɒ r ɒ,b/χ/r/,3,6,1
134,buyruq,b u j r u q,b/jr/q,2,6,1.3333333333333333
135,byudjetini,b j u d̪ d͡ʒ e t̪ i n i,bj/d̪d͡ʒ/t̪/n/,4,14,2.5
136,byulleteni,b j u l l e t̪ e n i,bj/ll/t̪/n/,4,11,1.75
137,chaqirildi.,t͡ʃ a q i r i l d̪ i,t͡ʃ/q/r/ld̪/,4,12,2
138,chaqirtirib,t͡ʃ a q i r t̪ i r i b,t͡ʃ/q/rt̪/r/b,4,13,1.8
139,chegaradagi,t͡ʃ e ɡ a r a d̪ a ɡ i,t͡ʃ/ɡ/r/d̪/ɡ/,5,13,1.6
140,chempionat.,t͡ʃ e m p i ɒ n a t̪,t͡ʃ/mp/n/t̪,3,12,2
141,chetda,t͡ʃ e t̪ d̪ a,t͡ʃ/t̪d̪/,2,9,3.5
142,chilparchin,t͡ʃ i l p a r t͡ʃ i n,t͡ʃ/lp/rt͡ʃ/n,3,13,2.5
143,chiqadi,t͡ʃ i q a d̪ i,t͡ʃ/q/d̪/,3,9,2
144,chiqargan.,t͡ʃ i q a r ɡ a n,t͡ʃ/q/rɡ/n,3,10,1.75
145,chiqarilmasligi,t͡ʃ i q a r i l m a s l i ɡ i,t͡ʃ/q/r/lm/sl/ɡ/,6,16,1.6666666666666667
146,chiroysan.,t͡ʃ i r ɒ j s a n,t͡ʃ/r/js/n,3,10,1.75
147,chirqillab,t͡ʃ i r q i l l a b,t͡ʃ/rq/ll/b,3,11,2
148,cholg'u,t͡ʃ ɒ l ʁ u,t͡ʃ/lʁ/,2,7,2.5
149,chop,t͡ʃ ɒ p,t͡ʃ/p,1,5,2
150,choralar,t͡ʃ ɒ r a l a r,t͡ʃ/r/l/r,3,9,1.5
151,chumchuqlar,t͡ʃ u m t͡ʃ u q l a r,t͡ʃ/mt͡ʃ/ql/r,3,13,2.5
152,chunki,t͡ʃ u n k i,t͡ʃ/nk/,2,7,2.5
153,chuqur,t͡ʃ u q u r,t͡ʃ/q/r,2,7,1.6666666666666667
154,chuqurlashtirish,t͡ʃ u q u r l a ʃ t̪ i r i ʃ,t͡ʃ/q/rl/ʃt̪/r/ʃ,5,16,1.8333333333333333
155,dag'-dag',d̪ a ʁ d̪ a ʁ,d̪/ʁd̪/ʁ,2,8,2
156,darajasi,d̪ a r a d͡ʒ a s i,d̪/r/d͡ʒ/s/,4,11,1.75
157,davlat,d̪ a v l a t̪,d̪/vl/t̪,2,8,2
158,davrida,d̪ a v r i d̪ a,d̪/vr/d̪/,3,9,2
159,dedi,d̪ e d̪ i,d̪/d̪/,2,6,2
160,degan,d̪ e ɡ a n,d̪/ɡ/n,2,6,1.3333333333333333
161,degani.,d̪ e ɡ a n i,d̪/ɡ/n/,3,7,1.3333333333333333
162,dehqonchilikdan,d̪ e h q ɒ n t͡ʃ i l i k d̪ a n,d̪/hq/nt͡ʃ/l/kd̪/n,5,18,2.1666666666666665
163,dehqonlarning,d̪ e h q ɒ n l a r n i ŋ,d̪/hq/nl/rn/ŋ,4,13,1.8
164,"demak,",d̪ e m a k,d̪/m/k,2,6,1.3333333333333333
165,demokratik,d̪ e m ɒ k r a t̪ i k,d̪/m/kr/t̪/k,4,12,1.6
166,devor,d̪ e v ɒ r,d̪/v/r,2,6,1.3333333333333333
167,dinlariga,d̪ i n l a r i ɡ a,d̪/nl/r/ɡ/,4,10,1.5
168,diplom,d̪ i p l ɒ m,d̪/pl/m,2,7,1.6666666666666667
169,diyorimizda,d̪ i j ɒ r i m i z d̪ a,d̪/j/r/m/zd̪/,5,13,1.6
170,do'koniga,d̪ o k ɒ n i ɡ a,d̪/k/n/ɡ/,4,9,1.25
171,dod,d̪ ɒ d̪,d̪/d̪,1,5,2
172,dollarga,d̪ ɒ l l a r ɡ a,d̪/ll/rɡ/,3,9,2
173,dunyo,d̪ u n j ɒ,d̪/nj/,2,6,2
174,dunyoda,d̪ u n j ɒ d̪ a,d̪/nj/d̪/,3,9,2
175,e'tibor,e ʔ t̪ i b ɒ r,/ʔt̪/b/r,3,8,1.6666666666666667
176,e'tiqod,e ʔ t̪ i q ɒ d̪,/ʔt̪/q/d̪,3,9,2
177,edi.,e d̪ i,/d̪/,2,4,2
178,eftallarga,e ɸ t̪ a l l a r ɡ a,/ɸt̪/ll/rɡ/,4,11,2.3333333333333335
179,ega,e ɡ a,/ɡ/,2,3,1
180,egaligiga,e ɡ a l i ɡ i ɡ a,/ɡ/l/ɡ/ɡ/,5,9,1
181,ehtimolini,e h t̪ i m ɒ l i n i,/ht̪/m/l/n/,5,11,1.5
182,ekan.,e k a n,/k/n,2,4,1
183,ekin,e k i n,/k/n,2,4,1
184,elchixona,e l t͡ʃ i χ ɒ n a,/lt͡ʃ/χ/n/,4,10,2
185,"emas,",e m a s,/m/s,2,4,1
186,emas.,e m a s,/m/s,2,4,1
187,emotsiyasiga,e m ɒ t͡s i j a s i ɡ a,/m/t͡s/j/s/ɡ/,6,13,1.4
188,eng,e ŋ,/ŋ,1,2,1
189,ensiklopediyaga,e n s i k l ɒ p e d̪ i j a ɡ a,/ns/kl/p/d̪/j/ɡ/,7,16,1.5
190,ergashib,e r ɡ a ʃ i b,/rɡ/ʃ/b,3,7,1.3333333333333333
191,erkaklar,e r k a k l a r,/rk/kl/r,3,8,1.6666666666666667
192,esa,e s a,/s/,2,3,1
193,eshigini,e ʃ i ɡ i n i,/ʃ/ɡ/n/,4,7,1
194,"eshitamiz,",e ʃ i t̪ a m i z,/ʃ/t̪/m/z,4,9,1.25
195,etaman.,e t̪ a m a n,/t̪/m/n,3,7,1.3333333333333333
196,etik,e t̪ i k,/t̪/k,2,5,1.5
197,etilgan,e t̪ i l ɡ a n,/t̪/lɡ/n,3,8,1.6666666666666667
198,etish,e t̪ i ʃ,/t̪/ʃ,2,5,1.5
199,etishayotgan,e t̪ i ʃ a j ɒ t̪ ɡ a n,/t̪/ʃ/j/t̪ɡ/n,5,13,1.6
200,etishi,e t̪ i ʃ i,/t̪/ʃ/,3,6,1.5
201,etmagan.,e t̪ m a ɡ a n,/t̪m/ɡ/n,3,8,1.6666666666666667
202,etmoqchimiz.,e t̪ m ɒ q t͡ʃ i m i z,/t̪m/qt͡ʃ/m/z,4,13,2.25
203,faoliyatiga,ɸ a ɒ l i j a t̪ i ɡ a,ɸ/l/j/t̪/ɡ/,5,12,1.2
204,faqat,ɸ a q a t̪,ɸ/q/t̪,2,6,1.3333333333333333
205,favqulodda,ɸ a v q u l ɒ d̪ d̪ a,ɸ/vq/l/d̪d̪/,4,12,2
206,fikr,ɸ i k r,ɸ/kr,1,4,1.5
207,fikrlashni,ɸ i k r l a ʃ n i,ɸ/krl/ʃn/,3,9,2
208,fonarni,ɸ o n a r n i,ɸ/n/rn/,3,7,1.3333333333333333
209,formulasi,ɸ ɒ r m u l a s i,ɸ/rm/l/s/,4,9,1.25
210,foyda,ɸ ɒ j d̪ a,ɸ/jd̪/,2,6,2
211,foydalanish,ɸ ɒ j d̪ a l a n i ʃ,ɸ/jd̪/l/n/ʃ,4,11,1.4
212,fuqarolararo,ɸ u q a r ɒ l a r a r ɒ,ɸ/q/r/l/r/r/,6,12,1
213,fursatda,ɸ u r s a t̪ d̪ a,ɸ/rs/t̪d̪/,3,10,2.3333333333333335
214,g'azoni,ʁ a z ɒ n i,ʁ/z/n/,3,6,1
215,gap,ɡ a p,ɡ/p,1,3,1
216,gapi,ɡ a p i,ɡ/p/,2,4,1
217,go'yo,ɡ o j ɒ,ɡ/j/,2,4,1
218,guvohnomangizni,ɡ u v ɒ h n ɒ m a ŋ i z n i,ɡ/v/hn/m/ŋ/zn/,6,14,1.3333333333333333
219,haddan,h a d̪ d̪ a n,h/d̪d̪/n,2,8,2
220,hafta,h a ɸ t̪ a,h/ɸt̪/,2,6,2
221,hakamga,h a k a m ɡ a,h/k/mɡ/,3,7,1.3333333333333333
222,haligacha,h a l i ɡ a t͡ʃ a,h/l/ɡ/t͡ʃ/,4,10,1.5
223,ham,h a m,h/m,1,3,1
224,"ham,",h a m,h/m,1,3,1
225,hamas,h a m a s,h/m/s,2,5,1
226,hamma,h a m m a,h/mm/,2,5,1.5
227,hammasini,h a m m a s i n i,h/mm/s/n/,4,9,1.25
228,haqida,h a q i d̪ a,h/q/d̪/,3,7,1.3333333333333333
229,haqli.,h a q l i,h/ql/,2,5,1.5
230,har,h a r,h/r,1,3,1
231,harakat,h a r a k a t̪,h/r/k/t̪,3,8,1.25
232,harom,h a r ɒ m,h/r/m,2,5,1
233,havola,h a v ɒ l a,h/v/l/,3,6,1
234,hayotda,h a j ɒ t̪ d̪ a,h/j/t̪d̪/,3,9,2
235,hayron,h a j r ɒ n,h/jr/n,2,6,1.3333333333333333
236,hech,h e t͡ʃ,h/t͡ʃ,1,5,2
237,hisob,h i s ɒ b,h/s/b,2,5,1
238,hisoblashda,h i s ɒ b l a ʃ d̪ a,h/s/bl/ʃd̪/,4,11,1.75
239,hokimliklar,h ɒ k i m l i k l a r,h/k/ml/kl/r,4,11,1.4
240,hokimliklarga,h ɒ k i m l i k l a r ɡ a,h/k/ml/kl/rɡ/,5,13,1.6
241,holat.,h ɒ l a t̪,h/l/t̪,2,6,1.3333333333333333
242,holatlarda,h ɒ l a t̪ l a r d̪ a,h/l/t̪l/rd̪/,4,12,2
243,holatlari,h ɒ l a t̪ l a r i,h/l/t̪l/r/,4,10,1.5
244,holda,h ɒ l d̪ a,h/ld̪/,2,6,2
245,holicha,h ɒ l i t͡ʃ a,h/l/t͡ʃ/,3,8,1.6666666666666667
246,hollarda,h ɒ l l a r d̪ a,h/ll/rd̪/,3,9,2
247,hosil,h ɒ s i l,h/s/l,2,5,1
248,hovlisiga,h ɒ v l i s i ɡ a,h/vl/s/ɡ/,4,9,1.25
249,hozir,h ɒ z i r,h/z/r,2,5,1
250,hozircha,h ɒ z i r t͡ʃ a,h/z/rt͡ʃ/,3,9,2
251,hududida,h u d̪ u d̪ i d̪ a,h/d̪/d̪/d̪/,4,11,1.75
252,hududlar,h u d̪ u d̪ l a r,h/d̪/d̪l/r,3,10,1.75
253,hunarmandchilikda,h u n a r m a n d̪ t͡ʃ i l i k d̪ a,h/n/rm/nd̪t͡ʃ/l/kd̪/,6,20,2.3333333333333335
254,hunarmandlar,h u n a r m a n d̪ l a r,h/n/rm/nd̪l/r,4,13,1.8
255,huquqi,h u q u q i,h/q/q/,3,6,1
256,huquqliligiga,h u q u q l i l i ɡ i ɡ a,h/q/ql/l/ɡ/ɡ/,6,13,1.1666666666666667
257,hurriyat,h u r r i j a t̪,h/rr/j/t̪,3,9,1.5
258,iborani,i b ɒ r a n i,/b/r/n/,4,7,1
259,ichidan,i t͡ʃ i d̪ a n,/t͡ʃ/d̪/n,3,9,2
260,idish,i d̪ i ʃ,/d̪/ʃ,2,5,1.5
261,idorasi,i d̪ ɒ r a s i,/d̪/r/s/,4,8,1.3333333333333333
262,ijtimoiy-iqtisodiy,i d͡ʒ t̪ i m ɒ i j i q t̪ i s ɒ d̪ i j,/d͡ʒt̪/m/j/qt̪/s/d̪/j,7,22,2
263,ikki,i k k i,/kk/,2,4,2
264,ikkitaga,i k k i t̪ a ɡ a,/kk/t̪/ɡ/,4,9,1.6666666666666667
265,ildizi,i l d̪ i z i,/ld̪/z/,3,7,2
266,ilgari,i l ɡ a r i,/lɡ/r/,3,6,1.5
267,ilmiy,i l m i j,/lm/j,2,5,1.5
268,imtihon,i m t̪ i h ɒ n,/mt̪/h/n,3,8,1.6666666666666667
269,inqilobiy,i n q i l ɒ b i j,/nq/l/b/j,4,9,1.25
270,insoniyatga,i n s ɒ n i j a t̪ ɡ a,/ns/n/j/t̪ɡ/,5,12,1.75
271,insonlarga,i n s ɒ n l a r ɡ a,/ns/nl/rɡ/,4,10,2
272,intihosiga,i n t̪ i h ɒ s i ɡ a,/nt̪/h/s/ɡ/,5,11,1.5
273,iqtisodchilar,i q t̪ i s ɒ d̪ t͡ʃ i l a r,/qt̪/s/d̪t͡ʃ/l/r,5,16,2.2
274,iqtisodiga,i q t̪ i s ɒ d̪ i ɡ a,/qt̪/s/d̪/ɡ/,5,12,1.75
275,iqtisodiyot,i q t̪ i s ɒ d̪ i j ɒ t̪,/qt̪/s/d̪/j/t̪,5,14,1.8
276,"irlandiyaliklar,",i r l a n d̪ i j a l i k l a r,/rl/nd̪/j/l/kl/r,6,16,1.6666666666666667
277,irmoq,i r m ɒ q,/rm/q,2,5,1.5
278,irsiy,i r s i j,/rs/j,2,5,1.5
279,ish,i ʃ,/ʃ,1,2,1
280,ishga,i ʃ ɡ a,/ʃɡ/,2,4,2
281,ishimizning,i ʃ i m i z n i ŋ,/ʃ/m/zn/ŋ,4,9,1.25
282,ishlar,i ʃ l a r,/ʃl/r,2,5,1.5
283,ishlari,i ʃ l a r i,/ʃl/r/,3,6,1.5
284,ishlarini,i ʃ l a r i n i,/ʃl/r/n/,4,8,1.3333333333333333
285,"ishlasa,",i ʃ l a s a,/ʃl/s/,3,6,1.5
286,ishlatamiz.,i ʃ l a t̪ a m i z,/ʃl/t̪/m/z,4,10,1.5
287,ishlaydi.,i ʃ l a j d̪ i,/ʃl/jd̪/,3,8,2.5
288,ishning,i ʃ n i ŋ,/ʃn/ŋ,2,5,1.5
289,islohotlarni,i s l ɒ h ɒ t̪ l a r n i,/sl/h/t̪l/rn/,5,13,2
290,islom,i s l ɒ m,/sl/m,2,5,1.5
291,isroil,i s r ɒ i l,/sr/l,2,6,1.5
292,istilo,i s t̪ i l ɒ,/st̪/l/,3,7,2
293,italiya,i t̪ a l i j a,/t̪/l/j/,4,8,1.3333333333333333
294,italyan,i t̪ a l j a n,/t̪/lj/n,3,8,1.6666666666666667
295,ixtiyoriy,i χ t̪ i j ɒ r i j,/χt̪/j/r/j,4,10,1.5
296,iymondagi,i j m ɒ n d̪ a ɡ i,/jm/nd̪/ɡ/,4,10,2
297,izlanadi.,i z l a n a d̪ i,/zl/n/d̪/,4,9,1.6666666666666667
298,izoh,i z ɒ h,/z/h,2,4,1
299,izohli,i z ɒ h l i,/z/hl/,3,6,1.5
300,jahd,d͡ʒ a h d̪,d͡ʒ/hd̪,1,7,3
301,jamiyat,d͡ʒ a m i j a t̪,d͡ʒ/m/j/t̪,3,10,1.75
302,jamiyatga,d͡ʒ a m i j a t̪ ɡ a,d͡ʒ/m/j/t̪ɡ/,4,12,2
303,jamoat,d͡ʒ a m ɒ a t̪,d͡ʒ/m/t̪,2,9,2
304,javob,d͡ʒ a v ɒ b,d͡ʒ/v/b,2,7,1.6666666666666667
305,javoban,d͡ʒ a v ɒ b a n,d͡ʒ/v/b/n,3,9,1.5
306,javobi,d͡ʒ a v ɒ b i,d͡ʒ/v/b/,3,8,1.6666666666666667
307,jihat,d͡ʒ i h a t̪,d͡ʒ/h/t̪,2,8,2
308,jingalak,d͡ʒ i ŋ a l a k,d͡ʒ/ŋ/l/k,3,9,1.5
309,joriy,d͡ʒ ɒ r i j,d͡ʒ/r/j,2,7,1.6666666666666667
310,juda,d͡ʒ u d̪ a,d͡ʒ/d̪/,2,7,2.5
311,juvon,d͡ʒ u v ɒ n,d͡ʒ/v/n,2,7,1.6666666666666667
312,kabi,k a b i,k/b/,2,4,1
313,kam,k a m,k/m,1,3,1
314,kambag'allashadi.,k a m b a ʁ a l l a ʃ a d̪ i,k/mb/ʁ/ll/ʃ/d̪/,6,15,1.5
315,kambag'allik,k a m b a ʁ a l l i k,k/mb/ʁ/ll/k,4,11,1.4
316,kanda,k a n d̪ a,k/nd̪/,2,6,2
317,karterdan,k a r t̪ e r d̪ a n,k/rt̪/rd̪/n,3,11,2
318,kasallanish,k a s a l l a n i ʃ,k/s/ll/n/ʃ,4,10,1.2
319,katta-katta,k a t̪ t̪ a k a t̪ t̪ a,k/t̪t̪/k/t̪t̪/,4,14,2.5
320,kattagina,k a t̪ t̪ a ɡ i n a,k/t̪t̪/ɡ/n/,4,11,1.75
321,kattaroq,k a t̪ t̪ a r ɒ q,k/t̪t̪/r/q,3,10,1.75
322,"kayfiyatiga,",k a j ɸ i j a t̪ i ɡ a,k/jɸ/j/t̪/ɡ/,5,12,1.4
323,keladi.,k e l a d̪ i,k/l/d̪/,3,7,1.3333333333333333
324,keladigan,k e l a d̪ i ɡ a n,k/l/d̪/ɡ/n,4,10,1.2
325,kelardi,k e l a r d̪ i,k/l/rd̪/,3,8,1.6666666666666667
326,kelayotganini,k e l a j ɒ t̪ ɡ a n i n i,k/l/j/t̪ɡ/n/n/,6,14,1.3333333333333333
327,keldi.,k e l d̪ i,k/ld̪/,2,6,2
328,keldi?,k e l d̪ i,k/ld̪/,2,6,2
329,"kelib,",k e l i b,k/l/b,2,5,1
330,"kelin,",k e l i n,k/l/n,2,5,1
331,kelishdi,k e l i ʃ d̪ i,k/l/ʃd̪/,3,8,1.6666666666666667
332,kelishik,k e l i ʃ i k,k/l/ʃ/k,3,7,1
333,kelishini,k e l i ʃ i n i,k/l/ʃ/n/,4,8,1
334,"kelmaydi,",k e l m a j d̪ i,k/lm/jd̪/,3,9,2
335,keltiraman.,k e l t̪ i r a m a n,k/lt̪/r/m/n,4,11,1.4
336,keltirib,k e l t̪ i r i b,k/lt̪/r/b,3,9,1.5
337,kerak.,k e r a k,k/r/k,2,5,1
338,kerak?,k e r a k,k/r/k,2,5,1
339,"kerakki,",k e r a k k i,k/r/kk/,3,7,1.3333333333333333
340,ketadi.,k e t̪ a d̪ i,k/t̪/d̪/,3,8,1.6666666666666667
