,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
29,آسفُي,ʔ aː s æ f iː,ʔ/ːs/f/ː,3,8,1.25
30,آسيوي,ʔ aː s ɪ j æ w ɪ jː,ʔ/ːs/j/w/jː,4,11,1.4
31,آسِيَوِي,ʔ aː s ɪ j æ w ɪ jː,ʔ/ːs/j/w/jː,4,11,1.4
32,آسِّ,ʔ aː s,ʔ/ːs,1,4,1.5
33,آشوري,ʔ aː ʃ uː r ɪ jː,ʔ/ːʃ/ːr/jː,3,10,1.75
34,آشورِي,ʔ aː ʃ uː r ɪ jː,ʔ/ːʃ/ːr/jː,3,10,1.75
35,آصصآم,ʔ ɑː sˤː ɑː m,ʔ/ːsˤː/ːm,2,9,2.3333333333333335
36,آصصآُمُ,ʔ ɑː sˤː ɑː m,ʔ/ːsˤː/ːm,2,9,2.3333333333333335
37,آططآن,ʔ ɑː tˤː ɑː n,ʔ/ːtˤː/ːn,2,9,2.3333333333333335
38,آظظاق,ʔ ɑː ðˤː ɑː q,ʔ/ːðˤː/ːq,2,9,2.3333333333333335
39,آظَظَّاقْ,ʔ ɑː ðˤː ɑː q,ʔ/ːðˤː/ːq,2,9,2.3333333333333335
40,آل,ʔ aː l,ʔ/ːl,1,4,1.5
41,آل,ʔ aː l æ,ʔ/ːl/,2,5,1.5
42,آل,ʔ aː l ʊ,ʔ/ːl/,2,5,1.5
43,آلات,ʔ aː l aː t,ʔ/ːl/ːt,2,7,1.6666666666666667
44,آلاتْ,ʔ aː l aː t,ʔ/ːl/ːt,2,7,1.6666666666666667
45,آلة,ʔ aː l æ,ʔ/ːl/,2,5,1.5
46,آمن,ʔ aː m æ n,ʔ/ːm/n,2,6,1.3333333333333333
47,آمن,ʔ aː m æ n æ,ʔ/ːm/n/,3,7,1.3333333333333333
48,آمن,ʔ aː m æ n ʊ,ʔ/ːm/n/,3,7,1.3333333333333333
49,آمن,ʔ aː m ɪ n,ʔ/ːm/n,2,6,1.3333333333333333
50,آمن,ʔ aː m ʊ n,ʔ/ːm/n,2,6,1.3333333333333333
51,آمن,ʔ aː m ʊ n æ,ʔ/ːm/n/,3,7,1.3333333333333333
52,آمن,ʔ aː m ʊ n ʊ,ʔ/ːm/n/,3,7,1.3333333333333333
53,آمين,ʔ aː m iː n æ,ʔ/ːm/ːn/,3,8,1.6666666666666667
54,آمينُ,ʔ aː m iː n æ,ʔ/ːm/ːn/,3,8,1.6666666666666667
55,آمِنٌّ,ʔ aː m æ n,ʔ/ːm/n,2,6,1.3333333333333333
56,آمِنٌّ,ʔ aː m æ n æ,ʔ/ːm/n/,3,7,1.3333333333333333
57,آمِنٌّ,ʔ aː m æ n ʊ,ʔ/ːm/n/,3,7,1.3333333333333333
58,آمِنٌّ,ʔ aː m ɪ n,ʔ/ːm/n,2,6,1.3333333333333333
59,آمِنٌّ,ʔ aː m ʊ n,ʔ/ːm/n,2,6,1.3333333333333333
60,آمِنٌّ,ʔ aː m ʊ n æ,ʔ/ːm/n/,3,7,1.3333333333333333
61,آمِنٌّ,ʔ aː m ʊ n ʊ,ʔ/ːm/n/,3,7,1.3333333333333333
62,آنسة,ʔ aː n ɪ s æ h,ʔ/ːn/s/h,3,8,1.25
63,آنك,ʔ aː n ʊ k,ʔ/ːn/k,2,6,1.3333333333333333
64,آني,ʔ aː n ɪ jː,ʔ/ːn/jː,2,7,1.6666666666666667
65,آنٌي,ʔ aː n ɪ jː,ʔ/ːn/jː,2,7,1.6666666666666667
66,آنْسَة,ʔ aː n ɪ s æ h,ʔ/ːn/s/h,3,8,1.25
67,آية,ʔ aː j æ,ʔ/ːj/,2,5,1.5
68,آيسلندا,ʔ aː j s l æ n d aː,ʔ/ːjsl/nd/ː,3,11,2.0
69,آيوا,ʔ aː j ʊ w aː,ʔ/ːj/w/ː,3,8,1.25
70,آيواُ,ʔ aː j ʊ w aː,ʔ/ːj/w/ː,3,8,1.25
71,آيْسْلَنْدَا,ʔ aː j s l æ n d aː,ʔ/ːjsl/nd/ː,3,11,2.0
72,آِطُطآُنُ,ʔ ɑː tˤː ɑː n,ʔ/ːtˤː/ːn,2,9,2.3333333333333335
73,آِلُةُ,ʔ aː l æ,ʔ/ːl/,2,5,1.5
74,آِيِّةّ,ʔ aː j æ,ʔ/ːj/,2,5,1.5
75,أ,ʔ,ʔ,0,1,1.0
76,أ,ʔ æ,ʔ/,1,2,1.0
77,أ,ʔ ʊ,ʔ/,1,2,1.0
78,أب,ʔ æ b,ʔ/b,1,3,1.0
79,أباجور,ʔ æ b aː ʒ uː r,ʔ/b/ːʒ/ːr,3,9,1.5
80,أباد,ʔ æ b aː d æ,ʔ/b/ːd/,3,7,1.3333333333333333
81,أباريق,ʔ æ b ɑː r iː q,ʔ/b/ːr/ːq,3,9,1.5
82,أبان,b aː n æ,b/ːn/,2,5,1.5
83,أبتر,ʔ æ b t ɑ r,ʔ/bt/r,2,6,1.3333333333333333
84,أبد,ʔ æ b d ʊ,ʔ/bd/,2,5,1.5
85,أبد,ʔ æ b æ d,ʔ/b/d,2,5,1.0
86,أبد,ʔ æ b æ d æ,ʔ/b/d/,3,6,1.0
87,أبد,ʔ æ bː æ d æ,ʔ/bː/d/,3,7,1.3333333333333333
88,أبدp,ʔ æ b d ʊ,ʔ/bd/,2,5,1.5
89,أبدp,ʔ æ b æ d,ʔ/b/d,2,5,1.0
90,أبدp,ʔ æ b æ d æ,ʔ/b/d/,3,6,1.0
91,أبدp,ʔ æ bː æ d æ,ʔ/bː/d/,3,7,1.3333333333333333
92,أبدا,ʔ æ b æ d æ n,ʔ/b/d/n,3,7,1.0
93,أبدى,ʔ æ b d aː,ʔ/bd/ː,2,6,1.3333333333333333
94,أبدي,ʔ æ b æ d ɪ jː,ʔ/b/d/jː,3,8,1.25
95,أبدية,ʔ æ b æ d ɪ jː æ,ʔ/b/d/jː/,4,9,1.25
96,أبر,ʔ æ b ɑ r ɑ,ʔ/b/r/,3,6,1.0
97,أبر,ʔ æ b ɑ rː ɑ,ʔ/b/rː/,3,7,1.3333333333333333
98,أبرز,b ɑ r ɑ z æ,b/r/z/,3,6,1.0
99,أبرز,ʔ æ b r ɑ z,ʔ/br/z,2,6,1.3333333333333333
100,أبرز,ʔ æ b r ʊ z,ʔ/br/z,2,6,1.3333333333333333
101,أبرز,ʔ æ b r ʊ z æ,ʔ/br/z/,3,7,1.3333333333333333
102,أبريل,ʔ æ b r iː l,ʔ/br/ːl,2,7,1.6666666666666667
103,أبسطة,ʔ æ b s ɪ tˤ ɑ,ʔ/bs/tˤ/,3,8,1.6666666666666667
104,أبطل,ʔ æ b tˤ ɑ l æ,ʔ/btˤ/l/,3,8,1.6666666666666667
105,أبكم,ʔ æ b k æ m,ʔ/bk/m,2,6,1.3333333333333333
106,أبلس,ʔ æ b l æ s æ,ʔ/bl/s/,3,7,1.3333333333333333
107,أبله,ʔ æ b l æ h,ʔ/bl/h,2,6,1.3333333333333333
108,أبلُس,ʔ æ b l æ s æ,ʔ/bl/s/,3,7,1.3333333333333333
109,أبنوس,ʔ æ b n uː s,ʔ/bn/ːs,2,7,1.6666666666666667
110,أبنوس,ʔ æ b æ n uː s,ʔ/b/n/ːs,3,8,1.25
111,أبها,ʔ æ b h aː,ʔ/bh/ː,2,6,1.3333333333333333
112,أبهج,ʔ æ b h æ dʒ æ,ʔ/bh/dʒ/,3,8,1.6666666666666667
113,أبيدجان,ʔ æ b iː dʒː aː n,ʔ/b/ːdʒː/ːn,3,11,2.0
114,أبيض,ʔ æ b j ɑ dˤ,ʔ/bj/dˤ,2,7,1.6666666666666667
115,أبيضُ,ʔ æ b j ɑ dˤ,ʔ/bj/dˤ,2,7,1.6666666666666667
116,أبَهٍجْ,ʔ æ b h æ dʒ æ,ʔ/bh/dʒ/,3,8,1.6666666666666667
117,أبُدُا,ʔ æ b æ d æ n,ʔ/b/d/n,3,7,1.0
118,أبُسّطّةّ,ʔ æ b s ɪ tˤ ɑ,ʔ/bs/tˤ/,3,8,1.6666666666666667
119,أبُها,ʔ æ b h aː,ʔ/bh/ː,2,6,1.3333333333333333
120,أبّ,ʔ æ b,ʔ/b,1,3,1.0
121,أبّطلُ,ʔ æ b tˤ ɑ l æ,ʔ/btˤ/l/,3,8,1.6666666666666667
122,أتاح,ʔ æ t aː ħ æ,ʔ/t/ːħ/,3,7,1.3333333333333333
123,أترج,ʔ ʊ t r ʊ dʒː,ʔ/tr/dʒː,2,8,2.0
124,أتوبوس,ʔ o t o b uː s,ʔ/t/b/ːs,3,8,1.25
125,أتوبيس,ʔ o t o b iː s,ʔ/t/b/ːs,3,8,1.25
126,أتون,ʔ æ tː uː n,ʔ/tː/ːn,2,7,1.6666666666666667
127,أتى,ʔ æ t aː,ʔ/t/ː,2,5,1.0
128,أثاث,ʔ æ θ aː θ,ʔ/θ/ːθ,2,6,1.3333333333333333
129,أثاثِّ,ʔ æ θ aː θ,ʔ/θ/ːθ,2,6,1.3333333333333333
130,أثث,ʔ æ θː æ θ æ,ʔ/θː/θ/,3,7,1.3333333333333333
131,أثرة,ʔ æ θ r ɑ,ʔ/θr/,2,5,1.5
132,أثرة,ʔ æ θ ɑ r ɑ,ʔ/θ/r/,3,6,1.0
133,أثرة,ʔ ʊ θ r ɑ,ʔ/θr/,2,5,1.5
134,أثل,ʔ æ θ l,ʔ/θl,1,4,1.5
135,أثل,ʔ æ θ l æ,ʔ/θl/,2,5,1.5
136,أثل,ʔ æ θ æ l aː t,ʔ/θ/l/ːt,3,8,1.25
137,أثل,ʔ ʊ θ uː l,ʔ/θ/ːl,2,6,1.3333333333333333
138,أثلّ,ʔ æ θ l,ʔ/θl,1,4,1.5
139,أثلّ,ʔ æ θ l æ,ʔ/θl/,2,5,1.5
140,أثلّ,ʔ æ θ æ l aː t,ʔ/θ/l/ːt,3,8,1.25
141,أثلّ,ʔ ʊ θ uː l,ʔ/θ/ːl,2,6,1.3333333333333333
142,أثناء,ʔ æ θ n aː ʔ,ʔ/θn/ːʔ,2,7,1.6666666666666667
143,أثناء,ʔ æ θ n aː ʔ æ,ʔ/θn/ːʔ/,3,8,1.6666666666666667
144,أثيوبيا,ʔ æ θ ɪ j uː b ɪ j aː,ʔ/θ/j/ːb/j/ː,5,12,1.1666666666666667
145,أجاب,ʔ æ dʒ aː b æ,ʔ/dʒ/ːb/,3,8,1.6666666666666667
146,أجاب,ʔ ʊ dʒ aː b ʊ,ʔ/dʒ/ːb/,3,8,1.6666666666666667
147,أجذاع,ʔ æ dʒ ð aː ʕ,ʔ/dʒð/ːʕ,2,8,2.0
148,أجرب,ʔ æ dʒ r ɑ b,ʔ/dʒr/b,2,7,1.6666666666666667
149,أجرد,ʔ æ dʒ r ɑ d,ʔ/dʒr/d,2,7,1.6666666666666667
150,أجزاء,ʔ æ dʒ z aː ʔ,ʔ/dʒz/ːʔ,2,8,2.0
151,أجل,ʔ æ dʒ l,ʔ/dʒl,1,5,2.0
152,أجل,ʔ æ dʒ æ l,ʔ/dʒ/l,2,6,1.3333333333333333
153,أجل,ʔ æ dʒ ɑ ɫː,ʔ/dʒ/ɫː,2,7,1.6666666666666667
154,أجل,ʔ æ dʒː æ l æ,ʔ/dʒː/l/,3,8,1.6666666666666667
155,أجلح,ʔ æ dʒ l æ ħ,ʔ/dʒl/ħ,2,7,1.6666666666666667
156,أجلَحِ,ʔ æ dʒ l æ ħ,ʔ/dʒl/ħ,2,7,1.6666666666666667
157,أجمة,ʔ æ dʒ æ m æ,ʔ/dʒ/m/,3,7,1.3333333333333333
158,أجمع,ʔ æ dʒ m æ ʕ,ʔ/dʒm/ʕ,2,7,1.6666666666666667
159,أجمع,ʔ æ dʒ m æ ʕ æ,ʔ/dʒm/ʕ/,3,8,1.6666666666666667
160,أجنبي,ʔ æ dʒ n æ b ɪ jː,ʔ/dʒn/b/jː,3,10,1.75
161,أجهد,ʔ æ dʒ h æ d æ,ʔ/dʒh/d/,3,8,1.6666666666666667
162,أجهض,ʔ æ dʒ h ɑ dˤ ɑ,ʔ/dʒh/dˤ/,3,9,2.0
163,أجهضَ,ʔ æ dʒ h ɑ dˤ ɑ,ʔ/dʒh/dˤ/,3,9,2.0
164,أجوف,ʔ æ dʒ w æ f,ʔ/dʒw/f,2,7,1.6666666666666667
165,أجٌاب,ʔ æ dʒ aː b æ,ʔ/dʒ/ːb/,3,8,1.6666666666666667
166,أجٌاب,ʔ ʊ dʒ aː b ʊ,ʔ/dʒ/ːb/,3,8,1.6666666666666667
167,أجُلُ,ʔ æ dʒ l,ʔ/dʒl,1,5,2.0
168,أجُلُ,ʔ æ dʒ æ l,ʔ/dʒ/l,2,6,1.3333333333333333
169,أجُلُ,ʔ æ dʒ ɑ ɫː,ʔ/dʒ/ɫː,2,7,1.6666666666666667
170,أجُلُ,ʔ æ dʒː æ l æ,ʔ/dʒː/l/,3,8,1.6666666666666667
171,أحاط,ʔ æ ħ ɑː tˤ ɑ,ʔ/ħ/ːtˤ/,3,8,1.6666666666666667
172,أحاط,ʔ ʊ ħ ɑː tˤ ɑ,ʔ/ħ/ːtˤ/,3,8,1.6666666666666667
173,أحاط,ʔ ʊ ħ ɑː tˤ ʊ,ʔ/ħ/ːtˤ/,3,8,1.6666666666666667
174,أحب,ʔ æ ħ æ bː,ʔ/ħ/bː,2,6,1.3333333333333333
175,أحب,ʔ æ ħ æ bː æ,ʔ/ħ/bː/,3,7,1.3333333333333333
176,أحبك,ʔ ʊ ħ ɪ bː ʊ k æ,ʔ/ħ/bː/k/,4,9,1.25
177,أحبك,ʔ ʊ ħ ɪ bː ʊ k ɪ,ʔ/ħ/bː/k/,4,9,1.25
178,أحجم,ʔ æ ħ dʒ æ m æ,ʔ/ħdʒ/m/,3,8,1.6666666666666667
179,أحد,ʔ æ ħ æ d,ʔ/ħ/d,2,5,1.0
180,أحد,ʔ æ ħ æ dː,ʔ/ħ/dː,2,6,1.3333333333333333
181,أحرج,ʔ æ ħ r ɑ dʒ æ,ʔ/ħr/dʒ/,3,8,1.6666666666666667
182,أحرش,ʔ æ ħ r ɑ ʃ,ʔ/ħr/ʃ,2,6,1.3333333333333333
183,أحسن,ʔ æ ħ s æ n,ʔ/ħs/n,2,6,1.3333333333333333
184,أحسن,ʔ æ ħ s æ n æ,ʔ/ħs/n/,3,7,1.3333333333333333
185,أحسن,ʔ æ ħ s ʊ n,ʔ/ħs/n,2,6,1.3333333333333333
186,أحسن,ʔ æ ħ s ʊ n æ,ʔ/ħs/n/,3,7,1.3333333333333333
187,أحسن,ʔ æ ħ s ʊ n ʊ,ʔ/ħs/n/,3,7,1.3333333333333333
188,أحسن,ʔ ʊ ħ æ sː æ n,ʔ/ħ/sː/n,3,8,1.25
189,أحسن,ʔ ʊ ħ æ sː æ n æ,ʔ/ħ/sː/n/,4,9,1.25
190,أحسن,ʔ ʊ ħ æ sː æ n ʊ,ʔ/ħ/sː/n/,4,9,1.25
191,أحسن,ʔ ʊ ħ æ sː ɪ n,ʔ/ħ/sː/n,3,8,1.25
192,أحسن,ʔ ʊ ħ æ sː ɪ n æ,ʔ/ħ/sː/n/,4,9,1.25
193,أحسن,ʔ ʊ ħ æ sː ɪ n ʊ,ʔ/ħ/sː/n/,4,9,1.25
194,أحمر,ʔ æ ħ m ɑ r,ʔ/ħm/r,2,6,1.3333333333333333
195,أحمق,ʔ æ ħ m ɑ q,ʔ/ħm/q,2,6,1.3333333333333333
196,أحور,ʔ æ ħ w ɑ r,ʔ/ħw/r,2,6,1.3333333333333333
197,أحول,ʔ æ ħ w æ l,ʔ/ħw/l,2,6,1.3333333333333333
198,أحيلى,ʔ ʊ ħ æ j l aː,ʔ/ħ/jl/ː,3,8,1.25
199,أحيَلِى,ʔ ʊ ħ æ j l aː,ʔ/ħ/jl/ː,3,8,1.25
200,أحُورْ,ʔ æ ħ w ɑ r,ʔ/ħw/r,2,6,1.3333333333333333
201,أحِمِقَ,ʔ æ ħ m ɑ q,ʔ/ħm/q,2,6,1.3333333333333333
202,أخ,ʔ æ χ,ʔ/χ,1,3,1.0
203,أخاديد,ʔ æ χ aː d iː d,ʔ/χ/ːd/ːd,3,9,1.5
204,أخاذ,ʔ æ χː aː ð,ʔ/χː/ːð,2,7,1.6666666666666667
205,أخامص,ʔ æ χ aː m ɪ sˤ,ʔ/χ/ːm/sˤ,3,9,1.5
206,أخبر,ʔ æ χ b ɑ r ɑ,ʔ/χb/r/,3,7,1.3333333333333333
207,أخت,ʔ ʊ χ t,ʔ/χt,1,4,1.5
208,أخدر,ʔ æ χ d ɑ r,ʔ/χd/r,2,6,1.3333333333333333
209,أخدر,ʔ æ χ d ɑ r ɑ,ʔ/χd/r/,3,7,1.3333333333333333
210,أخدود,ʔ ʊ χ d uː d,ʔ/χd/ːd,2,7,1.6666666666666667
211,أخذ,ʔ æ χ æ ð æ,ʔ/χ/ð/,3,6,1.0
212,أخذ,ʔ æ χ ð,ʔ/χð,1,4,1.5
213,أخذ,ʔ æ χː æ ð æ,ʔ/χː/ð/,3,7,1.3333333333333333
214,أخرس,ʔ æ χ r ɑ s,ʔ/χr/s,2,6,1.3333333333333333
215,أخرس,ʔ æ χ r ɑ s æ,ʔ/χr/s/,3,7,1.3333333333333333
216,أخشن,ʔ æ χ ʃ æ n,ʔ/χʃ/n,2,6,1.3333333333333333
217,أخصائي,ʔ æ χ ɪ sˤː ɑː ʔ ɪ jː,ʔ/χ/sˤː/ːʔ/jː,4,13,1.8
218,أخضر,ʔ æ χ dˤ ɑ r,ʔ/χdˤ/r,2,7,1.6666666666666667
219,أخطبوط,ʔ ʊ χ tˤ ʊ b uː tˤ,ʔ/χtˤ/b/ːtˤ,3,11,2.0
220,أخلاط,ʔ æ χ l ɑː tˤ,ʔ/χl/ːtˤ,2,8,2.0
221,أخلاقي,ʔ æ χ l ɑː q ɪ jː,ʔ/χl/ːq/jː,3,10,1.75
222,أخلاقية,ʔ æ χ l ɑː q ɪ jː æ,ʔ/χl/ːq/jː/,4,11,1.75
223,أخمص,ʔ æ χ m ʊ sˤ,ʔ/χm/sˤ,2,7,1.6666666666666667
224,أخوية,ʔ æ χ æ w ɪ jː æ,ʔ/χ/w/jː/,4,9,1.25
225,أخَامِص,ʔ æ χ aː m ɪ sˤ,ʔ/χ/ːm/sˤ,3,9,1.5
226,أخُت,ʔ ʊ χ t,ʔ/χt,1,4,1.5
227,أخُصاِئِي,ʔ æ χ ɪ sˤː ɑː ʔ ɪ jː,ʔ/χ/sˤː/ːʔ/jː,4,13,1.8
228,أخِمُصُ,ʔ æ χ m ʊ sˤ,ʔ/χm/sˤ,2,7,1.6666666666666667
229,أدار,ʔ æ d ɑː r ɑ,ʔ/d/ːr/,3,7,1.3333333333333333
230,أدان,ʔ æ d aː n æ,ʔ/d/ːn/,3,7,1.3333333333333333
231,أدب,ʔ æ d æ b,ʔ/d/b,2,5,1.0
232,أدب,ʔ æ dː æ b æ,ʔ/dː/b/,3,7,1.3333333333333333
233,أدبي,ʔ æ d æ b ɪ jː,ʔ/d/b/jː,3,8,1.25
234,أدبي,ʔ æ dː ɪ b iː,ʔ/dː/b/ː,3,8,1.25
235,أدحوة,ʔ ʊ d ħ ʊ wː æ,ʔ/dħ/wː/,3,8,1.6666666666666667
236,أدحية,ʔ ʊ d ħ ɪ j æ,ʔ/dħ/j/,3,7,1.3333333333333333
237,أدحية,ʔ ʊ d ħ ɪ jː æ,ʔ/dħ/jː/,3,8,1.6666666666666667
238,أدكن,ʔ æ d k æ n,ʔ/dk/n,2,6,1.3333333333333333
239,أدمن,ʔ æ d m æ n æ,ʔ/dm/n/,3,7,1.3333333333333333
240,أدهش,ʔ æ d h æ ʃ æ,ʔ/dh/ʃ/,3,7,1.3333333333333333
241,أدهش,ʔ æ d h ɪ ʃ,ʔ/dh/ʃ,2,6,1.3333333333333333
242,أدهش,ʔ ʊ d h æ ʃ,ʔ/dh/ʃ,2,6,1.3333333333333333
243,أدهش,ʔ ʊ d h æ ʃ æ,ʔ/dh/ʃ/,3,7,1.3333333333333333
244,أدهش,ʔ ʊ d h æ ʃ ʊ,ʔ/dh/ʃ/,3,7,1.3333333333333333
245,أدهش,ʔ ʊ d h ɪ ʃ,ʔ/dh/ʃ,2,6,1.3333333333333333
246,أدهش,ʔ ʊ d h ɪ ʃ æ,ʔ/dh/ʃ/,3,7,1.3333333333333333
247,أدهش,ʔ ʊ d h ɪ ʃ ʊ,ʔ/dh/ʃ/,3,7,1.3333333333333333
248,أديب,ʔ æ d iː b,ʔ/d/ːb,2,6,1.3333333333333333
249,أديبة,ʔ æ d iː b æ,ʔ/d/ːb/,3,7,1.3333333333333333
250,أدَارَ,ʔ æ d ɑː r ɑ,ʔ/d/ːr/,3,7,1.3333333333333333
251,أدِيب,ʔ æ d iː b,ʔ/d/ːb,2,6,1.3333333333333333
252,أذاع,ʔ æ ð aː ʕ æ,ʔ/ð/ːʕ/,3,7,1.3333333333333333
253,أذربيجان,ʔ æ ð ɑ r b æ j dʒ aː n,ʔ/ð/rb/jdʒ/ːn,4,13,1.8
254,أذن,ʔ æ ð n,ʔ/ðn,1,4,1.5
255,أذن,ʔ æ ð æ n,ʔ/ð/n,2,5,1.0
256,أذن,ʔ æ ð æ n æ,ʔ/ð/n/,3,6,1.0
257,أذن,ʔ æ ð ɪ n æ,ʔ/ð/n/,3,6,1.0
258,أذن,ʔ æ ðː æ n æ,ʔ/ðː/n/,3,7,1.3333333333333333
259,أذن,ʔ ʊ ð ʊ n,ʔ/ð/n,2,5,1.0
260,أذنٌ,ʔ æ ð n,ʔ/ðn,1,4,1.5
261,أذنٌ,ʔ æ ð æ n,ʔ/ð/n,2,5,1.0
262,أذنٌ,ʔ æ ð æ n æ,ʔ/ð/n/,3,6,1.0
263,أذنٌ,ʔ æ ð ɪ n æ,ʔ/ð/n/,3,6,1.0
264,أذنٌ,ʔ æ ðː æ n æ,ʔ/ðː/n/,3,7,1.3333333333333333
265,أذنٌ,ʔ ʊ ð ʊ n,ʔ/ð/n,2,5,1.0
266,أذُاعُ,ʔ æ ð aː ʕ æ,ʔ/ð/ːʕ/,3,7,1.3333333333333333
267,أراد,ʔ ɑ r ɑː d æ,ʔ/r/ːd/,3,7,1.3333333333333333
268,أربعة,ʔ ɑ r b æ ʕ æ,ʔ/rb/ʕ/,3,7,1.3333333333333333
269,أربعة,ʔ ɑ r b ɪ ʕ æ,ʔ/rb/ʕ/,3,7,1.3333333333333333
270,أربعون,ʔ ɑ r b æ ʕ uː n æ,ʔ/rb/ʕ/ːn/,4,10,1.5
271,أرثوذكسي,ʔ ʊ r θ uː ð ʊ k s ɪ jː,ʔ/rθ/ːð/ks/jː,4,13,1.8
272,أرجان,ʔ ɑ r dʒ aː n,ʔ/rdʒ/ːn,2,8,2.0
273,أرجواني,ʔ ɑ r dʒ ʊ w aː n ɪ jː,ʔ/rdʒ/w/ːn/jː,4,13,1.8
274,أرجواني,ʔ ʊ r dʒ ʊ w aː n ɪ jː,ʔ/rdʒ/w/ːn/jː,4,13,1.8
275,أردف,ʔ ɑ r d æ f æ,ʔ/rd/f/,3,7,1.3333333333333333
276,أردمون,ʔ ɑ r d æ m uː n,ʔ/rd/m/ːn,3,9,1.5
277,أردني,ʔ ʊ r d ʊ nː ɪ jː,ʔ/rd/nː/jː,3,10,1.75
278,أرز,ʔ ɑ r z,ʔ/rz,1,4,1.5
279,أرز,ʔ ɑ r ɑ zː æ,ʔ/r/zː/,3,7,1.3333333333333333
280,أرز,ʔ ɑ r ʊ zː,ʔ/r/zː,2,6,1.3333333333333333
281,أرز,ʔ ʊ r ʊ zː,ʔ/r/zː,2,6,1.3333333333333333
282,أرسل,ʔ ɑ r s æ l æ,ʔ/rs/l/,3,7,1.3333333333333333
283,أرصفة,ʔ ɑ r sˤ ɪ f æ,ʔ/rsˤ/f/,3,8,1.6666666666666667
284,أرض,ʔ ɑ r dˤ,ʔ/rdˤ,1,5,2.0
285,أرضة,ʔ ɑ r ɑ dˤ ɑ,ʔ/r/dˤ/,3,7,1.3333333333333333
286,أرضي,ʔ ɑ r dˤ ɪ jː,ʔ/rdˤ/jː,2,8,2.0
287,أرغان,ʔ ɑ r ɣ aː n,ʔ/rɣ/ːn,2,7,1.6666666666666667
288,أرغفة,ʔ ɑ r ɣ ɪ f æ,ʔ/rɣ/f/,3,7,1.3333333333333333
289,أرقان,ʔ ɑ r q ɑː n,ʔ/rq/ːn,2,7,1.6666666666666667
290,أرقان,ʔ ɑ r ɡ aː n,ʔ/rɡ/ːn,2,7,1.6666666666666667
291,أركان,ʔ ɑ r k aː n,ʔ/rk/ːn,2,7,1.6666666666666667
292,أركن,ʔ ɑ r k ʊ n,ʔ/rk/n,2,6,1.3333333333333333
293,أركنساس,ʔ ɑ r k æ n s aː s,ʔ/rk/ns/ːs,3,10,1.75
294,أرمل,ʔ ɑ r m æ l,ʔ/rm/l,2,6,1.3333333333333333
295,أرملُ,ʔ ɑ r m æ l,ʔ/rm/l,2,6,1.3333333333333333
296,أرمينيا,ʔ ɑ r m iː n ɪ j aː,ʔ/rm/ːn/j/ː,4,11,1.4
