,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
58,bén,ɓ ɛː˨˦ n,ɓ/ː˨˦n,1,6,2.5
59,béo,ɓ ɛː˨˦ w,ɓ/ː˨˦w,1,6,2.5
60,bê,ɓ eː˨˨,ɓ/ː˨˨,1,5,2
61,bên,ɓ eː˨˨ n,ɓ/ː˨˨n,1,6,2.5
62,bì,ɓ iː˨˨,ɓ/ː˨˨,1,5,2
63,bìa,ɓ iə˨˨,ɓ/˨˨,1,5,1.5
64,bình,ɓ i˨˨ ɲ,ɓ/˨˨ɲ,1,5,2
65,bí,ɓ iː˨˦,ɓ/ː˨˦,1,5,2
66,bò,ɓ ɔː˨˨,ɓ/ː˨˨,1,5,2
67,bó,ɓ ɔː˨˦,ɓ/ː˨˦,1,5,2
68,bói,ɓ ɔː˨˦ j,ɓ/ː˨˦j,1,6,2.5
69,bón,ɓ ɔː˨˦ n,ɓ/ː˨˦n,1,6,2.5
70,bóng,ɓ ɔː˨˦ ŋm,ɓ/ː˨˦ŋm,1,7,3
71,bóp,ɓ ɔː˦˥ p̚,ɓ/ː˦˥p̚,1,7,3
72,bông,ɓ o˨˨ ŋm,ɓ/˨˨ŋm,1,6,2.5
73,bù,ɓ uː˨˨,ɓ/ː˨˨,1,5,2
74,bùi,ɓ uː˨˨ j,ɓ/ː˨˨j,1,6,2.5
75,bùng,ɓ u˨˨ ŋm,ɓ/˨˨ŋm,1,6,2.5
76,bún,ɓ uː˨˦ n,ɓ/ː˨˦n,1,6,2.5
77,búp,ɓ uː˦˥ p̚,ɓ/ː˦˥p̚,1,7,3
78,bút,ɓ uː˦˥ t̚,ɓ/ː˦˥t̚,1,7,3
79,băn,ɓ a˨˨ n,ɓ/˨˨n,1,5,2
80,băng,ɓ a˨˨ ŋ,ɓ/˨˨ŋ,1,5,2
81,bơi,ɓ əː˨˨ j,ɓ/ː˨˨j,1,6,2.5
82,bước,ɓ ɨə˦˥,ɓ/˦˥,1,5,1.5
83,bước,ɓ ɨə˦˥ k̚,ɓ/˦˥k̚,1,7,2.5
84,bạc,ɓ aː˨˩,ɓ/ː˨˩,1,5,2
85,bạc,ɓ aː˨˩ k̚,ɓ/ː˨˩k̚,1,7,3
86,bạch,ɓ a˨˩ c,ɓ/˨˩c,1,5,2
87,bại,ɓ aː˨˩ˀ j,ɓ/ː˨˩ˀj,1,7,3
88,bạn,ɓ aː˨˩ˀ n,ɓ/ː˨˩ˀn,1,7,3
89,bạo,ɓ aː˨˩ˀ w,ɓ/ː˨˩ˀw,1,7,3
90,bạt,ɓ aː˨˩ t̚,ɓ/ː˨˩t̚,1,7,3
91,bản,ɓ aː˨˩˨ n,ɓ/ː˨˩˨n,1,7,3
92,bảng,ɓ aː˨˩˨ ŋ,ɓ/ː˨˩˨ŋ,1,7,3
93,bảo,ɓ aː˨˩˨ w,ɓ/ː˨˩˨w,1,7,3
94,bảy,ɓ a˨˩˨ j,ɓ/˨˩˨j,1,6,2.5
95,bấm,ɓ ə˨˦ m,ɓ/˨˦m,1,5,2
96,bất,ɓ ə˦˥,ɓ/˦˥,1,4,1.5
97,bất,ɓ ə˦˥ t̚,ɓ/˦˥t̚,1,6,2.5
98,bấy,ɓ ə˨˦ j,ɓ/˨˦j,1,5,2
99,bầu,ɓ ə˨˨ w,ɓ/˨˨w,1,5,2
100,bẩm,ɓ ə˨˩˨ m,ɓ/˨˩˨m,1,6,2.5
101,bẩy,ɓ ə˨˩˨ j,ɓ/˨˩˨j,1,6,2.5
102,bẫy,ɓ ə˨ˀ˥ j,ɓ/˨ˀ˥j,1,6,2.5
103,bậc,ɓ ə˨˩,ɓ/˨˩,1,4,1.5
104,bậc,ɓ ə˨˩ k̚,ɓ/˨˩k̚,1,6,2.5
105,bận,ɓ ə˨˩ˀ n,ɓ/˨˩ˀn,1,6,2.5
106,bật,ɓ ə˨˩ t̚,ɓ/˨˩t̚,1,6,2.5
107,bắc,ɓ a˦˥ k̚,ɓ/˦˥k̚,1,6,2.5
108,bắn,ɓ a˨˦ n,ɓ/˨˦n,1,5,2
109,bắp,ɓ a˦˥ p̚,ɓ/˦˥p̚,1,6,2.5
110,bắt,ɓ a˦˥,ɓ/˦˥,1,4,1.5
111,bắt,ɓ a˦˥ t̚,ɓ/˦˥t̚,1,6,2.5
112,bằng,ɓ a˨˨ ŋ,ɓ/˨˨ŋ,1,5,2
113,bẹp,ɓ ɛː˨˩,ɓ/ː˨˩,1,5,2
114,bẹp,ɓ ɛː˨˩ p̚,ɓ/ː˨˩p̚,1,7,3
115,bế,ɓ eː˨˦,ɓ/ː˨˦,1,5,2
116,bến,ɓ eː˨˦ n,ɓ/ː˨˦n,1,6,2.5
117,bếp,ɓ eː˦˥ p̚,ɓ/ː˦˥p̚,1,7,3
118,bề,ɓ eː˨˨,ɓ/ː˨˨,1,5,2
119,bền,ɓ eː˨˨ n,ɓ/ː˨˨n,1,6,2.5
120,bể,ɓ eː˨˩˨,ɓ/ː˨˩˨,1,6,2.5
121,bệ,ɓ eː˨˩ˀ,ɓ/ː˨˩ˀ,1,6,2.5
122,bệnh,ɓ e˨˩ˀ ɲ,ɓ/˨˩ˀɲ,1,6,2.5
123,bệu,ɓ eː˨˩ˀ w,ɓ/ː˨˩ˀw,1,7,3
124,bỉ,ɓ iː˨˩˨,ɓ/ː˨˩˨,1,6,2.5
125,bị,ɓ iː˨˩ˀ,ɓ/ː˨˩ˀ,1,6,2.5
126,bọ,ɓ ɔː˨˩ˀ,ɓ/ː˨˩ˀ,1,6,2.5
127,bọn,ɓ ɔː˨˩ˀ n,ɓ/ː˨˩ˀn,1,7,3
128,bỏ,ɓ ɔː˨˩˨,ɓ/ː˨˩˨,1,6,2.5
129,bỏng,ɓ ɔ˨˩˨ ŋm,ɓ/˨˩˨ŋm,1,7,3
130,bố,ɓ oː˨˦,ɓ/ː˨˦,1,5,2
131,bốc,ɓ o˦˥ kp,ɓ/˦˥kp,1,6,2.5
132,bối,ɓ oː˨˦ j,ɓ/ː˨˦j,1,6,2.5
133,bốn,ɓ oː˨˦ n,ɓ/ː˨˦n,1,6,2.5
134,bồ,ɓ oː˨˨,ɓ/ː˨˨,1,5,2
135,bồi,ɓ oː˨˨ j,ɓ/ː˨˨j,1,6,2.5
136,bồn,ɓ oː˨˨ n,ɓ/ː˨˨n,1,6,2.5
137,bổ,ɓ oː˨˩˨,ɓ/ː˨˩˨,1,6,2.5
138,bổng,ɓ o˨˩˨ ŋm,ɓ/˨˩˨ŋm,1,7,3
139,bỗng,ɓ o˨ˀ˥ ŋm,ɓ/˨ˀ˥ŋm,1,7,3
140,bộ,ɓ oː˨˩ˀ,ɓ/ː˨˩ˀ,1,6,2.5
141,bộc,ɓ o˨˩ kp,ɓ/˨˩kp,1,6,2.5
142,bớt,ɓ əː˦˥,ɓ/ː˦˥,1,5,2
143,bớt,ɓ əː˦˥ t̚,ɓ/ː˦˥t̚,1,7,3
144,bờ,ɓ əː˨˨,ɓ/ː˨˨,1,5,2
145,bởi,ɓ əː˨˩˨ j,ɓ/ː˨˩˨j,1,7,3
146,bụi,ɓ uː˨˩ˀ j,ɓ/ː˨˩ˀj,1,7,3
147,bụng,ɓ u˨˩ˀ ŋm,ɓ/˨˩ˀŋm,1,7,3
148,bức,ɓ ɨ˦˥,ɓ/˦˥,1,4,1.5
149,bức,ɓ ɨ˦˥ k̚,ɓ/˦˥k̚,1,6,2.5
150,bứt,ɓ ɨ˦˥ t̚,ɓ/˦˥t̚,1,6,2.5
151,bừa,ɓ ɨə˨˨,ɓ/˨˨,1,5,1.5
152,bừng,ɓ ɨ˨˨ ŋ,ɓ/˨˨ŋ,1,5,2
153,bữa,ɓ ɨə˨ˀ˥,ɓ/˨ˀ˥,1,6,2
154,c,s eː˨˨,s/ː˨˨,1,5,2
155,ca,k aː˨˨,k/ː˨˨,1,5,2
156,cam,k aː˨˨ m,k/ː˨˨m,1,6,2.5
157,can,k aː˨˨ n,k/ː˨˨n,1,6,2.5
158,canh,k a˨˨ ɲ,k/˨˨ɲ,1,5,2
159,cao,k aː˨˨ w,k/ː˨˨w,1,6,2.5
160,cha,tɕ aː˨˨,tɕ/ː˨˨,1,6,2.5
161,chai,tɕ aː˨˨ j,tɕ/ː˨˨j,1,7,3
162,chao,tɕ aː˨˨ w,tɕ/ː˨˨w,1,7,3
163,chay,tɕ a˨˨ j,tɕ/˨˨j,1,6,2.5
164,che,tɕ ɛː˨˨,tɕ/ː˨˨,1,6,2.5
165,chi,tɕ iː˨˨,tɕ/ː˨˨,1,6,2.5
166,chia,tɕ iə˨˨,tɕ/˨˨,1,6,2
167,chim,tɕ iː˨˨ m,tɕ/ː˨˨m,1,7,3
168,chinh,tɕ i˨˨ ɲ,tɕ/˨˨ɲ,1,6,2.5
169,chiêm,tɕ iə˨˨ m,tɕ/˨˨m,1,7,2.5
170,chiêu,tɕ iə˨˨ w,tɕ/˨˨w,1,7,2.5
171,chiếc,tɕ iə˦˥,tɕ/˦˥,1,6,2
172,chiếc,tɕ iə˦˥ k̚,tɕ/˦˥k̚,1,8,3
173,chiếm,tɕ iə˨˦ m,tɕ/˨˦m,1,7,2.5
174,chiến,tɕ iə˨˦ n,tɕ/˨˦n,1,7,2.5
175,chiết,tɕ iə˦˥ t̚,tɕ/˦˥t̚,1,8,3
176,chiếu,tɕ iə˨˦ w,tɕ/˨˦w,1,7,2.5
177,chiều,tɕ iə˨˨ w,tɕ/˨˨w,1,7,2.5
178,cho,tɕ ɔː˨˨,tɕ/ː˨˨,1,6,2.5
179,choáng,tɕ w aː˨˦ ŋ,tɕw/ː˨˦ŋ,1,8,3.5
180,chu,tɕ uː˨˨,tɕ/ː˨˨,1,6,2.5
181,chua,tɕ uə˨˨,tɕ/˨˨,1,6,2
182,chung,tɕ u˨˨ ŋm,tɕ/˨˨ŋm,1,7,3
183,chuyên,tɕ w iə˨˨ n,tɕw/˨˨n,1,8,3
184,chuyến,tɕ w iə˨˦ n,tɕw/˨˦n,1,8,3
185,chuyển,tɕ w iə˨˩˨ n,tɕw/˨˩˨n,1,9,3.5
186,chuyện,tɕ w iə˨˩ˀ n,tɕw/˨˩ˀn,1,9,3.5
187,chuông,tɕ uə˨˨ ŋ,tɕ/˨˨ŋ,1,7,2.5
188,chuẩn,tɕ w ə˨˩˨ n,tɕw/˨˩˨n,1,8,3.5
189,chuỗi,tɕ uə˨ˀ˥ j,tɕ/˨ˀ˥j,1,8,3
190,chuộng,tɕ uə˨˩ˀ ŋ,tɕ/˨˩ˀŋ,1,8,3
191,chàng,tɕ aː˨˨ ŋ,tɕ/ː˨˨ŋ,1,7,3
192,chào,tɕ aː˨˨ w,tɕ/ː˨˨w,1,7,3
193,chán,tɕ aː˨˦ n,tɕ/ː˨˦n,1,7,3
194,chánh,tɕ a˨˦ ɲ,tɕ/˨˦ɲ,1,6,2.5
195,cháo,tɕ aː˨˦ w,tɕ/ː˨˦w,1,7,3
196,cháu,tɕ a˨˦ w,tɕ/˨˦w,1,6,2.5
197,cháy,tɕ a˨˦ j,tɕ/˨˦j,1,6,2.5
198,châm,tɕ ə˨˨ m,tɕ/˨˨m,1,6,2.5
199,chân,tɕ ə˨˨ n,tɕ/˨˨n,1,6,2.5
200,châu,tɕ ə˨˨ w,tɕ/˨˨w,1,6,2.5
201,chè,tɕ ɛː˨˨,tɕ/ː˨˨,1,6,2.5
202,chèo,tɕ ɛː˨˨ w,tɕ/ː˨˨w,1,7,3
203,chém,tɕ ɛː˨˦ m,tɕ/ː˨˦m,1,7,3
204,chép,tɕ ɛː˦˥ p̚,tɕ/ː˦˥p̚,1,8,3.5
205,chê,tɕ eː˨˨,tɕ/ː˨˨,1,6,2.5
206,chênh,tɕ e˨˨ ɲ,tɕ/˨˨ɲ,1,6,2.5
207,chìa,tɕ iə˨˨,tɕ/˨˨,1,6,2
208,chìm,tɕ iː˨˨ m,tɕ/ː˨˨m,1,7,3
209,chí,tɕ iː˨˦,tɕ/ː˨˦,1,6,2.5
210,chín,tɕ iː˨˦ n,tɕ/ː˨˦n,1,7,3
211,chính,tɕ i˨˦ ɲ,tɕ/˨˦ɲ,1,6,2.5
212,chó,tɕ ɔː˨˦,tɕ/ː˨˦,1,6,2.5
213,chóng,tɕ ɔ˨˦ ŋm,tɕ/˨˦ŋm,1,7,3
214,chót,tɕ ɔː˦˥ t̚,tɕ/ː˦˥t̚,1,8,3.5
215,chùa,tɕ uə˨˨,tɕ/˨˨,1,6,2
216,chùi,tɕ uː˨˨ j,tɕ/ː˨˨j,1,7,3
217,chùm,tɕ uː˨˨ m,tɕ/ː˨˨m,1,7,3
218,chú,tɕ uː˨˦,tɕ/ː˨˦,1,6,2.5
219,chúa,tɕ uə˨˦,tɕ/˨˦,1,6,2
220,chúc,tɕ u˦˥ kp,tɕ/˦˥kp,1,7,3
221,chúng,tɕ u˨˦ ŋm,tɕ/˨˦ŋm,1,7,3
222,chút,tɕ uː˦˥,tɕ/ː˦˥,1,6,2.5
223,chút,tɕ uː˦˥ t̚,tɕ/ː˦˥t̚,1,8,3.5
224,chăm,tɕ a˨˨ m,tɕ/˨˨m,1,6,2.5
225,chăn,tɕ a˨˨ n,tɕ/˨˨n,1,6,2.5
226,chăng,tɕ a˨˨ ŋ,tɕ/˨˨ŋ,1,6,2.5
227,chơi,tɕ əː˨˨ j,tɕ/ː˨˨j,1,7,3
228,chưa,tɕ ɨə˨˨,tɕ/˨˨,1,6,2
229,chưng,tɕ ɨ˨˨ ŋ,tɕ/˨˨ŋ,1,6,2.5
230,chương,tɕ ɨə˨˨ ŋ,tɕ/˨˨ŋ,1,7,2.5
231,chước,tɕ ɨə˦˥,tɕ/˦˥,1,6,2
232,chước,tɕ ɨə˦˥ k̚,tɕ/˦˥k̚,1,8,3
233,chạm,tɕ aː˨˩ˀ m,tɕ/ː˨˩ˀm,1,8,3.5
234,chạnh,tɕ a˨˩ˀ ɲ,tɕ/˨˩ˀɲ,1,7,3
235,chạp,tɕ aː˨˩ p̚,tɕ/ː˨˩p̚,1,8,3.5
236,chạy,tɕ a˨˩ˀ j,tɕ/˨˩ˀj,1,7,3
237,chả,tɕ aː˨˩˨,tɕ/ː˨˩˨,1,7,3
238,chải,tɕ aː˨˩˨ j,tɕ/ː˨˩˨j,1,8,3.5
239,chảo,tɕ aː˨˩˨ w,tɕ/ː˨˩˨w,1,8,3.5
240,chảy,tɕ a˨˩˨ j,tɕ/˨˩˨j,1,7,3
241,chấm,tɕ ə˨˦ m,tɕ/˨˦m,1,6,2.5
242,chấn,tɕ ə˨˦ n,tɕ/˨˦n,1,6,2.5
243,chấp,tɕ ə˦˥,tɕ/˦˥,1,5,2
244,chấp,tɕ ə˦˥ p̚,tɕ/˦˥p̚,1,7,3
245,chất,tɕ ə˦˥,tɕ/˦˥,1,5,2
246,chất,tɕ ə˦˥ t̚,tɕ/˦˥t̚,1,7,3
247,chậm,tɕ ə˨˩ˀ m,tɕ/˨˩ˀm,1,7,3
248,chập,tɕ ə˨˩ p̚,tɕ/˨˩p̚,1,7,3
249,chật,tɕ ə˨˩ t̚,tɕ/˨˩t̚,1,7,3
250,chậu,tɕ ə˨˩ˀ w,tɕ/˨˩ˀw,1,7,3
251,chắc,tɕ a˦˥,tɕ/˦˥,1,5,2
252,chắc,tɕ a˦˥ k̚,tɕ/˦˥k̚,1,7,3
253,chắn,tɕ a˨˦ n,tɕ/˨˦n,1,6,2.5
254,chẳng,tɕ a˨˩˨ ŋ,tɕ/˨˩˨ŋ,1,7,3
255,chặn,tɕ a˨˩ˀ n,tɕ/˨˩ˀn,1,7,3
256,chặng,tɕ a˨˩ˀ ŋ,tɕ/˨˩ˀŋ,1,7,3
257,chặt,tɕ a˨˩ t̚,tɕ/˨˩t̚,1,7,3
258,chẽ,tɕ ɛː˨ˀ˥,tɕ/ː˨ˀ˥,1,7,3
259,chế,tɕ eː˨˦,tɕ/ː˨˦,1,6,2.5
260,chết,tɕ eː˦˥,tɕ/ː˦˥,1,6,2.5
261,chết,tɕ eː˦˥ t̚,tɕ/ː˦˥t̚,1,8,3.5
262,chỉ,tɕ iː˨˩˨,tɕ/ː˨˩˨,1,7,3
263,chỉnh,tɕ i˨˩˨ ɲ,tɕ/˨˩˨ɲ,1,7,3
264,chị,tɕ iː˨˩ˀ,tɕ/ː˨˩ˀ,1,7,3
265,chịu,tɕ iː˨˩ˀ w,tɕ/ː˨˩ˀw,1,8,3.5
266,chọc,tɕ ɔ˨˩ kp,tɕ/˨˩kp,1,7,3
267,chọi,tɕ ɔː˨˩ˀ j,tɕ/ː˨˩ˀj,1,8,3.5
268,chọn,tɕ ɔː˨˩ˀ n,tɕ/ː˨˩ˀn,1,8,3.5
269,chối,tɕ oː˨˦ j,tɕ/ː˨˦j,1,7,3
270,chống,tɕ o˨˦ ŋm,tɕ/˨˦ŋm,1,7,3
271,chồi,tɕ oː˨˨ j,tɕ/ː˨˨j,1,7,3
272,chồng,tɕ o˨˨ ŋm,tɕ/˨˨ŋm,1,7,3
273,chỗ,tɕ oː˨ˀ˥,tɕ/ː˨ˀ˥,1,7,3
274,chớ,tɕ əː˨˦,tɕ/ː˨˦,1,6,2.5
275,chớp,tɕ əː˦˥ p̚,tɕ/ː˦˥p̚,1,8,3.5
276,chờ,tɕ əː˨˨,tɕ/ː˨˨,1,6,2.5
277,chở,tɕ əː˨˩˨,tɕ/ː˨˩˨,1,7,3
278,chợ,tɕ əː˨˩ˀ,tɕ/ː˨˩ˀ,1,7,3
279,chợp,tɕ əː˨˩ p̚,tɕ/ː˨˩p̚,1,8,3.5
280,chợt,tɕ əː˨˩ t̚,tɕ/ː˨˩t̚,1,8,3.5
281,chục,tɕ u˨˩ kp,tɕ/˨˩kp,1,7,3
282,chụp,tɕ uː˨˩,tɕ/ː˨˩,1,6,2.5
283,chụp,tɕ uː˨˩ p̚,tɕ/ː˨˩p̚,1,8,3.5
284,chủ,tɕ uː˨˩˨,tɕ/ː˨˩˨,1,7,3
285,chủng,tɕ u˨˩˨ ŋm,tɕ/˨˩˨ŋm,1,8,3.5
286,chứ,tɕ ɨː˨˦,tɕ/ː˨˦,1,6,2.5
287,chứa,tɕ ɨə˨˦,tɕ/˨˦,1,6,2
288,chức,tɕ ɨ˦˥,tɕ/˦˥,1,5,2
289,chức,tɕ ɨ˦˥ k̚,tɕ/˦˥k̚,1,7,3
290,chứng,tɕ ɨ˨˦ ŋ,tɕ/˨˦ŋ,1,6,2.5
291,chừng,tɕ ɨ˨˨ ŋ,tɕ/˨˨ŋ,1,6,2.5
292,chửi,tɕ ɨ˨˩˨ j,tɕ/˨˩˨j,1,7,3
293,chữ,tɕ ɨː˨ˀ˥,tɕ/ː˨ˀ˥,1,7,3
294,chữa,tɕ ɨə˨ˀ˥,tɕ/˨ˀ˥,1,7,2.5
295,chững,tɕ ɨ˨ˀ˥ ŋ,tɕ/˨ˀ˥ŋ,1,7,3
296,co,k ɔː˨˨,k/ː˨˨,1,5,2
297,coi,k ɔː˨˨ j,k/ː˨˨j,1,6,2.5
298,con,k ɔː˨˨ n,k/ː˨˨n,1,6,2.5
299,cung,k u˨˨ ŋm,k/˨˨ŋm,1,6,2.5
300,cuối,k uə˨˦ j,k/˨˦j,1,6,2
301,cuốn,k uə˨˦ n,k/˨˦n,1,6,2
302,cuống,k uə˨˦ ŋ,k/˨˦ŋ,1,6,2
303,cuồng,k uə˨˨ ŋ,k/˨˨ŋ,1,6,2
304,cuộc,k uə˨˩,k/˨˩,1,5,1.5
305,cuộc,k uə˨˩ k̚,k/˨˩k̚,1,7,2.5
306,cà,k aː˨˨,k/ː˨˨,1,5,2
307,cài,k aː˨˨ j,k/ː˨˨j,1,6,2.5
308,càn,k aː˨˨ n,k/ː˨˨n,1,6,2.5
309,càng,k aː˨˨ ŋ,k/ː˨˨ŋ,1,6,2.5
310,cành,k a˨˨ ɲ,k/˨˨ɲ,1,5,2
311,cày,k a˨˨ j,k/˨˨j,1,5,2
312,cá,k aː˨˦,k/ː˨˦,1,5,2
313,các,k aː˦˥,k/ː˦˥,1,5,2
314,các,k aː˦˥ k̚,k/ː˦˥k̚,1,7,3
315,cách,k a˦˥ c,k/˦˥c,1,5,2
316,cái,k aː˨˦ j,k/ː˨˦j,1,6,2.5
317,cám,k aː˨˦ m,k/ː˨˦m,1,6,2.5
318,cán,k aː˨˦ n,k/ː˨˦n,1,6,2.5
319,cánh,k a˨˦ ɲ,k/˨˦ɲ,1,5,2
320,cáo,k aː˨˦ w,k/ː˨˦w,1,6,2.5
321,cáp,k aː˦˥ p̚,k/ː˦˥p̚,1,7,3
322,cát,k aː˦˥ t̚,k/ː˦˥t̚,1,7,3
323,cân,k ə˨˨ n,k/˨˨n,1,5,2
324,câu,k ə˨˨ w,k/˨˨w,1,5,2
325,cây,k ə˨˨ j,k/˨˨j,1,5,2
326,cãi,k aː˨ˀ˥ j,k/ː˨ˀ˥j,1,7,3
327,cò,k ɔː˨˨,k/ː˨˨,1,5,2
328,còi,k ɔː˨˨ j,k/ː˨˨j,1,6,2.5
329,còn,k ɔː˨˨ n,k/ː˨˨n,1,6,2.5
330,có,k ɔː˨˦,k/ː˨˦,1,5,2
331,cóc,k ɔ˦˥ kp,k/˦˥kp,1,6,2.5
332,cô,k oː˨˨,k/ː˨˨,1,5,2
333,côi,k oː˨˨ j,k/ː˨˨j,1,6,2.5
334,côn,k oː˨˨ n,k/ː˨˨n,1,6,2.5
335,công,k o˨˨ ŋm,k/˨˨ŋm,1,6,2.5
336,cù,k uː˨˨,k/ː˨˨,1,5,2
337,cùng,k u˨˨ ŋm,k/˨˨ŋm,1,6,2.5
338,cú,k uː˨˦,k/ː˨˦,1,5,2
339,cúc,k u˦˥ kp,k/˦˥kp,1,6,2.5
340,cúi,k uː˨˦ j,k/ː˨˦j,1,6,2.5
341,cún,k uː˨˦ n,k/ː˨˦n,1,6,2.5
342,cúng,k u˨˦ ŋm,k/˨˦ŋm,1,6,2.5
343,cúp,k uː˦˥,k/ː˦˥,1,5,2
344,cúp,k uː˦˥ p̚,k/ː˦˥p̚,1,7,3
345,căm,k a˨˨ m,k/˨˨m,1,5,2
346,căn,k a˨˨ n,k/˨˨n,1,5,2
347,căng,k a˨˨ ŋ,k/˨˨ŋ,1,5,2
348,cũ,k uː˨ˀ˥,k/ː˨ˀ˥,1,6,2.5
349,cũng,k u˨ˀ˥ ŋm,k/˨ˀ˥ŋm,1,7,3
350,cơ,k əː˨˨,k/ː˨˨,1,5,2
351,cơm,k əː˨˨ m,k/ː˨˨m,1,6,2.5
352,cơn,k əː˨˨ n,k/ː˨˨n,1,6,2.5
353,cư,k ɨː˨˨,k/ː˨˨,1,5,2
354,cưa,k ɨə˨˨,k/˨˨,1,5,1.5
355,cưng,k ɨ˨˨ ŋ,k/˨˨ŋ,1,5,2
356,cương,k ɨə˨˨ ŋ,k/˨˨ŋ,1,6,2
357,cước,k ɨə˦˥ k̚,k/˦˥k̚,1,7,2.5
358,cưới,k ɨə˨˦ j,k/˨˦j,1,6,2
359,cướp,k ɨə˦˥ p̚,k/˦˥p̚,1,7,2.5
360,cười,k ɨə˨˨ j,k/˨˨j,1,6,2
361,cường,k ɨə˨˨ ŋ,k/˨˨ŋ,1,6,2
362,cưỡng,k ɨə˨ˀ˥ ŋ,k/˨ˀ˥ŋ,1,7,2.5
